sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step,model_modification,layers_modified,heads_modified
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.06828894756263404,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.07224070739075239,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.28885852050668404,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.15457098308415473,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.11497021625095627,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.12313796320510872,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.056470760648641094,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05966781444130487,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.25930621087554684,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1386716618141025,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.11765255936351371,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.13828326602432328,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.006651205715358044,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03334878064944835,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.26035053382151296,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0626511256514336,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05427946104237724,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.075685564725264,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.02032065452114118,1,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.030303585686210166,2,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.23464682108876433,3,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.07094713856122825,4,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0565348795107109,5,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.11455080823566754,6,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0,0,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.06398146582002695,1,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.08248977108603428,2,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.24448328932926333,3,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.1850536714779476,4,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.11376457111776128,5,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.10862107198837323,6,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.0,0,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.014575032213375416,1,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.02511860703223967,2,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step20000,20000,ablate_copy_step1,[2],[2]
