sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.021974146366119385,1,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08306688070297241,2,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.10183852910995483,3,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.14023041725158691,4,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.12516504526138306,5,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1133299469947815,6,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.10168331861495972,7,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08608788251876831,8,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08593130111694336,9,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08409154415130615,10,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08342248201370239,11,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0827670693397522,12,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08345550298690796,13,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08431822061538696,14,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0896155834197998,15,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09048962593078613,16,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08751779794692993,17,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08707022666931152,18,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09014225006103516,19,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09746450185775757,20,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09780168533325195,21,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09843164682388306,22,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09812086820602417,23,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09698605537414551,24,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09585267305374146,25,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.091380774974823,26,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08675426244735718,27,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08356541395187378,28,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.07713145017623901,29,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.07070267200469971,30,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.065399169921875,31,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.06004667282104492,32,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.052403807640075684,33,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04438227415084839,34,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0380244255065918,35,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.031034529209136963,36,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.030964374542236328,1,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.08581703901290894,2,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.10931748151779175,3,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.14442527294158936,4,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.12174808979034424,5,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1077534556388855,6,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.09802407026290894,7,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.08409076929092407,8,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step2000,2000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.08599549531936646,9,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step2000,2000
