sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.009780704975128174,1,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.06350207328796387,2,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09212297201156616,3,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.12697196006774902,4,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.13486433029174805,5,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.13508808612823486,6,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1269592046737671,7,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.11974209547042847,8,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.11572432518005371,9,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.10811787843704224,10,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09951037168502808,11,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09771353006362915,12,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09728062152862549,13,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09689801931381226,14,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09880608320236206,15,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09676909446716309,16,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09486210346221924,17,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09487682580947876,18,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1030464768409729,19,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.10595893859863281,20,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.10705417394638062,21,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1105852723121643,22,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.11217600107192993,23,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.11561059951782227,24,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.11666399240493774,25,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.11860108375549316,26,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.12230372428894043,27,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1256503462791443,28,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1286519169807434,29,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1283257007598877,30,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.12688827514648438,31,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.12498825788497925,32,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.12044638395309448,33,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.10917919874191284,34,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09916538000106812,35,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05905026197433472,36,2.181818182,6,6,0,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.011167705059051514,1,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06610208749771118,2,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.09712111949920654,3,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1289891004562378,4,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1334017515182495,5,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.13052213191986084,6,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.12596845626831055,7,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.11786526441574097,8,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.12045013904571533,9,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1160508394241333,10,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.11133772134780884,11,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.11156332492828369,12,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.114177405834198,13,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.11409759521484375,14,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.11765599250793457,15,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.11845672130584717,16,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1187286376953125,17,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1231151819229126,18,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1316448450088501,19,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.13646072149276733,20,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.14070701599121094,21,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1471954584121704,22,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.15091973543167114,23,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.15919256210327148,24,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.16432780027389526,25,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.17123115062713623,26,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.17825520038604736,27,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.18292856216430664,28,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step5000,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.19062352180480957,29,2.0,6,7,1,11846072320,EleutherAI/pythia-12b,step5000,5000
