sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step4,4
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.020893972562211593,1,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step4,4
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.027126494089504183,2,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step4,4
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03387170903531578,3,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step4,4
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03709864659699369,4,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step4,4
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03385535237076287,5,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step4,4
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0325648598115873,6,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step4,4
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step4,4
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.03001260835263475,1,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step4,4
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.041599082011748445,2,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step4,4
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.050888242947993545,3,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step4,4
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05749993451987845,4,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step4,4
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05432049989678445,5,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step4,4
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.051895093757891475,6,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step4,4
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step4,4
It was a humane act.,It was a magic act.,act,act,Different Sense,0.02901639999937744,1,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step4,4
It was a humane act.,It was a magic act.,act,act,Different Sense,0.04385818642176964,2,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step4,4
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05201551249686409,3,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step4,4
It was a humane act.,It was a magic act.,act,act,Different Sense,0.06372854965964636,4,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step4,4
It was a humane act.,It was a magic act.,act,act,Different Sense,0.06443667451138413,5,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step4,4
It was a humane act.,It was a magic act.,act,act,Different Sense,0.06613659093870206,6,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step4,4
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step4,4
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.03871824192184592,1,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step4,4
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.05020293244466878,2,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step4,4
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.059904044137781054,3,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step4,4
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.06864775530475187,4,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step4,4
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0723098689205971,5,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step4,4
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0730307795779076,6,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step4,4
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0,0,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step4,4
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.031822593261008,1,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step4,4
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.04322537112395686,2,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step4,4
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.051959002111184316,3,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step4,4
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.05939734979518263,4,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step4,4
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.05793380277859572,5,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step4,4
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.058958021223769363,6,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step4,4
