sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step128,128
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0332525372505188,1,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step128,128
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04335355758666992,2,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step128,128
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04415786266326904,3,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step128,128
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0456463098526001,4,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step128,128
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04285019636154175,5,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step128,128
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.040874361991882324,6,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step128,128
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03736746311187744,7,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step128,128
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03419011831283569,8,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step128,128
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03162449598312378,9,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step128,128
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.028793156147003174,10,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step128,128
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.025996088981628418,11,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step128,128
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.02254033088684082,12,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step128,128
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.019180655479431152,13,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step128,128
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.015594780445098877,14,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step128,128
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.012330830097198486,15,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step128,128
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.009359896183013916,16,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step128,128
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step128,128
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.03513604402542114,1,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step128,128
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05060607194900513,2,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step128,128
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.055645108222961426,3,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step128,128
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05759143829345703,4,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step128,128
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05441564321517944,5,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step128,128
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05218154191970825,6,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step128,128
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04969292879104614,7,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step128,128
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04547858238220215,8,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step128,128
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.042058467864990234,9,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step128,128
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.03818255662918091,10,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step128,128
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.03405940532684326,11,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step128,128
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.029038608074188232,12,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step128,128
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.02464848756790161,13,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step128,128
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.01978623867034912,14,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step128,128
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.015284359455108643,15,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step128,128
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.011400163173675537,16,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step128,128
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step128,128
It was a humane act.,It was a magic act.,act,act,Different Sense,0.036006808280944824,1,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step128,128
It was a humane act.,It was a magic act.,act,act,Different Sense,0.04951596260070801,2,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step128,128
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05366736650466919,3,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step128,128
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0570409893989563,4,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step128,128
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05572819709777832,5,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step128,128
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05454683303833008,6,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step128,128
