sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,2.34579774494037e-08,0,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step2,2
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.02166962093040281,1,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step2,2
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.029210237937262185,2,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step2,2
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03411664764967459,3,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step2,2
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03753717914138288,4,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step2,2
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03776172748923867,5,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step2,2
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03768578472567119,6,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step2,2
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03907631892830443,7,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step2,2
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.038555780965650155,8,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step2,2
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03684183428685506,9,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step2,2
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03760668986603777,10,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step2,2
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03809985625203327,11,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step2,2
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.038436333728138816,12,2.181818182,6,6,0,162322944,EleutherAI/pythia-160m,step2,2
It was a desperate act.,It was a comedic act.,act,act,Different Sense,2.34579774494037e-08,0,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step2,2
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.027623402314459478,1,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step2,2
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.03763593191165404,2,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step2,2
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.043600829108300765,3,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step2,2
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04258110317204977,4,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step2,2
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04241880387837371,5,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step2,2
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.044490576608531174,6,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step2,2
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04386010412004582,7,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step2,2
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04376729875412466,8,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step2,2
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04265479994181742,9,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step2,2
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04374156078099045,10,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step2,2
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.044857778403686766,11,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step2,2
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.045803501790623646,12,2.0,6,7,1,162322944,EleutherAI/pythia-160m,step2,2
