sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,2.832496681648422e-09,0,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step27000,27000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.07942728141312927,1,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step27000,27000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.10296828523054335,2,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step27000,27000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.17868838236245654,3,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step27000,27000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09993728815972802,4,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step27000,27000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08167557799661063,5,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step27000,27000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.12456376882832376,6,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step27000,27000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,2.832496681648422e-09,0,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step27000,27000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.11092914846688784,1,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step27000,27000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1402959293502667,2,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step27000,27000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.20398188340814205,3,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step27000,27000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1388778959630882,4,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step27000,27000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.11733436046425516,5,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step27000,27000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.16580336423962272,6,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step27000,27000
It was a humane act.,It was a magic act.,act,act,Different Sense,2.832496681648422e-09,0,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step27000,27000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.055840311022967826,1,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step27000,27000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.06536603929190832,2,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step27000,27000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.13325310582356698,3,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step27000,27000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.054313539993264826,4,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step27000,27000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.04750562034251149,5,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step27000,27000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.07614725002736245,6,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step27000,27000
It was a humane act.,It was a comedic act.,act,act,Different Sense,2.832496681648422e-09,0,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step27000,27000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.07626831536317036,1,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step27000,27000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.08859818563701816,2,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step27000,27000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.12712542561068974,3,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step27000,27000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0743494252347423,4,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step27000,27000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.07083016667948239,5,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step27000,27000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.11068894500619775,6,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step27000,27000
It was a desperate act.,It was a humane act.,act,act,Same Sense,2.832496681648422e-09,0,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step27000,27000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.07719727677228372,1,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step27000,27000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0933084294102583,2,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step27000,27000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.1347828494356209,3,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step27000,27000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.08404699711683661,4,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step27000,27000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.06906642677896269,5,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step27000,27000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.10733456222706672,6,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step27000,27000
It was a magic act.,It was a comedic act.,act,act,Same Sense,2.832496681648422e-09,0,3.764705882,6,7,1,70426624,EleutherAI/pythia-70m,step27000,27000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.06980619522221432,1,3.764705882,6,7,1,70426624,EleutherAI/pythia-70m,step27000,27000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.08734154757113777,2,3.764705882,6,7,1,70426624,EleutherAI/pythia-70m,step27000,27000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.1329260228729321,3,3.764705882,6,7,1,70426624,EleutherAI/pythia-70m,step27000,27000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.07619315295259488,4,3.764705882,6,7,1,70426624,EleutherAI/pythia-70m,step27000,27000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.054529901531915836,5,3.764705882,6,7,1,70426624,EleutherAI/pythia-70m,step27000,27000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.08767095358762456,6,3.764705882,6,7,1,70426624,EleutherAI/pythia-70m,step27000,27000
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0,0,1.571428571,6,6,0,70426624,EleutherAI/pythia-70m,step27000,27000
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.07333858935713033,1,1.571428571,6,6,0,70426624,EleutherAI/pythia-70m,step27000,27000
