sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step39000,39000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.014369383490575705,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step39000,39000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03460009647270712,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step39000,39000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.2520571495179992,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step39000,39000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1174380378477321,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step39000,39000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08001154315306314,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step39000,39000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04621157403480336,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step39000,39000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step39000,39000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.017975452930106717,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step39000,39000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04650980098297919,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step39000,39000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.2704855272007345,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step39000,39000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.10043673849794055,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step39000,39000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.07891573766337012,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step39000,39000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04671060607167277,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step39000,39000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step39000,39000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.005120634191165263,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step39000,39000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.04349877366385857,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step39000,39000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.24708190326984403,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step39000,39000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.06484255628861835,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step39000,39000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.047347684938619405,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step39000,39000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03138069830238144,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step39000,39000
