sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.023709774017333984,1,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03305405378341675,2,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.039376258850097656,3,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04218709468841553,4,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04552137851715088,5,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.045984864234924316,6,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04487264156341553,7,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04298722743988037,8,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.040770769119262695,9,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.040029287338256836,10,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.037686049938201904,11,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03582078218460083,12,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03359818458557129,13,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.031228721141815186,14,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.02929478883743286,15,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.02716195583343506,16,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.025300979614257812,17,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.023434340953826904,18,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.021316945552825928,19,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.019583165645599365,20,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.017940640449523926,21,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.01618129014968872,22,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.014469027519226074,23,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.013354241847991943,24,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.011947810649871826,25,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.010806560516357422,26,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.009879648685455322,27,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.008892059326171875,28,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.00804823637008667,29,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0072838664054870605,30,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.006604254245758057,31,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.005913913249969482,32,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.03381454944610596,1,2.0,6,7,1,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04846084117889404,2,2.0,6,7,1,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05825430154800415,3,2.0,6,7,1,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.060097455978393555,4,2.0,6,7,1,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06366556882858276,5,2.0,6,7,1,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06355541944503784,6,2.0,6,7,1,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06567126512527466,7,2.0,6,7,1,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06338989734649658,8,2.0,6,7,1,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05892843008041382,9,2.0,6,7,1,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.057943642139434814,10,2.0,6,7,1,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.054286837577819824,11,2.0,6,7,1,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05089527368545532,12,2.0,6,7,1,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04697263240814209,13,2.0,6,7,1,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04423534870147705,14,2.0,6,7,1,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.041339874267578125,15,2.0,6,7,1,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0385899543762207,16,2.0,6,7,1,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.03558003902435303,17,2.0,6,7,1,2775208960,EleutherAI/pythia-2.8b,step64,64
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.03271609544754028,18,2.0,6,7,1,2775208960,EleutherAI/pythia-2.8b,step64,64
