sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,4.441980228087061e-09,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step102000,102000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03813968901429632,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step102000,102000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03728384462962786,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step102000,102000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.20746626715667182,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step102000,102000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04578494465319349,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step102000,102000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.038723160066125306,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step102000,102000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0006555330772404222,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step102000,102000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,4.441980228087061e-09,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step102000,102000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04419633092484532,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step102000,102000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05541806803815885,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step102000,102000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.23915697120007684,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step102000,102000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.049543545638023434,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step102000,102000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05165688383338807,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step102000,102000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.001009154692712011,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step102000,102000
It was a humane act.,It was a magic act.,act,act,Different Sense,4.441980228087061e-09,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step102000,102000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.014653113095472126,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step102000,102000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.024122410992626464,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step102000,102000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.14857900598849783,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step102000,102000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0321010362176819,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step102000,102000
