sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,1.5817605447665528e-08,0,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step32,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.019813104576472118,1,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step32,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.020860333422924038,2,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step32,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.019087258649483574,3,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step32,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.015050524618409722,4,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step32,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.01111356923226614,5,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step32,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.008590026233190384,6,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step32,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,1.5817605447665528e-08,0,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step32,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.028369311694672827,1,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step32,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.032753937561108226,2,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step32,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.030095589867491612,3,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step32,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.02352769561881729,4,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step32,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.017594802405041854,5,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step32,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.014201268868519024,6,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step32,32
It was a humane act.,It was a magic act.,act,act,Different Sense,1.5817605447665528e-08,0,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step32,32
It was a humane act.,It was a magic act.,act,act,Different Sense,0.027446194930110357,1,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step32,32
It was a humane act.,It was a magic act.,act,act,Different Sense,0.033101414750794644,2,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step32,32
It was a humane act.,It was a magic act.,act,act,Different Sense,0.029483798225934055,3,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step32,32
It was a humane act.,It was a magic act.,act,act,Different Sense,0.026106858771396513,4,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step32,32
It was a humane act.,It was a magic act.,act,act,Different Sense,0.021190680477053414,5,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step32,32
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0169213785390665,6,2.818181818,7,6,1,70426624,EleutherAI/pythia-70m,step32,32
It was a humane act.,It was a comedic act.,act,act,Different Sense,1.5817605447665528e-08,0,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step32,32
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.03650793788224993,1,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step32,32
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.03777099641240034,2,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step32,32
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.03317015605794216,3,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step32,32
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.027195084793233182,4,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step32,32
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.022445255625446192,5,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step32,32
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.017801832729596456,6,2.80952381,7,7,0,70426624,EleutherAI/pythia-70m,step32,32
It was a desperate act.,It was a humane act.,act,act,Same Sense,1.5817605447665528e-08,0,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step32,32
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.03022939008058534,1,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step32,32
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.033759730037554725,2,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step32,32
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.030866559679802008,3,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step32,32
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.025450385544723897,4,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step32,32
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.02061928720761319,5,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step32,32
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.01657451957714773,6,3.9,6,7,1,70426624,EleutherAI/pythia-70m,step32,32
It was a magic act.,It was a comedic act.,act,act,Same Sense,1.5817605447665528e-08,0,3.764705882,6,7,1,70426624,EleutherAI/pythia-70m,step32,32
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.025523045361246388,1,3.764705882,6,7,1,70426624,EleutherAI/pythia-70m,step32,32
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.027088885700778276,2,3.764705882,6,7,1,70426624,EleutherAI/pythia-70m,step32,32
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.024926771833766348,3,3.764705882,6,7,1,70426624,EleutherAI/pythia-70m,step32,32
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.020872058286896533,4,3.764705882,6,7,1,70426624,EleutherAI/pythia-70m,step32,32
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.015140451218398354,5,3.764705882,6,7,1,70426624,EleutherAI/pythia-70m,step32,32
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.012078068130796149,6,3.764705882,6,7,1,70426624,EleutherAI/pythia-70m,step32,32
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0,0,1.571428571,6,6,0,70426624,EleutherAI/pythia-70m,step32,32
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.03139671676519529,1,1.571428571,6,6,0,70426624,EleutherAI/pythia-70m,step32,32
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.02815416042529606,2,1.571428571,6,6,0,70426624,EleutherAI/pythia-70m,step32,32
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.020958393486139038,3,1.571428571,6,6,0,70426624,EleutherAI/pythia-70m,step32,32
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.015455184799871624,4,1.571428571,6,6,0,70426624,EleutherAI/pythia-70m,step32,32
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.01246979914003532,5,1.571428571,6,6,0,70426624,EleutherAI/pythia-70m,step32,32
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.009997485325960676,6,1.571428571,6,6,0,70426624,EleutherAI/pythia-70m,step32,32
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.0,0,1.0,6,6,0,70426624,EleutherAI/pythia-70m,step32,32
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.02439883139381549,1,1.0,6,6,0,70426624,EleutherAI/pythia-70m,step32,32
