sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.050023524678149744,1,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.11289147682520673,2,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.24675045614882263,3,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.18770116523741032,4,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.16524724471038954,5,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step2000,2000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.133553590734232,6,2.181818182,6,6,0,70426624,EleutherAI/pythia-70m,step2000,2000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step2000,2000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.02897511391544494,1,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step2000,2000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1442713801880745,2,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step2000,2000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.19723953022809237,3,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step2000,2000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.17037144306866014,4,2.0,6,7,1,70426624,EleutherAI/pythia-70m,step2000,2000
