sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03360337018966675,1,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.041263580322265625,2,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04014235734939575,3,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03922337293624878,4,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.037061333656311035,5,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0362740159034729,6,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03381723165512085,7,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03289598226547241,8,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.031860530376434326,9,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03123629093170166,10,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.030438661575317383,11,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.029843032360076904,12,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.027753710746765137,13,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.024252116680145264,14,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.020930767059326172,15,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.017432570457458496,16,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.034266650676727295,1,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04612934589385986,2,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04918104410171509,3,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.051090121269226074,4,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.049563586711883545,5,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05029541254043579,6,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0505405068397522,7,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.051166415214538574,8,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.051398396492004395,9,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05190551280975342,10,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05094200372695923,11,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05038076639175415,12,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.047427594661712646,13,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04223930835723877,14,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.03635287284851074,15,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.030556678771972656,16,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a magic act.,act,act,Different Sense,0.036080360412597656,1,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a magic act.,act,act,Different Sense,0.046264469623565674,2,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a magic act.,act,act,Different Sense,0.04948151111602783,3,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a magic act.,act,act,Different Sense,0.053207218647003174,4,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05459105968475342,5,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05456817150115967,6,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05315500497817993,7,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05480533838272095,8,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05360138416290283,9,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05290675163269043,10,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05134385824203491,11,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a magic act.,act,act,Different Sense,0.04942744970321655,12,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a magic act.,act,act,Different Sense,0.04485058784484863,13,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03976315259933472,14,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a magic act.,act,act,Different Sense,0.034841716289520264,15,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a magic act.,act,act,Different Sense,0.029502391815185547,16,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.036204636096954346,1,2.80952381,7,7,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.049327194690704346,2,2.80952381,7,7,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.054581522941589355,3,2.80952381,7,7,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.05813145637512207,4,2.80952381,7,7,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.05637657642364502,5,2.80952381,7,7,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.05690807104110718,6,2.80952381,7,7,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.054656028747558594,7,2.80952381,7,7,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.056361258029937744,8,2.80952381,7,7,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.05591195821762085,9,2.80952381,7,7,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.05474114418029785,10,2.80952381,7,7,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.05161237716674805,11,2.80952381,7,7,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.04795515537261963,12,2.80952381,7,7,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.042703092098236084,13,2.80952381,7,7,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.03616374731063843,14,2.80952381,7,7,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.031231224536895752,15,2.80952381,7,7,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.02540796995162964,16,2.80952381,7,7,0,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0,0,3.9,6,7,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.039745032787323,1,3.9,6,7,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.05189311504364014,2,3.9,6,7,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.05047965049743652,3,3.9,6,7,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.05407154560089111,4,3.9,6,7,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.05268967151641846,5,3.9,6,7,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.05185180902481079,6,3.9,6,7,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.05129063129425049,7,3.9,6,7,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.05333840847015381,8,3.9,6,7,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.05332601070404053,9,3.9,6,7,1,1011781632,EleutherAI/pythia-1b,step256,256
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.054189324378967285,10,3.9,6,7,1,1011781632,EleutherAI/pythia-1b,step256,256
