sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.028202678060196162,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0373225000989067,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.25094976592672014,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05791499240464071,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03741151677956234,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0005629011954876306,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.03541627585551721,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06343546361730268,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.29156705268061,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06907083621936327,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05091605521046516,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0010476701534903876,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step98000,98000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step98000,98000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.010057895461840216,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step98000,98000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.02746237782302785,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step98000,98000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.1662324581858141,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step98000,98000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.019672110160494305,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step98000,98000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.008394241118085177,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step98000,98000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.00022094365448610542,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step98000,98000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step98000,98000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.018111098247547197,1,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step98000,98000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.03133603418403219,2,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step98000,98000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.20639861455573305,3,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step98000,98000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.03303399964866083,4,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step98000,98000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.02156107797321183,5,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step98000,98000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0006818789231913813,6,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0,0,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.022746434718636133,1,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step98000,98000
