sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.030543088912963867,1,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.16570478677749634,2,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1968172788619995,3,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.19442540407180786,4,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.19455492496490479,5,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.18903034925460815,6,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.18707436323165894,7,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1799200177192688,8,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.16132616996765137,9,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.14070451259613037,10,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.14865928888320923,11,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1499386429786682,12,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.15081530809402466,13,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.15067440271377563,14,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.15746605396270752,15,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.16178113222122192,16,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.16028648614883423,17,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.16006076335906982,18,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1544170379638672,19,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1528167724609375,20,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.14799469709396362,21,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step5000,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.14877599477767944,22,2.181818182,6,6,0,2775208960,EleutherAI/pythia-2.8b,step5000,5000
