sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,1414647808,EleutherAI/pythia-1.4b,step32,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.028812289237976074,1,2.181818182,6,6,0,1414647808,EleutherAI/pythia-1.4b,step32,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.036164045333862305,2,2.181818182,6,6,0,1414647808,EleutherAI/pythia-1.4b,step32,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03682059049606323,3,2.181818182,6,6,0,1414647808,EleutherAI/pythia-1.4b,step32,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03527575731277466,4,2.181818182,6,6,0,1414647808,EleutherAI/pythia-1.4b,step32,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.032222747802734375,5,2.181818182,6,6,0,1414647808,EleutherAI/pythia-1.4b,step32,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03104192018508911,6,2.181818182,6,6,0,1414647808,EleutherAI/pythia-1.4b,step32,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.02981281280517578,7,2.181818182,6,6,0,1414647808,EleutherAI/pythia-1.4b,step32,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.027416706085205078,8,2.181818182,6,6,0,1414647808,EleutherAI/pythia-1.4b,step32,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.025361478328704834,9,2.181818182,6,6,0,1414647808,EleutherAI/pythia-1.4b,step32,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.022531747817993164,10,2.181818182,6,6,0,1414647808,EleutherAI/pythia-1.4b,step32,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.020883560180664062,11,2.181818182,6,6,0,1414647808,EleutherAI/pythia-1.4b,step32,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.01906663179397583,12,2.181818182,6,6,0,1414647808,EleutherAI/pythia-1.4b,step32,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.017799317836761475,13,2.181818182,6,6,0,1414647808,EleutherAI/pythia-1.4b,step32,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.016092896461486816,14,2.181818182,6,6,0,1414647808,EleutherAI/pythia-1.4b,step32,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.014731049537658691,15,2.181818182,6,6,0,1414647808,EleutherAI/pythia-1.4b,step32,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.013550281524658203,16,2.181818182,6,6,0,1414647808,EleutherAI/pythia-1.4b,step32,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.012333571910858154,17,2.181818182,6,6,0,1414647808,EleutherAI/pythia-1.4b,step32,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.011176347732543945,18,2.181818182,6,6,0,1414647808,EleutherAI/pythia-1.4b,step32,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.010327756404876709,19,2.181818182,6,6,0,1414647808,EleutherAI/pythia-1.4b,step32,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.009466171264648438,20,2.181818182,6,6,0,1414647808,EleutherAI/pythia-1.4b,step32,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.008643567562103271,21,2.181818182,6,6,0,1414647808,EleutherAI/pythia-1.4b,step32,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0077612996101379395,22,2.181818182,6,6,0,1414647808,EleutherAI/pythia-1.4b,step32,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0070670247077941895,23,2.181818182,6,6,0,1414647808,EleutherAI/pythia-1.4b,step32,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.006470024585723877,24,2.181818182,6,6,0,1414647808,EleutherAI/pythia-1.4b,step32,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,1414647808,EleutherAI/pythia-1.4b,step32,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0335005521774292,1,2.0,6,7,1,1414647808,EleutherAI/pythia-1.4b,step32,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04277747869491577,2,2.0,6,7,1,1414647808,EleutherAI/pythia-1.4b,step32,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.044920146465301514,3,2.0,6,7,1,1414647808,EleutherAI/pythia-1.4b,step32,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.043855130672454834,4,2.0,6,7,1,1414647808,EleutherAI/pythia-1.4b,step32,32
