sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,6857302016,EleutherAI/pythia-6.9b,step10000,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.01641690731048584,1,2.181818182,6,6,0,6857302016,EleutherAI/pythia-6.9b,step10000,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0536612868309021,2,2.181818182,6,6,0,6857302016,EleutherAI/pythia-6.9b,step10000,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.06685066223144531,3,2.181818182,6,6,0,6857302016,EleutherAI/pythia-6.9b,step10000,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0996275544166565,4,2.181818182,6,6,0,6857302016,EleutherAI/pythia-6.9b,step10000,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.11328285932540894,5,2.181818182,6,6,0,6857302016,EleutherAI/pythia-6.9b,step10000,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.12469309568405151,6,2.181818182,6,6,0,6857302016,EleutherAI/pythia-6.9b,step10000,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.12779074907302856,7,2.181818182,6,6,0,6857302016,EleutherAI/pythia-6.9b,step10000,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.11433249711990356,8,2.181818182,6,6,0,6857302016,EleutherAI/pythia-6.9b,step10000,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.10206359624862671,9,2.181818182,6,6,0,6857302016,EleutherAI/pythia-6.9b,step10000,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09385919570922852,10,2.181818182,6,6,0,6857302016,EleutherAI/pythia-6.9b,step10000,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08242446184158325,11,2.181818182,6,6,0,6857302016,EleutherAI/pythia-6.9b,step10000,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.07765275239944458,12,2.181818182,6,6,0,6857302016,EleutherAI/pythia-6.9b,step10000,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.07626312971115112,13,2.181818182,6,6,0,6857302016,EleutherAI/pythia-6.9b,step10000,10000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.07256996631622314,14,2.181818182,6,6,0,6857302016,EleutherAI/pythia-6.9b,step10000,10000
