sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0418131947517395,1,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.050816237926483154,2,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.06972277164459229,3,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.10512381792068481,4,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1092383861541748,5,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.10511606931686401,6,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1123201847076416,7,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09404081106185913,8,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.10079783201217651,9,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09707903861999512,10,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09477603435516357,11,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08909118175506592,12,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08032411336898804,13,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08086264133453369,14,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.07391858100891113,15,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.15026849508285522,16,2.181818182,6,6,0,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05333179235458374,1,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06383508443832397,2,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.08910024166107178,3,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1283804178237915,4,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.14138168096542358,5,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.14539700746536255,6,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.14961522817611694,7,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.12788331508636475,8,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.13168036937713623,9,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.12408614158630371,10,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.12310361862182617,11,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.11925309896469116,12,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.11148327589035034,13,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.10987210273742676,14,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.10467994213104248,15,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.2101956009864807,16,2.0,6,7,1,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.029389023780822754,1,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03520482778549194,2,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.04891294240951538,3,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.08263081312179565,4,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.09470152854919434,5,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0973549485206604,6,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.11216658353805542,7,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.09918868541717529,8,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.1126788854598999,9,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.11090445518493652,10,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.11399132013320923,11,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.10747969150543213,12,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.1000325083732605,13,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step25000,25000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.10098803043365479,14,2.818181818,7,6,1,1011781632,EleutherAI/pythia-1b,step25000,25000
