sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step,model_modification,layers_modified,heads_modified
It was a desperate act.,It was a magic act.,act,act,Different Sense,9.48573164460953e-09,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.013289620342370023,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.022970896718809697,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.23404775866170735,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.046017893632469886,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03498797654614372,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0008127853969122079,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,9.48573164460953e-09,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.023999066337185515,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0518712996477011,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.2586085280584869,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.040386070720916156,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04253290672103072,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0012177207793557798,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a humane act.,It was a magic act.,act,act,Different Sense,9.48573164460953e-09,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.011007233785662263,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.02960120345499828,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.17857760225088426,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03125613739762645,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.017131381592823236,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0005421967398192562,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a humane act.,It was a comedic act.,act,act,Different Sense,9.48573164460953e-09,0,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.013989477182551058,1,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.029593016342184253,2,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.22055048215948792,3,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.02033839045384156,4,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.017822293281610224,5,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0007038033346656869,6,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a desperate act.,It was a humane act.,act,act,Same Sense,9.48573164460953e-09,0,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.010328154054090821,1,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.03390090164805315,2,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.1424852060071634,3,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.03343110707393371,4,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.02481824209221528,5,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.00048094838150869457,6,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a magic act.,It was a comedic act.,act,act,Same Sense,9.48573164460953e-09,0,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.010057509437506718,1,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.026223301762654305,2,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.17755539354759353,3,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.030861492195905837,4,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.021618858112846362,5,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.0009602532853224544,6,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0,0,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.019856050431047434,1,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.02034276127398804,2,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.06851325249298668,3,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.016483899654730183,4,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.013369644913128642,5,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0002495603726690998,6,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.0,0,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.009179313629093744,1,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.022473034806882897,2,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step141000,141000,ablate_copy_step1,[2],[3]
