sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate act.,act,act, desperate,0.006746107712388039,1.7759425640106201,0,0,14067712,EleutherAI/pythia-14m,step123000,123000
It was a desperate act.,act,act, desperate,0.014380109496414661,1.7552871704101562,1,0,14067712,EleutherAI/pythia-14m,step123000,123000
It was a desperate act.,act,act, desperate,0.2808420658111572,1.7812886238098145,2,0,14067712,EleutherAI/pythia-14m,step123000,123000
It was a desperate act.,act,act, desperate,0.5192185640335083,1.7755433320999146,3,0,14067712,EleutherAI/pythia-14m,step123000,123000
It was a desperate act.,act,act, desperate,0.16323025524616241,1.7299551963806152,0,1,14067712,EleutherAI/pythia-14m,step123000,123000
It was a desperate act.,act,act, desperate,0.33829426765441895,1.7847752571105957,1,1,14067712,EleutherAI/pythia-14m,step123000,123000
It was a desperate act.,act,act, desperate,0.08587969839572906,1.768017053604126,2,1,14067712,EleutherAI/pythia-14m,step123000,123000
It was a desperate act.,act,act, desperate,3.808190029985781e-08,1.7405750751495361,3,1,14067712,EleutherAI/pythia-14m,step123000,123000
It was a desperate act.,act,act, desperate,0.33607590198516846,1.7811038494110107,0,2,14067712,EleutherAI/pythia-14m,step123000,123000
It was a desperate act.,act,act, desperate,0.7263430953025818,1.7493332624435425,1,2,14067712,EleutherAI/pythia-14m,step123000,123000
It was a desperate act.,act,act, desperate,0.21173131465911865,1.786671757698059,2,2,14067712,EleutherAI/pythia-14m,step123000,123000
It was a desperate act.,act,act, desperate,0.07557402551174164,1.7645379304885864,3,2,14067712,EleutherAI/pythia-14m,step123000,123000
It was a desperate act.,act,act, desperate,0.020875360816717148,1.7768303155899048,0,3,14067712,EleutherAI/pythia-14m,step123000,123000
It was a desperate act.,act,act, desperate,0.009679775685071945,1.7194945812225342,1,3,14067712,EleutherAI/pythia-14m,step123000,123000
It was a desperate act.,act,act, desperate,3.72506946177964e-07,1.6930696964263916,2,3,14067712,EleutherAI/pythia-14m,step123000,123000
It was a desperate act.,act,act, desperate,5.2074246923439205e-06,1.6917766332626343,3,3,14067712,EleutherAI/pythia-14m,step123000,123000
It was a desperate act.,act,act, desperate,0.01535763032734394,1.6989696025848389,0,4,14067712,EleutherAI/pythia-14m,step123000,123000
It was a desperate act.,act,act, desperate,0.18442249298095703,1.7587522268295288,1,4,14067712,EleutherAI/pythia-14m,step123000,123000
