sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate act.,act,act, desperate,0.0031461166217923164,1.761061668395996,0,0,14067712,EleutherAI/pythia-14m,step104000,104000
It was a desperate act.,act,act, desperate,0.013819871470332146,1.7514944076538086,1,0,14067712,EleutherAI/pythia-14m,step104000,104000
It was a desperate act.,act,act, desperate,0.3077329695224762,1.7820862531661987,2,0,14067712,EleutherAI/pythia-14m,step104000,104000
It was a desperate act.,act,act, desperate,0.5279955863952637,1.774653673171997,3,0,14067712,EleutherAI/pythia-14m,step104000,104000
It was a desperate act.,act,act, desperate,0.21092665195465088,1.738638162612915,0,1,14067712,EleutherAI/pythia-14m,step104000,104000
It was a desperate act.,act,act, desperate,0.37317782640457153,1.7838367223739624,1,1,14067712,EleutherAI/pythia-14m,step104000,104000
It was a desperate act.,act,act, desperate,0.05415065214037895,1.7708094120025635,2,1,14067712,EleutherAI/pythia-14m,step104000,104000
It was a desperate act.,act,act, desperate,1.1437507829725746e-08,1.7612252235412598,3,1,14067712,EleutherAI/pythia-14m,step104000,104000
It was a desperate act.,act,act, desperate,0.24892571568489075,1.7772282361984253,0,2,14067712,EleutherAI/pythia-14m,step104000,104000
It was a desperate act.,act,act, desperate,0.7665494680404663,1.743015170097351,1,2,14067712,EleutherAI/pythia-14m,step104000,104000
It was a desperate act.,act,act, desperate,0.1422131508588791,1.7847764492034912,2,2,14067712,EleutherAI/pythia-14m,step104000,104000
It was a desperate act.,act,act, desperate,0.04590754210948944,1.7604925632476807,3,2,14067712,EleutherAI/pythia-14m,step104000,104000
It was a desperate act.,act,act, desperate,0.002812290331348777,1.723028540611267,0,3,14067712,EleutherAI/pythia-14m,step104000,104000
It was a desperate act.,act,act, desperate,6.65560833112977e-08,1.6929500102996826,1,3,14067712,EleutherAI/pythia-14m,step104000,104000
It was a desperate act.,act,act, desperate,9.009833989992444e-10,1.6944040060043335,2,3,14067712,EleutherAI/pythia-14m,step104000,104000
It was a desperate act.,act,act, desperate,3.240970547491173e-10,1.6961956024169922,3,3,14067712,EleutherAI/pythia-14m,step104000,104000
It was a desperate act.,act,act, desperate,7.085468951117946e-06,1.6914160251617432,0,4,14067712,EleutherAI/pythia-14m,step104000,104000
