sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate act.,act,act, desperate,0.005636193789541721,1.7635847330093384,0,0,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,act,act, desperate,0.030263975262641907,1.7577558755874634,1,0,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,act,act, desperate,0.2928423285484314,1.7768118381500244,2,0,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,act,act, desperate,0.3673901855945587,1.7829608917236328,3,0,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,act,act, desperate,0.07320830225944519,1.7114241123199463,0,1,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,act,act, desperate,0.3856273293495178,1.7831909656524658,1,1,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,act,act, desperate,0.07357630133628845,1.769289255142212,2,1,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,act,act, desperate,6.43790230014929e-08,1.7432622909545898,3,1,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,act,act, desperate,0.46368491649627686,1.777578592300415,0,2,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,act,act, desperate,0.7920231223106384,1.7386062145233154,1,2,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,act,act, desperate,0.16657964885234833,1.7848036289215088,2,2,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,act,act, desperate,0.05348939821124077,1.7541224956512451,3,2,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,act,act, desperate,0.004970095586031675,1.719103217124939,0,3,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,act,act, desperate,6.20504170001368e-06,1.7543889284133911,1,3,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,act,act, desperate,5.14623579306317e-08,1.6917227506637573,2,3,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,act,act, desperate,3.1214308364724275e-06,1.6949408054351807,3,3,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,act,act, desperate,7.5451689554029144e-06,1.6929094791412354,0,4,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,act,act, desperate,0.00016093073645606637,1.691448450088501,1,4,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,act,act, desperate,0.38779157400131226,1.7844526767730713,2,4,14067712,EleutherAI/pythia-14m,step97000,97000
