sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate act.,act,act, desperate,0.11736607551574707,1.7858431339263916,0,0,14067712,EleutherAI/pythia-14m,step64,64
It was a desperate act.,act,act, desperate,0.29333552718162537,1.7877155542373657,1,0,14067712,EleutherAI/pythia-14m,step64,64
It was a desperate act.,act,act, desperate,0.2985374331474304,1.7877159118652344,2,0,14067712,EleutherAI/pythia-14m,step64,64
It was a desperate act.,act,act, desperate,0.10978900641202927,1.7878952026367188,3,0,14067712,EleutherAI/pythia-14m,step64,64
It was a desperate act.,act,act, desperate,0.10880772769451141,1.787541151046753,0,1,14067712,EleutherAI/pythia-14m,step64,64
It was a desperate act.,act,act, desperate,0.25878793001174927,1.7872731685638428,1,1,14067712,EleutherAI/pythia-14m,step64,64
It was a desperate act.,act,act, desperate,0.12521548569202423,1.7866246700286865,2,1,14067712,EleutherAI/pythia-14m,step64,64
It was a desperate act.,act,act, desperate,0.15610945224761963,1.7854561805725098,3,1,14067712,EleutherAI/pythia-14m,step64,64
It was a desperate act.,act,act, desperate,0.20631353557109833,1.7877063751220703,0,2,14067712,EleutherAI/pythia-14m,step64,64
It was a desperate act.,act,act, desperate,0.08825210481882095,1.7864060401916504,1,2,14067712,EleutherAI/pythia-14m,step64,64
It was a desperate act.,act,act, desperate,0.23227627575397491,1.7888438701629639,2,2,14067712,EleutherAI/pythia-14m,step64,64
It was a desperate act.,act,act, desperate,0.16730846464633942,1.7889018058776855,3,2,14067712,EleutherAI/pythia-14m,step64,64
It was a desperate act.,act,act, desperate,0.15978848934173584,1.7859916687011719,0,3,14067712,EleutherAI/pythia-14m,step64,64
It was a desperate act.,act,act, desperate,0.13823765516281128,1.7869387865066528,1,3,14067712,EleutherAI/pythia-14m,step64,64
It was a desperate act.,act,act, desperate,0.15136069059371948,1.7889385223388672,2,3,14067712,EleutherAI/pythia-14m,step64,64
It was a desperate act.,act,act, desperate,0.20671573281288147,1.787893295288086,3,3,14067712,EleutherAI/pythia-14m,step64,64
It was a desperate act.,act,act, desperate,0.23733976483345032,1.7888602018356323,0,4,14067712,EleutherAI/pythia-14m,step64,64
It was a desperate act.,act,act, desperate,0.17511488497257233,1.7879173755645752,1,4,14067712,EleutherAI/pythia-14m,step64,64
It was a desperate act.,act,act, desperate,0.18163737654685974,1.788615345954895,2,4,14067712,EleutherAI/pythia-14m,step64,64
It was a desperate act.,act,act, desperate,0.2295985221862793,1.789074182510376,3,4,14067712,EleutherAI/pythia-14m,step64,64
It was a desperate act.,act,act, desperate,0.22854231297969818,1.7886848449707031,0,5,14067712,EleutherAI/pythia-14m,step64,64
It was a desperate act.,act,act, desperate,0.2767063081264496,1.788423776626587,1,5,14067712,EleutherAI/pythia-14m,step64,64
It was a desperate act.,act,act, desperate,0.16605038940906525,1.7888624668121338,2,5,14067712,EleutherAI/pythia-14m,step64,64
It was a desperate act.,act,act, desperate,0.275039404630661,1.7885651588439941,3,5,14067712,EleutherAI/pythia-14m,step64,64
It was a humane act.,act,act, humane,0.1905769407749176,1.943073034286499,0,0,14067712,EleutherAI/pythia-14m,step64,64
It was a humane act.,act,act, humane,0.19269363582134247,1.9434349536895752,1,0,14067712,EleutherAI/pythia-14m,step64,64
It was a humane act.,act,act, humane,0.20685656368732452,1.9434916973114014,2,0,14067712,EleutherAI/pythia-14m,step64,64
It was a humane act.,act,act, humane,0.1672232449054718,1.9437081813812256,3,0,14067712,EleutherAI/pythia-14m,step64,64
It was a humane act.,act,act, humane,0.1844167560338974,1.9439477920532227,0,1,14067712,EleutherAI/pythia-14m,step64,64
It was a humane act.,act,act, humane,0.20626014471054077,1.9430100917816162,1,1,14067712,EleutherAI/pythia-14m,step64,64
It was a humane act.,act,act, humane,0.16447895765304565,1.943114995956421,2,1,14067712,EleutherAI/pythia-14m,step64,64
It was a humane act.,act,act, humane,0.14420385658740997,1.9425926208496094,3,1,14067712,EleutherAI/pythia-14m,step64,64
It was a humane act.,act,act, humane,0.16736122965812683,1.9400304555892944,0,2,14067712,EleutherAI/pythia-14m,step64,64
It was a humane act.,act,act, humane,0.11116039752960205,1.9426151514053345,1,2,14067712,EleutherAI/pythia-14m,step64,64
It was a humane act.,act,act, humane,0.19135792553424835,1.9440925121307373,2,2,14067712,EleutherAI/pythia-14m,step64,64
It was a humane act.,act,act, humane,0.2670426666736603,1.9414056539535522,3,2,14067712,EleutherAI/pythia-14m,step64,64
It was a humane act.,act,act, humane,0.15286198258399963,1.9423595666885376,0,3,14067712,EleutherAI/pythia-14m,step64,64
It was a humane act.,act,act, humane,0.16946402192115784,1.943467140197754,1,3,14067712,EleutherAI/pythia-14m,step64,64
It was a humane act.,act,act, humane,0.2172219455242157,1.9423998594284058,2,3,14067712,EleutherAI/pythia-14m,step64,64
It was a humane act.,act,act, humane,0.156271830201149,1.943727970123291,3,3,14067712,EleutherAI/pythia-14m,step64,64
It was a humane act.,act,act, humane,0.1456780880689621,1.9440490007400513,0,4,14067712,EleutherAI/pythia-14m,step64,64
It was a humane act.,act,act, humane,0.12990152835845947,1.9430547952651978,1,4,14067712,EleutherAI/pythia-14m,step64,64
It was a humane act.,act,act, humane,0.14672017097473145,1.9438517093658447,2,4,14067712,EleutherAI/pythia-14m,step64,64
It was a humane act.,act,act, humane,0.13180626928806305,1.9439808130264282,3,4,14067712,EleutherAI/pythia-14m,step64,64
It was a humane act.,act,act, humane,0.17900823056697845,1.9440139532089233,0,5,14067712,EleutherAI/pythia-14m,step64,64
It was a humane act.,act,act, humane,0.169156014919281,1.943975806236267,1,5,14067712,EleutherAI/pythia-14m,step64,64
It was a humane act.,act,act, humane,0.20169317722320557,1.9438819885253906,2,5,14067712,EleutherAI/pythia-14m,step64,64
It was a humane act.,act,act, humane,0.2073872834444046,1.9439488649368286,3,5,14067712,EleutherAI/pythia-14m,step64,64
It was a magic act.,act,act, magic,0.13023404777050018,1.7861402034759521,0,0,14067712,EleutherAI/pythia-14m,step64,64
It was a magic act.,act,act, magic,0.2791750729084015,1.7879782915115356,1,0,14067712,EleutherAI/pythia-14m,step64,64
It was a magic act.,act,act, magic,0.16482068598270416,1.7885080575942993,2,0,14067712,EleutherAI/pythia-14m,step64,64
It was a magic act.,act,act, magic,0.1929890662431717,1.78884756565094,3,0,14067712,EleutherAI/pythia-14m,step64,64
It was a magic act.,act,act, magic,0.23403175175189972,1.7885658740997314,0,1,14067712,EleutherAI/pythia-14m,step64,64
It was a magic act.,act,act, magic,0.3158283531665802,1.786582589149475,1,1,14067712,EleutherAI/pythia-14m,step64,64
It was a magic act.,act,act, magic,0.20757152140140533,1.7873220443725586,2,1,14067712,EleutherAI/pythia-14m,step64,64
It was a magic act.,act,act, magic,0.1734301596879959,1.786698341369629,3,1,14067712,EleutherAI/pythia-14m,step64,64
It was a magic act.,act,act, magic,0.09522164613008499,1.7819503545761108,0,2,14067712,EleutherAI/pythia-14m,step64,64
