sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate act.,act,act, desperate,0.10472080111503601,1.7877168655395508,0,0,14067712,EleutherAI/pythia-14m,step4000,4000
It was a desperate act.,act,act, desperate,0.18041644990444183,1.7884256839752197,1,0,14067712,EleutherAI/pythia-14m,step4000,4000
It was a desperate act.,act,act, desperate,0.1677406132221222,1.7871010303497314,2,0,14067712,EleutherAI/pythia-14m,step4000,4000
It was a desperate act.,act,act, desperate,0.20695047080516815,1.788806438446045,3,0,14067712,EleutherAI/pythia-14m,step4000,4000
It was a desperate act.,act,act, desperate,0.24786046147346497,1.7839275598526,0,1,14067712,EleutherAI/pythia-14m,step4000,4000
It was a desperate act.,act,act, desperate,0.48120006918907166,1.7792484760284424,1,1,14067712,EleutherAI/pythia-14m,step4000,4000
It was a desperate act.,act,act, desperate,0.3000221848487854,1.7872440814971924,2,1,14067712,EleutherAI/pythia-14m,step4000,4000
It was a desperate act.,act,act, desperate,0.28451529145240784,1.7852100133895874,3,1,14067712,EleutherAI/pythia-14m,step4000,4000
It was a desperate act.,act,act, desperate,0.7071571946144104,1.7517516613006592,0,2,14067712,EleutherAI/pythia-14m,step4000,4000
It was a desperate act.,act,act, desperate,0.7754650115966797,1.74141526222229,1,2,14067712,EleutherAI/pythia-14m,step4000,4000
It was a desperate act.,act,act, desperate,0.1304924041032791,1.7801513671875,2,2,14067712,EleutherAI/pythia-14m,step4000,4000
It was a desperate act.,act,act, desperate,0.07986540347337723,1.7779511213302612,3,2,14067712,EleutherAI/pythia-14m,step4000,4000
It was a desperate act.,act,act, desperate,0.04614068940281868,1.7705388069152832,0,3,14067712,EleutherAI/pythia-14m,step4000,4000
It was a desperate act.,act,act, desperate,0.24996624886989594,1.7861030101776123,1,3,14067712,EleutherAI/pythia-14m,step4000,4000
It was a desperate act.,act,act, desperate,0.16319508850574493,1.7779017686843872,2,3,14067712,EleutherAI/pythia-14m,step4000,4000
It was a desperate act.,act,act, desperate,0.0011720687616616488,1.7042512893676758,3,3,14067712,EleutherAI/pythia-14m,step4000,4000
It was a desperate act.,act,act, desperate,0.03824501484632492,1.786136507987976,0,4,14067712,EleutherAI/pythia-14m,step4000,4000
It was a desperate act.,act,act, desperate,0.05813733488321304,1.783066749572754,1,4,14067712,EleutherAI/pythia-14m,step4000,4000
It was a desperate act.,act,act, desperate,0.18718451261520386,1.7835931777954102,2,4,14067712,EleutherAI/pythia-14m,step4000,4000
It was a desperate act.,act,act, desperate,0.07855522632598877,1.7610734701156616,3,4,14067712,EleutherAI/pythia-14m,step4000,4000
It was a desperate act.,act,act, desperate,0.02489188313484192,1.7414569854736328,0,5,14067712,EleutherAI/pythia-14m,step4000,4000
It was a desperate act.,act,act, desperate,0.06424323469400406,1.781006932258606,1,5,14067712,EleutherAI/pythia-14m,step4000,4000
It was a desperate act.,act,act, desperate,0.07405521720647812,1.7514986991882324,2,5,14067712,EleutherAI/pythia-14m,step4000,4000
It was a desperate act.,act,act, desperate,0.2924802899360657,1.7785131931304932,3,5,14067712,EleutherAI/pythia-14m,step4000,4000
It was a humane act.,act,act, humane,0.08061861246824265,1.9422693252563477,0,0,14067712,EleutherAI/pythia-14m,step4000,4000
It was a humane act.,act,act, humane,0.07284591346979141,1.941663384437561,1,0,14067712,EleutherAI/pythia-14m,step4000,4000
It was a humane act.,act,act, humane,0.0944516509771347,1.941426396369934,2,0,14067712,EleutherAI/pythia-14m,step4000,4000
It was a humane act.,act,act, humane,0.11981302499771118,1.943504810333252,3,0,14067712,EleutherAI/pythia-14m,step4000,4000
It was a humane act.,act,act, humane,0.1306660771369934,1.938767910003662,0,1,14067712,EleutherAI/pythia-14m,step4000,4000
It was a humane act.,act,act, humane,0.09516684710979462,1.942996859550476,1,1,14067712,EleutherAI/pythia-14m,step4000,4000
It was a humane act.,act,act, humane,0.06136346608400345,1.9405533075332642,2,1,14067712,EleutherAI/pythia-14m,step4000,4000
It was a humane act.,act,act, humane,0.018089966848492622,1.9339290857315063,3,1,14067712,EleutherAI/pythia-14m,step4000,4000
It was a humane act.,act,act, humane,0.16033005714416504,1.9331717491149902,0,2,14067712,EleutherAI/pythia-14m,step4000,4000
It was a humane act.,act,act, humane,0.4170105755329132,1.90665864944458,1,2,14067712,EleutherAI/pythia-14m,step4000,4000
It was a humane act.,act,act, humane,0.05568387359380722,1.9365843534469604,2,2,14067712,EleutherAI/pythia-14m,step4000,4000
It was a humane act.,act,act, humane,0.038836218416690826,1.932363748550415,3,2,14067712,EleutherAI/pythia-14m,step4000,4000
It was a humane act.,act,act, humane,0.02838706225156784,1.9245516061782837,0,3,14067712,EleutherAI/pythia-14m,step4000,4000
It was a humane act.,act,act, humane,0.24539579451084137,1.9382929801940918,1,3,14067712,EleutherAI/pythia-14m,step4000,4000
It was a humane act.,act,act, humane,0.03518834337592125,1.9284309148788452,2,3,14067712,EleutherAI/pythia-14m,step4000,4000
It was a humane act.,act,act, humane,0.017844082787632942,1.8908363580703735,3,3,14067712,EleutherAI/pythia-14m,step4000,4000
It was a humane act.,act,act, humane,0.01758933812379837,1.9349007606506348,0,4,14067712,EleutherAI/pythia-14m,step4000,4000
It was a humane act.,act,act, humane,0.07685814797878265,1.9358865022659302,1,4,14067712,EleutherAI/pythia-14m,step4000,4000
It was a humane act.,act,act, humane,0.039432574063539505,1.9306520223617554,2,4,14067712,EleutherAI/pythia-14m,step4000,4000
It was a humane act.,act,act, humane,0.14680635929107666,1.9294906854629517,3,4,14067712,EleutherAI/pythia-14m,step4000,4000
