sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate act.,act,act, desperate,0.0061224899254739285,1.7744706869125366,0,0,14067712,EleutherAI/pythia-14m,step125000,125000
It was a desperate act.,act,act, desperate,0.013434660620987415,1.7519686222076416,1,0,14067712,EleutherAI/pythia-14m,step125000,125000
It was a desperate act.,act,act, desperate,0.31945934891700745,1.7812695503234863,2,0,14067712,EleutherAI/pythia-14m,step125000,125000
It was a desperate act.,act,act, desperate,0.5132063031196594,1.7759395837783813,3,0,14067712,EleutherAI/pythia-14m,step125000,125000
It was a desperate act.,act,act, desperate,0.08667643368244171,1.7138336896896362,0,1,14067712,EleutherAI/pythia-14m,step125000,125000
It was a desperate act.,act,act, desperate,0.3402421772480011,1.7847832441329956,1,1,14067712,EleutherAI/pythia-14m,step125000,125000
It was a desperate act.,act,act, desperate,0.09179925173521042,1.7694146633148193,2,1,14067712,EleutherAI/pythia-14m,step125000,125000
It was a desperate act.,act,act, desperate,8.22931340849209e-08,1.7385605573654175,3,1,14067712,EleutherAI/pythia-14m,step125000,125000
It was a desperate act.,act,act, desperate,0.4063391387462616,1.7808942794799805,0,2,14067712,EleutherAI/pythia-14m,step125000,125000
It was a desperate act.,act,act, desperate,0.7125531435012817,1.7513805627822876,1,2,14067712,EleutherAI/pythia-14m,step125000,125000
It was a desperate act.,act,act, desperate,0.19975526630878448,1.7865711450576782,2,2,14067712,EleutherAI/pythia-14m,step125000,125000
It was a desperate act.,act,act, desperate,0.0930764302611351,1.764493465423584,3,2,14067712,EleutherAI/pythia-14m,step125000,125000
It was a desperate act.,act,act, desperate,0.005911699030548334,1.7050999402999878,0,3,14067712,EleutherAI/pythia-14m,step125000,125000
It was a desperate act.,act,act, desperate,0.007861245423555374,1.7053756713867188,1,3,14067712,EleutherAI/pythia-14m,step125000,125000
It was a desperate act.,act,act, desperate,9.348049445634388e-08,1.6919286251068115,2,3,14067712,EleutherAI/pythia-14m,step125000,125000
It was a desperate act.,act,act, desperate,1.9767921344282513e-07,1.691697597503662,3,3,14067712,EleutherAI/pythia-14m,step125000,125000
It was a desperate act.,act,act, desperate,0.015549438074231148,1.6982930898666382,0,4,14067712,EleutherAI/pythia-14m,step125000,125000
It was a desperate act.,act,act, desperate,7.085741526680067e-05,1.691446304321289,1,4,14067712,EleutherAI/pythia-14m,step125000,125000
It was a desperate act.,act,act, desperate,0.3533991277217865,1.785616159439087,2,4,14067712,EleutherAI/pythia-14m,step125000,125000
It was a desperate act.,act,act, desperate,1.848527062975336e-05,1.6914312839508057,3,4,14067712,EleutherAI/pythia-14m,step125000,125000
It was a desperate act.,act,act, desperate,1.2702338159348446e-20,1.6914043426513672,0,5,14067712,EleutherAI/pythia-14m,step125000,125000
It was a desperate act.,act,act, desperate,7.27242837348166e-15,1.6914043426513672,1,5,14067712,EleutherAI/pythia-14m,step125000,125000
It was a desperate act.,act,act, desperate,0.1558806598186493,1.7289001941680908,2,5,14067712,EleutherAI/pythia-14m,step125000,125000
It was a desperate act.,act,act, desperate,1.5073874093385342e-10,1.7254091501235962,3,5,14067712,EleutherAI/pythia-14m,step125000,125000
It was a humane act.,act,act, humane,0.018432078883051872,1.9308836460113525,0,0,14067712,EleutherAI/pythia-14m,step125000,125000
It was a humane act.,act,act, humane,0.0016077528707683086,1.9037617444992065,1,0,14067712,EleutherAI/pythia-14m,step125000,125000
It was a humane act.,act,act, humane,0.08738535642623901,1.9336174726486206,2,0,14067712,EleutherAI/pythia-14m,step125000,125000
It was a humane act.,act,act, humane,0.13792550563812256,1.940518856048584,3,0,14067712,EleutherAI/pythia-14m,step125000,125000
It was a humane act.,act,act, humane,0.02317429892718792,1.8648275136947632,0,1,14067712,EleutherAI/pythia-14m,step125000,125000
It was a humane act.,act,act, humane,0.19776281714439392,1.9414273500442505,1,1,14067712,EleutherAI/pythia-14m,step125000,125000
It was a humane act.,act,act, humane,0.01051601767539978,1.909270167350769,2,1,14067712,EleutherAI/pythia-14m,step125000,125000
It was a humane act.,act,act, humane,2.2515375803777715e-06,1.915318250656128,3,1,14067712,EleutherAI/pythia-14m,step125000,125000
It was a humane act.,act,act, humane,0.098145991563797,1.9363539218902588,0,2,14067712,EleutherAI/pythia-14m,step125000,125000
It was a humane act.,act,act, humane,0.45267778635025024,1.8956880569458008,1,2,14067712,EleutherAI/pythia-14m,step125000,125000
It was a humane act.,act,act, humane,0.08840891718864441,1.9384751319885254,2,2,14067712,EleutherAI/pythia-14m,step125000,125000
It was a humane act.,act,act, humane,0.010255957022309303,1.9192578792572021,3,2,14067712,EleutherAI/pythia-14m,step125000,125000
It was a humane act.,act,act, humane,0.008138529025018215,1.8851327896118164,0,3,14067712,EleutherAI/pythia-14m,step125000,125000
It was a humane act.,act,act, humane,0.004759012721478939,1.8865340948104858,1,3,14067712,EleutherAI/pythia-14m,step125000,125000
It was a humane act.,act,act, humane,3.3759155485313386e-05,1.8556015491485596,2,3,14067712,EleutherAI/pythia-14m,step125000,125000
It was a humane act.,act,act, humane,0.00019934387819375843,1.854509949684143,3,3,14067712,EleutherAI/pythia-14m,step125000,125000
It was a humane act.,act,act, humane,4.105765765416436e-05,1.8561711311340332,0,4,14067712,EleutherAI/pythia-14m,step125000,125000
It was a humane act.,act,act, humane,1.1367076169221946e-08,1.8536431789398193,1,4,14067712,EleutherAI/pythia-14m,step125000,125000
It was a humane act.,act,act, humane,0.10051964968442917,1.9410648345947266,2,4,14067712,EleutherAI/pythia-14m,step125000,125000
It was a humane act.,act,act, humane,3.746014044736512e-06,1.85447096824646,3,4,14067712,EleutherAI/pythia-14m,step125000,125000
It was a humane act.,act,act, humane,2.614902295161776e-21,1.8536312580108643,0,5,14067712,EleutherAI/pythia-14m,step125000,125000
It was a humane act.,act,act, humane,1.1472758160158136e-10,1.8536312580108643,1,5,14067712,EleutherAI/pythia-14m,step125000,125000
It was a humane act.,act,act, humane,9.004732419271022e-05,1.856742024421692,2,5,14067712,EleutherAI/pythia-14m,step125000,125000
It was a humane act.,act,act, humane,7.627869690052247e-12,1.8559134006500244,3,5,14067712,EleutherAI/pythia-14m,step125000,125000
It was a magic act.,act,act, magic,0.007481236942112446,1.7745559215545654,0,0,14067712,EleutherAI/pythia-14m,step125000,125000
It was a magic act.,act,act, magic,0.00022203744447324425,1.7503670454025269,1,0,14067712,EleutherAI/pythia-14m,step125000,125000
It was a magic act.,act,act, magic,0.13093066215515137,1.7774231433868408,2,0,14067712,EleutherAI/pythia-14m,step125000,125000
It was a magic act.,act,act, magic,0.42722243070602417,1.7817636728286743,3,0,14067712,EleutherAI/pythia-14m,step125000,125000
It was a magic act.,act,act, magic,0.14675898849964142,1.726582407951355,0,1,14067712,EleutherAI/pythia-14m,step125000,125000
It was a magic act.,act,act, magic,0.36863675713539124,1.783271074295044,1,1,14067712,EleutherAI/pythia-14m,step125000,125000
It was a magic act.,act,act, magic,0.05917000398039818,1.7609174251556396,2,1,14067712,EleutherAI/pythia-14m,step125000,125000
It was a magic act.,act,act, magic,3.256933212014701e-07,1.7401273250579834,3,1,14067712,EleutherAI/pythia-14m,step125000,125000
It was a magic act.,act,act, magic,0.20645883679389954,1.7836461067199707,0,2,14067712,EleutherAI/pythia-14m,step125000,125000
It was a magic act.,act,act, magic,0.8735418915748596,1.722400188446045,1,2,14067712,EleutherAI/pythia-14m,step125000,125000
It was a magic act.,act,act, magic,0.26631414890289307,1.7856247425079346,2,2,14067712,EleutherAI/pythia-14m,step125000,125000
It was a magic act.,act,act, magic,0.05517837032675743,1.766183614730835,3,2,14067712,EleutherAI/pythia-14m,step125000,125000
It was a magic act.,act,act, magic,0.0076301321387290955,1.7262530326843262,0,3,14067712,EleutherAI/pythia-14m,step125000,125000
It was a magic act.,act,act, magic,0.00862599816173315,1.709677815437317,1,3,14067712,EleutherAI/pythia-14m,step125000,125000
It was a magic act.,act,act, magic,1.6859240759004024e-06,1.693580985069275,2,3,14067712,EleutherAI/pythia-14m,step125000,125000
It was a magic act.,act,act, magic,6.095457138144411e-06,1.6921124458312988,3,3,14067712,EleutherAI/pythia-14m,step125000,125000
It was a magic act.,act,act, magic,0.02062232792377472,1.699251413345337,0,4,14067712,EleutherAI/pythia-14m,step125000,125000
It was a magic act.,act,act, magic,7.645300684089307e-06,1.691450834274292,1,4,14067712,EleutherAI/pythia-14m,step125000,125000
It was a magic act.,act,act, magic,0.23707926273345947,1.7872990369796753,2,4,14067712,EleutherAI/pythia-14m,step125000,125000
It was a magic act.,act,act, magic,0.0003513014526106417,1.6916067600250244,3,4,14067712,EleutherAI/pythia-14m,step125000,125000
It was a magic act.,act,act, magic,2.7794227364097424e-08,1.6914043426513672,0,5,14067712,EleutherAI/pythia-14m,step125000,125000
It was a magic act.,act,act, magic,0.6584175229072571,1.7543867826461792,1,5,14067712,EleutherAI/pythia-14m,step125000,125000
It was a magic act.,act,act, magic,1.844844632614695e-06,1.7052668333053589,2,5,14067712,EleutherAI/pythia-14m,step125000,125000
It was a magic act.,act,act, magic,0.9974451065063477,1.692102313041687,3,5,14067712,EleutherAI/pythia-14m,step125000,125000
He had a universal appeal.,appeal,appeal, universal,0.1598116010427475,1.7847856283187866,0,0,14067712,EleutherAI/pythia-14m,step125000,125000
He had a universal appeal.,appeal,appeal, universal,0.09295480698347092,1.7797343730926514,1,0,14067712,EleutherAI/pythia-14m,step125000,125000
He had a universal appeal.,appeal,appeal, universal,0.3723038136959076,1.7838430404663086,2,0,14067712,EleutherAI/pythia-14m,step125000,125000
He had a universal appeal.,appeal,appeal, universal,0.22683469951152802,1.767885684967041,3,0,14067712,EleutherAI/pythia-14m,step125000,125000
He had a universal appeal.,appeal,appeal, universal,0.09977366030216217,1.7167917490005493,0,1,14067712,EleutherAI/pythia-14m,step125000,125000
He had a universal appeal.,appeal,appeal, universal,0.24146968126296997,1.7874594926834106,1,1,14067712,EleutherAI/pythia-14m,step125000,125000
He had a universal appeal.,appeal,appeal, universal,0.024363065138459206,1.780909538269043,2,1,14067712,EleutherAI/pythia-14m,step125000,125000
He had a universal appeal.,appeal,appeal, universal,1.1168349800527722e-07,1.7160236835479736,3,1,14067712,EleutherAI/pythia-14m,step125000,125000
He had a universal appeal.,appeal,appeal, universal,0.30325451493263245,1.7827308177947998,0,2,14067712,EleutherAI/pythia-14m,step125000,125000
He had a universal appeal.,appeal,appeal, universal,0.7525624632835388,1.7453818321228027,1,2,14067712,EleutherAI/pythia-14m,step125000,125000
He had a universal appeal.,appeal,appeal, universal,0.13286733627319336,1.7874037027359009,2,2,14067712,EleutherAI/pythia-14m,step125000,125000
He had a universal appeal.,appeal,appeal, universal,0.05679016187787056,1.7698404788970947,3,2,14067712,EleutherAI/pythia-14m,step125000,125000
He had a universal appeal.,appeal,appeal, universal,0.002097893739119172,1.7155741453170776,0,3,14067712,EleutherAI/pythia-14m,step125000,125000
He had a universal appeal.,appeal,appeal, universal,0.0024622739292681217,1.7208478450775146,1,3,14067712,EleutherAI/pythia-14m,step125000,125000
He had a universal appeal.,appeal,appeal, universal,1.305039187826651e-09,1.6914047002792358,2,3,14067712,EleutherAI/pythia-14m,step125000,125000
He had a universal appeal.,appeal,appeal, universal,5.4357078838052075e-09,1.6914050579071045,3,3,14067712,EleutherAI/pythia-14m,step125000,125000
He had a universal appeal.,appeal,appeal, universal,0.00010531328007346019,1.6915717124938965,0,4,14067712,EleutherAI/pythia-14m,step125000,125000
He had a universal appeal.,appeal,appeal, universal,1.9016524466231033e-10,1.6914905309677124,1,4,14067712,EleutherAI/pythia-14m,step125000,125000
He had a universal appeal.,appeal,appeal, universal,0.18925164639949799,1.7864348888397217,2,4,14067712,EleutherAI/pythia-14m,step125000,125000
He had a universal appeal.,appeal,appeal, universal,2.362417032830688e-11,1.6914043426513672,3,4,14067712,EleutherAI/pythia-14m,step125000,125000
He had a universal appeal.,appeal,appeal, universal,7.6032530965706045e-31,1.6914043426513672,0,5,14067712,EleutherAI/pythia-14m,step125000,125000
He had a universal appeal.,appeal,appeal, universal,3.150477112164005e-19,1.6914043426513672,1,5,14067712,EleutherAI/pythia-14m,step125000,125000
He had a universal appeal.,appeal,appeal, universal,0.04591294378042221,1.730049729347229,2,5,14067712,EleutherAI/pythia-14m,step125000,125000
He had a universal appeal.,appeal,appeal, universal,1.1064158655926803e-07,1.6917717456817627,3,5,14067712,EleutherAI/pythia-14m,step125000,125000
He had an undefinable appeal.,appeal,appeal, undefinable,0.07466602325439453,2.074983835220337,0,0,14067712,EleutherAI/pythia-14m,step125000,125000
He had an undefinable appeal.,appeal,appeal, undefinable,0.03367174416780472,2.0587310791015625,1,0,14067712,EleutherAI/pythia-14m,step125000,125000
He had an undefinable appeal.,appeal,appeal, undefinable,0.083415687084198,2.0735816955566406,2,0,14067712,EleutherAI/pythia-14m,step125000,125000
He had an undefinable appeal.,appeal,appeal, undefinable,0.01630518212914467,2.0481700897216797,3,0,14067712,EleutherAI/pythia-14m,step125000,125000
He had an undefinable appeal.,appeal,appeal, undefinable,0.011059953831136227,2.001969337463379,0,1,14067712,EleutherAI/pythia-14m,step125000,125000
He had an undefinable appeal.,appeal,appeal, undefinable,0.10733965039253235,2.0746512413024902,1,1,14067712,EleutherAI/pythia-14m,step125000,125000
He had an undefinable appeal.,appeal,appeal, undefinable,0.07391345500946045,2.067340612411499,2,1,14067712,EleutherAI/pythia-14m,step125000,125000
He had an undefinable appeal.,appeal,appeal, undefinable,1.7450854556955164e-06,2.0229594707489014,3,1,14067712,EleutherAI/pythia-14m,step125000,125000
He had an undefinable appeal.,appeal,appeal, undefinable,0.08489896357059479,2.068291664123535,0,2,14067712,EleutherAI/pythia-14m,step125000,125000
He had an undefinable appeal.,appeal,appeal, undefinable,0.29190129041671753,2.038875102996826,1,2,14067712,EleutherAI/pythia-14m,step125000,125000
He had an undefinable appeal.,appeal,appeal, undefinable,0.09979145973920822,2.076883554458618,2,2,14067712,EleutherAI/pythia-14m,step125000,125000
He had an undefinable appeal.,appeal,appeal, undefinable,0.032451432198286057,2.063767910003662,3,2,14067712,EleutherAI/pythia-14m,step125000,125000
He had an undefinable appeal.,appeal,appeal, undefinable,0.047242846339941025,2.048975944519043,0,3,14067712,EleutherAI/pythia-14m,step125000,125000
He had an undefinable appeal.,appeal,appeal, undefinable,0.15806809067726135,2.0668768882751465,1,3,14067712,EleutherAI/pythia-14m,step125000,125000
He had an undefinable appeal.,appeal,appeal, undefinable,0.0023291714023798704,1.9961633682250977,2,3,14067712,EleutherAI/pythia-14m,step125000,125000
He had an undefinable appeal.,appeal,appeal, undefinable,0.0031985649839043617,1.9969542026519775,3,3,14067712,EleutherAI/pythia-14m,step125000,125000
He had an undefinable appeal.,appeal,appeal, undefinable,0.00014392260345630348,1.9946719408035278,0,4,14067712,EleutherAI/pythia-14m,step125000,125000
He had an undefinable appeal.,appeal,appeal, undefinable,3.988472235505469e-05,1.994510293006897,1,4,14067712,EleutherAI/pythia-14m,step125000,125000
He had an undefinable appeal.,appeal,appeal, undefinable,0.05399969220161438,2.073575973510742,2,4,14067712,EleutherAI/pythia-14m,step125000,125000
He had an undefinable appeal.,appeal,appeal, undefinable,9.025951541730137e-09,1.9943008422851562,3,4,14067712,EleutherAI/pythia-14m,step125000,125000
He had an undefinable appeal.,appeal,appeal, undefinable,7.0111161805625755e-19,1.9943008422851562,0,5,14067712,EleutherAI/pythia-14m,step125000,125000
He had an undefinable appeal.,appeal,appeal, undefinable,0.05377332493662834,2.0256147384643555,1,5,14067712,EleutherAI/pythia-14m,step125000,125000
He had an undefinable appeal.,appeal,appeal, undefinable,4.91063383378787e-06,1.9975194931030273,2,5,14067712,EleutherAI/pythia-14m,step125000,125000
He had an undefinable appeal.,appeal,appeal, undefinable,6.546724051759156e-09,1.995049238204956,3,5,14067712,EleutherAI/pythia-14m,step125000,125000
He had a legal appeal.,appeal,appeal, legal,0.10730066895484924,1.7833935022354126,0,0,14067712,EleutherAI/pythia-14m,step125000,125000
He had a legal appeal.,appeal,appeal, legal,0.0834796279668808,1.779313325881958,1,0,14067712,EleutherAI/pythia-14m,step125000,125000
He had a legal appeal.,appeal,appeal, legal,0.06824198365211487,1.7827879190444946,2,0,14067712,EleutherAI/pythia-14m,step125000,125000
He had a legal appeal.,appeal,appeal, legal,0.696267306804657,1.7531707286834717,3,0,14067712,EleutherAI/pythia-14m,step125000,125000
He had a legal appeal.,appeal,appeal, legal,0.015266913920640945,1.6961822509765625,0,1,14067712,EleutherAI/pythia-14m,step125000,125000
He had a legal appeal.,appeal,appeal, legal,0.23152205348014832,1.7876713275909424,1,1,14067712,EleutherAI/pythia-14m,step125000,125000
He had a legal appeal.,appeal,appeal, legal,0.07266278564929962,1.7845877408981323,2,1,14067712,EleutherAI/pythia-14m,step125000,125000
He had a legal appeal.,appeal,appeal, legal,2.705878841879894e-06,1.711393117904663,3,1,14067712,EleutherAI/pythia-14m,step125000,125000
He had a legal appeal.,appeal,appeal, legal,0.28469395637512207,1.7784075736999512,0,2,14067712,EleutherAI/pythia-14m,step125000,125000
He had a legal appeal.,appeal,appeal, legal,0.7869919538497925,1.7395141124725342,1,2,14067712,EleutherAI/pythia-14m,step125000,125000
He had a legal appeal.,appeal,appeal, legal,0.13140466809272766,1.78622305393219,2,2,14067712,EleutherAI/pythia-14m,step125000,125000
He had a legal appeal.,appeal,appeal, legal,0.04548186436295509,1.7626278400421143,3,2,14067712,EleutherAI/pythia-14m,step125000,125000
He had a legal appeal.,appeal,appeal, legal,0.015250141732394695,1.7300033569335938,0,3,14067712,EleutherAI/pythia-14m,step125000,125000
He had a legal appeal.,appeal,appeal, legal,0.027665860950946808,1.7494885921478271,1,3,14067712,EleutherAI/pythia-14m,step125000,125000
He had a legal appeal.,appeal,appeal, legal,2.0614569606891564e-08,1.6914048194885254,2,3,14067712,EleutherAI/pythia-14m,step125000,125000
He had a legal appeal.,appeal,appeal, legal,4.959685995231666e-08,1.6914048194885254,3,3,14067712,EleutherAI/pythia-14m,step125000,125000
