sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate act.,act,act, desperate,0.006537180859595537,1.7617847919464111,0,0,14067712,EleutherAI/pythia-14m,step90000,90000
It was a desperate act.,act,act, desperate,0.012379618361592293,1.7441534996032715,1,0,14067712,EleutherAI/pythia-14m,step90000,90000
It was a desperate act.,act,act, desperate,0.39363330602645874,1.7778358459472656,2,0,14067712,EleutherAI/pythia-14m,step90000,90000
It was a desperate act.,act,act, desperate,0.4070255160331726,1.7832163572311401,3,0,14067712,EleutherAI/pythia-14m,step90000,90000
It was a desperate act.,act,act, desperate,0.10613425076007843,1.718389868736267,0,1,14067712,EleutherAI/pythia-14m,step90000,90000
It was a desperate act.,act,act, desperate,0.4027554392814636,1.7829985618591309,1,1,14067712,EleutherAI/pythia-14m,step90000,90000
It was a desperate act.,act,act, desperate,0.0664115846157074,1.775146722793579,2,1,14067712,EleutherAI/pythia-14m,step90000,90000
It was a desperate act.,act,act, desperate,1.9415156202740036e-06,1.7193553447723389,3,1,14067712,EleutherAI/pythia-14m,step90000,90000
It was a desperate act.,act,act, desperate,0.3633172810077667,1.7829692363739014,0,2,14067712,EleutherAI/pythia-14m,step90000,90000
It was a desperate act.,act,act, desperate,0.8016089200973511,1.7368249893188477,1,2,14067712,EleutherAI/pythia-14m,step90000,90000
It was a desperate act.,act,act, desperate,0.1987648457288742,1.7848739624023438,2,2,14067712,EleutherAI/pythia-14m,step90000,90000
It was a desperate act.,act,act, desperate,0.07052405923604965,1.7604657411575317,3,2,14067712,EleutherAI/pythia-14m,step90000,90000
It was a desperate act.,act,act, desperate,0.005465812981128693,1.7497611045837402,0,3,14067712,EleutherAI/pythia-14m,step90000,90000
It was a desperate act.,act,act, desperate,0.0013560161460191011,1.7595252990722656,1,3,14067712,EleutherAI/pythia-14m,step90000,90000
It was a desperate act.,act,act, desperate,1.1104339137091301e-07,1.6918485164642334,2,3,14067712,EleutherAI/pythia-14m,step90000,90000
It was a desperate act.,act,act, desperate,5.9496619542187545e-06,1.6921894550323486,3,3,14067712,EleutherAI/pythia-14m,step90000,90000
It was a desperate act.,act,act, desperate,0.0056703039444983006,1.6952483654022217,0,4,14067712,EleutherAI/pythia-14m,step90000,90000
It was a desperate act.,act,act, desperate,2.0334676165134624e-08,1.6914044618606567,1,4,14067712,EleutherAI/pythia-14m,step90000,90000
It was a desperate act.,act,act, desperate,0.44893935322761536,1.781010389328003,2,4,14067712,EleutherAI/pythia-14m,step90000,90000
It was a desperate act.,act,act, desperate,0.9817081689834595,1.6963295936584473,3,4,14067712,EleutherAI/pythia-14m,step90000,90000
It was a desperate act.,act,act, desperate,3.412679403601926e-33,1.6914043426513672,0,5,14067712,EleutherAI/pythia-14m,step90000,90000
It was a desperate act.,act,act, desperate,2.6673967112058395e-35,1.6914043426513672,1,5,14067712,EleutherAI/pythia-14m,step90000,90000
It was a desperate act.,act,act, desperate,0.007627942133694887,1.693771243095398,2,5,14067712,EleutherAI/pythia-14m,step90000,90000
It was a desperate act.,act,act, desperate,6.538471097883303e-08,1.6914067268371582,3,5,14067712,EleutherAI/pythia-14m,step90000,90000
It was a humane act.,act,act, humane,0.01429237611591816,1.9196631908416748,0,0,14067712,EleutherAI/pythia-14m,step90000,90000
It was a humane act.,act,act, humane,0.0023550919722765684,1.8976142406463623,1,0,14067712,EleutherAI/pythia-14m,step90000,90000
It was a humane act.,act,act, humane,0.08495135605335236,1.9293822050094604,2,0,14067712,EleutherAI/pythia-14m,step90000,90000
