sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate act.,act,act, desperate,0.006754098925739527,1.7648468017578125,0,0,14067712,EleutherAI/pythia-14m,step83000,83000
It was a desperate act.,act,act, desperate,0.02025851048529148,1.7430671453475952,1,0,14067712,EleutherAI/pythia-14m,step83000,83000
It was a desperate act.,act,act, desperate,0.38354215025901794,1.7773131132125854,2,0,14067712,EleutherAI/pythia-14m,step83000,83000
It was a desperate act.,act,act, desperate,0.2741551399230957,1.7864375114440918,3,0,14067712,EleutherAI/pythia-14m,step83000,83000
It was a desperate act.,act,act, desperate,0.11739873141050339,1.7210674285888672,0,1,14067712,EleutherAI/pythia-14m,step83000,83000
It was a desperate act.,act,act, desperate,0.4267936944961548,1.7816134691238403,1,1,14067712,EleutherAI/pythia-14m,step83000,83000
It was a desperate act.,act,act, desperate,0.07703159004449844,1.7708628177642822,2,1,14067712,EleutherAI/pythia-14m,step83000,83000
It was a desperate act.,act,act, desperate,3.896145244652871e-06,1.7520735263824463,3,1,14067712,EleutherAI/pythia-14m,step83000,83000
It was a desperate act.,act,act, desperate,0.45348823070526123,1.7766200304031372,0,2,14067712,EleutherAI/pythia-14m,step83000,83000
It was a desperate act.,act,act, desperate,0.7989940643310547,1.7373318672180176,1,2,14067712,EleutherAI/pythia-14m,step83000,83000
It was a desperate act.,act,act, desperate,0.197526216506958,1.7836368083953857,2,2,14067712,EleutherAI/pythia-14m,step83000,83000
It was a desperate act.,act,act, desperate,0.12768884003162384,1.7586338520050049,3,2,14067712,EleutherAI/pythia-14m,step83000,83000
It was a desperate act.,act,act, desperate,0.017489666119217873,1.7592830657958984,0,3,14067712,EleutherAI/pythia-14m,step83000,83000
It was a desperate act.,act,act, desperate,0.019045507535338402,1.6966040134429932,1,3,14067712,EleutherAI/pythia-14m,step83000,83000
It was a desperate act.,act,act, desperate,4.873177203990053e-07,1.6922492980957031,2,3,14067712,EleutherAI/pythia-14m,step83000,83000
It was a desperate act.,act,act, desperate,1.7576761820237152e-05,1.6934441328048706,3,3,14067712,EleutherAI/pythia-14m,step83000,83000
It was a desperate act.,act,act, desperate,0.00045209951349534094,1.69205641746521,0,4,14067712,EleutherAI/pythia-14m,step83000,83000
It was a desperate act.,act,act, desperate,4.0525478084418864e-07,1.6914043426513672,1,4,14067712,EleutherAI/pythia-14m,step83000,83000
It was a desperate act.,act,act, desperate,0.30804458260536194,1.7853889465332031,2,4,14067712,EleutherAI/pythia-14m,step83000,83000
It was a desperate act.,act,act, desperate,1.5143271525630553e-07,1.6914043426513672,3,4,14067712,EleutherAI/pythia-14m,step83000,83000
It was a desperate act.,act,act, desperate,5.158517382528494e-26,1.6914043426513672,0,5,14067712,EleutherAI/pythia-14m,step83000,83000
It was a desperate act.,act,act, desperate,0.0006462028250098228,1.6915812492370605,1,5,14067712,EleutherAI/pythia-14m,step83000,83000
It was a desperate act.,act,act, desperate,0.01564534194767475,1.6989631652832031,2,5,14067712,EleutherAI/pythia-14m,step83000,83000
It was a desperate act.,act,act, desperate,2.08468442508547e-09,1.6925673484802246,3,5,14067712,EleutherAI/pythia-14m,step83000,83000
