sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate act.,act,act, desperate,0.04878269135951996,1.7599440813064575,0,0,14067712,EleutherAI/pythia-14m,step26000,26000
It was a desperate act.,act,act, desperate,0.10578044503927231,1.7799108028411865,1,0,14067712,EleutherAI/pythia-14m,step26000,26000
It was a desperate act.,act,act, desperate,0.11971689015626907,1.7404898405075073,2,0,14067712,EleutherAI/pythia-14m,step26000,26000
It was a desperate act.,act,act, desperate,0.39298775792121887,1.780513048171997,3,0,14067712,EleutherAI/pythia-14m,step26000,26000
It was a desperate act.,act,act, desperate,0.1428844928741455,1.7436678409576416,0,1,14067712,EleutherAI/pythia-14m,step26000,26000
It was a desperate act.,act,act, desperate,0.3389015197753906,1.7852296829223633,1,1,14067712,EleutherAI/pythia-14m,step26000,26000
It was a desperate act.,act,act, desperate,0.03891989588737488,1.7800166606903076,2,1,14067712,EleutherAI/pythia-14m,step26000,26000
It was a desperate act.,act,act, desperate,0.00046985765220597386,1.7657833099365234,3,1,14067712,EleutherAI/pythia-14m,step26000,26000
It was a desperate act.,act,act, desperate,0.7697890400886536,1.7422075271606445,0,2,14067712,EleutherAI/pythia-14m,step26000,26000
It was a desperate act.,act,act, desperate,0.8397200107574463,1.7294371128082275,1,2,14067712,EleutherAI/pythia-14m,step26000,26000
It was a desperate act.,act,act, desperate,0.09904883056879044,1.7804782390594482,2,2,14067712,EleutherAI/pythia-14m,step26000,26000
It was a desperate act.,act,act, desperate,0.13330239057540894,1.7771282196044922,3,2,14067712,EleutherAI/pythia-14m,step26000,26000
It was a desperate act.,act,act, desperate,0.06198430433869362,1.7749321460723877,0,3,14067712,EleutherAI/pythia-14m,step26000,26000
It was a desperate act.,act,act, desperate,0.2758445143699646,1.7869365215301514,1,3,14067712,EleutherAI/pythia-14m,step26000,26000
It was a desperate act.,act,act, desperate,2.3346030502580106e-05,1.7274446487426758,2,3,14067712,EleutherAI/pythia-14m,step26000,26000
It was a desperate act.,act,act, desperate,3.8285583059405326e-07,1.7095682621002197,3,3,14067712,EleutherAI/pythia-14m,step26000,26000
It was a desperate act.,act,act, desperate,0.08581498265266418,1.781077265739441,0,4,14067712,EleutherAI/pythia-14m,step26000,26000
It was a desperate act.,act,act, desperate,0.13981559872627258,1.7654430866241455,1,4,14067712,EleutherAI/pythia-14m,step26000,26000
It was a desperate act.,act,act, desperate,0.29245230555534363,1.786149024963379,2,4,14067712,EleutherAI/pythia-14m,step26000,26000
