sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate act.,act,act, desperate,0.044186756014823914,1.7481186389923096,0,0,14067712,EleutherAI/pythia-14m,step34000,34000
It was a desperate act.,act,act, desperate,0.061807312071323395,1.780032992362976,1,0,14067712,EleutherAI/pythia-14m,step34000,34000
It was a desperate act.,act,act, desperate,0.08424579352140427,1.743300199508667,2,0,14067712,EleutherAI/pythia-14m,step34000,34000
It was a desperate act.,act,act, desperate,0.5314339995384216,1.7734030485153198,3,0,14067712,EleutherAI/pythia-14m,step34000,34000
It was a desperate act.,act,act, desperate,0.09985870122909546,1.7279146909713745,0,1,14067712,EleutherAI/pythia-14m,step34000,34000
It was a desperate act.,act,act, desperate,0.41669169068336487,1.782537817955017,1,1,14067712,EleutherAI/pythia-14m,step34000,34000
It was a desperate act.,act,act, desperate,0.042604658752679825,1.777815580368042,2,1,14067712,EleutherAI/pythia-14m,step34000,34000
It was a desperate act.,act,act, desperate,0.00015170355618465692,1.7626612186431885,3,1,14067712,EleutherAI/pythia-14m,step34000,34000
It was a desperate act.,act,act, desperate,0.7826905846595764,1.740660309791565,0,2,14067712,EleutherAI/pythia-14m,step34000,34000
It was a desperate act.,act,act, desperate,0.7794978618621826,1.7406922578811646,1,2,14067712,EleutherAI/pythia-14m,step34000,34000
It was a desperate act.,act,act, desperate,0.14942987263202667,1.7811223268508911,2,2,14067712,EleutherAI/pythia-14m,step34000,34000
It was a desperate act.,act,act, desperate,0.15706829726696014,1.775895118713379,3,2,14067712,EleutherAI/pythia-14m,step34000,34000
It was a desperate act.,act,act, desperate,0.04130309447646141,1.7487939596176147,0,3,14067712,EleutherAI/pythia-14m,step34000,34000
It was a desperate act.,act,act, desperate,0.29558324813842773,1.7860854864120483,1,3,14067712,EleutherAI/pythia-14m,step34000,34000
It was a desperate act.,act,act, desperate,7.487238690373488e-06,1.6927825212478638,2,3,14067712,EleutherAI/pythia-14m,step34000,34000
It was a desperate act.,act,act, desperate,1.4094807454512193e-07,1.6915299892425537,3,3,14067712,EleutherAI/pythia-14m,step34000,34000
It was a desperate act.,act,act, desperate,0.20061257481575012,1.78511643409729,0,4,14067712,EleutherAI/pythia-14m,step34000,34000
It was a desperate act.,act,act, desperate,0.05665920302271843,1.744452953338623,1,4,14067712,EleutherAI/pythia-14m,step34000,34000
It was a desperate act.,act,act, desperate,0.4205131530761719,1.780033826828003,2,4,14067712,EleutherAI/pythia-14m,step34000,34000
It was a desperate act.,act,act, desperate,0.35206514596939087,1.7850842475891113,3,4,14067712,EleutherAI/pythia-14m,step34000,34000
It was a desperate act.,act,act, desperate,0.0005800450453534722,1.6917414665222168,0,5,14067712,EleutherAI/pythia-14m,step34000,34000
It was a desperate act.,act,act, desperate,0.022202694788575172,1.7113896608352661,1,5,14067712,EleutherAI/pythia-14m,step34000,34000
It was a desperate act.,act,act, desperate,0.4926765263080597,1.776822805404663,2,5,14067712,EleutherAI/pythia-14m,step34000,34000
It was a desperate act.,act,act, desperate,9.084567764716667e-09,1.6916950941085815,3,5,14067712,EleutherAI/pythia-14m,step34000,34000
It was a humane act.,act,act, humane,0.0063139707781374454,1.9021451473236084,0,0,14067712,EleutherAI/pythia-14m,step34000,34000
It was a humane act.,act,act, humane,0.008451951667666435,1.9326425790786743,1,0,14067712,EleutherAI/pythia-14m,step34000,34000
It was a humane act.,act,act, humane,0.09336096793413162,1.9130821228027344,2,0,14067712,EleutherAI/pythia-14m,step34000,34000
It was a humane act.,act,act, humane,0.057483430951833725,1.9351826906204224,3,0,14067712,EleutherAI/pythia-14m,step34000,34000
It was a humane act.,act,act, humane,0.1288101077079773,1.9036632776260376,0,1,14067712,EleutherAI/pythia-14m,step34000,34000
It was a humane act.,act,act, humane,0.20542357861995697,1.9406886100769043,1,1,14067712,EleutherAI/pythia-14m,step34000,34000
It was a humane act.,act,act, humane,0.0833059772849083,1.931315302848816,2,1,14067712,EleutherAI/pythia-14m,step34000,34000
It was a humane act.,act,act, humane,0.00010519118222873658,1.907718300819397,3,1,14067712,EleutherAI/pythia-14m,step34000,34000
It was a humane act.,act,act, humane,0.28166666626930237,1.933124303817749,0,2,14067712,EleutherAI/pythia-14m,step34000,34000
It was a humane act.,act,act, humane,0.46519702672958374,1.8939578533172607,1,2,14067712,EleutherAI/pythia-14m,step34000,34000
It was a humane act.,act,act, humane,0.09529785811901093,1.9353814125061035,2,2,14067712,EleutherAI/pythia-14m,step34000,34000
It was a humane act.,act,act, humane,0.00887142214924097,1.9280287027359009,3,2,14067712,EleutherAI/pythia-14m,step34000,34000
It was a humane act.,act,act, humane,0.17404784262180328,1.9297956228256226,0,3,14067712,EleutherAI/pythia-14m,step34000,34000
It was a humane act.,act,act, humane,0.106111079454422,1.9424018859863281,1,3,14067712,EleutherAI/pythia-14m,step34000,34000
It was a humane act.,act,act, humane,0.010476111434400082,1.864608645439148,2,3,14067712,EleutherAI/pythia-14m,step34000,34000
It was a humane act.,act,act, humane,0.006974292453378439,1.8581171035766602,3,3,14067712,EleutherAI/pythia-14m,step34000,34000
It was a humane act.,act,act, humane,0.028042607009410858,1.9342879056930542,0,4,14067712,EleutherAI/pythia-14m,step34000,34000
It was a humane act.,act,act, humane,0.013553093187510967,1.9003920555114746,1,4,14067712,EleutherAI/pythia-14m,step34000,34000
It was a humane act.,act,act, humane,0.11201609671115875,1.9392536878585815,2,4,14067712,EleutherAI/pythia-14m,step34000,34000
It was a humane act.,act,act, humane,0.15591928362846375,1.9423397779464722,3,4,14067712,EleutherAI/pythia-14m,step34000,34000
It was a humane act.,act,act, humane,0.01728229410946369,1.8620039224624634,0,5,14067712,EleutherAI/pythia-14m,step34000,34000
It was a humane act.,act,act, humane,0.038706615567207336,1.8979068994522095,1,5,14067712,EleutherAI/pythia-14m,step34000,34000
It was a humane act.,act,act, humane,0.12731972336769104,1.9374415874481201,2,5,14067712,EleutherAI/pythia-14m,step34000,34000
It was a humane act.,act,act, humane,9.514803878118983e-07,1.8536535501480103,3,5,14067712,EleutherAI/pythia-14m,step34000,34000
It was a magic act.,act,act, magic,0.008265793323516846,1.743168830871582,0,0,14067712,EleutherAI/pythia-14m,step34000,34000
It was a magic act.,act,act, magic,0.00722451601177454,1.7772510051727295,1,0,14067712,EleutherAI/pythia-14m,step34000,34000
It was a magic act.,act,act, magic,0.019971460103988647,1.733170509338379,2,0,14067712,EleutherAI/pythia-14m,step34000,34000
It was a magic act.,act,act, magic,0.26841840147972107,1.7837625741958618,3,0,14067712,EleutherAI/pythia-14m,step34000,34000
It was a magic act.,act,act, magic,0.29736456274986267,1.7540559768676758,0,1,14067712,EleutherAI/pythia-14m,step34000,34000
It was a magic act.,act,act, magic,0.23115108907222748,1.7869751453399658,1,1,14067712,EleutherAI/pythia-14m,step34000,34000
It was a magic act.,act,act, magic,0.12630032002925873,1.779860496520996,2,1,14067712,EleutherAI/pythia-14m,step34000,34000
It was a magic act.,act,act, magic,6.016331826685928e-05,1.756026029586792,3,1,14067712,EleutherAI/pythia-14m,step34000,34000
It was a magic act.,act,act, magic,0.6825295686721802,1.7568881511688232,0,2,14067712,EleutherAI/pythia-14m,step34000,34000
It was a magic act.,act,act, magic,0.8772202134132385,1.7216060161590576,1,2,14067712,EleutherAI/pythia-14m,step34000,34000
It was a magic act.,act,act, magic,0.19435612857341766,1.784011960029602,2,2,14067712,EleutherAI/pythia-14m,step34000,34000
It was a magic act.,act,act, magic,0.03152351453900337,1.7715257406234741,3,2,14067712,EleutherAI/pythia-14m,step34000,34000
It was a magic act.,act,act, magic,0.03979528695344925,1.7622908353805542,0,3,14067712,EleutherAI/pythia-14m,step34000,34000
It was a magic act.,act,act, magic,0.12359318137168884,1.7849102020263672,1,3,14067712,EleutherAI/pythia-14m,step34000,34000
It was a magic act.,act,act, magic,9.290880552725866e-05,1.7030153274536133,2,3,14067712,EleutherAI/pythia-14m,step34000,34000
It was a magic act.,act,act, magic,8.981926839624066e-06,1.696237564086914,3,3,14067712,EleutherAI/pythia-14m,step34000,34000
It was a magic act.,act,act, magic,0.1387426108121872,1.7838892936706543,0,4,14067712,EleutherAI/pythia-14m,step34000,34000
It was a magic act.,act,act, magic,0.044525325298309326,1.7614465951919556,1,4,14067712,EleutherAI/pythia-14m,step34000,34000
It was a magic act.,act,act, magic,0.37250393629074097,1.7839953899383545,2,4,14067712,EleutherAI/pythia-14m,step34000,34000
It was a magic act.,act,act, magic,0.3960786461830139,1.7828593254089355,3,4,14067712,EleutherAI/pythia-14m,step34000,34000
It was a magic act.,act,act, magic,0.2560870945453644,1.7445690631866455,0,5,14067712,EleutherAI/pythia-14m,step34000,34000
It was a magic act.,act,act, magic,0.11345280706882477,1.7413325309753418,1,5,14067712,EleutherAI/pythia-14m,step34000,34000
It was a magic act.,act,act, magic,0.11802180856466293,1.777304768562317,2,5,14067712,EleutherAI/pythia-14m,step34000,34000
It was a magic act.,act,act, magic,0.008331875316798687,1.693669080734253,3,5,14067712,EleutherAI/pythia-14m,step34000,34000
He had a universal appeal.,appeal,appeal, universal,0.04692409560084343,1.7773725986480713,0,0,14067712,EleutherAI/pythia-14m,step34000,34000
He had a universal appeal.,appeal,appeal, universal,0.1878574788570404,1.7832592725753784,1,0,14067712,EleutherAI/pythia-14m,step34000,34000
He had a universal appeal.,appeal,appeal, universal,0.0742284432053566,1.7652153968811035,2,0,14067712,EleutherAI/pythia-14m,step34000,34000
He had a universal appeal.,appeal,appeal, universal,0.05958143621683121,1.7638336420059204,3,0,14067712,EleutherAI/pythia-14m,step34000,34000
He had a universal appeal.,appeal,appeal, universal,0.096417635679245,1.7255971431732178,0,1,14067712,EleutherAI/pythia-14m,step34000,34000
He had a universal appeal.,appeal,appeal, universal,0.28703054785728455,1.787639856338501,1,1,14067712,EleutherAI/pythia-14m,step34000,34000
He had a universal appeal.,appeal,appeal, universal,0.06785926967859268,1.7795658111572266,2,1,14067712,EleutherAI/pythia-14m,step34000,34000
He had a universal appeal.,appeal,appeal, universal,9.752637197379954e-06,1.7065761089324951,3,1,14067712,EleutherAI/pythia-14m,step34000,34000
He had a universal appeal.,appeal,appeal, universal,0.17716474831104279,1.7572875022888184,0,2,14067712,EleutherAI/pythia-14m,step34000,34000
He had a universal appeal.,appeal,appeal, universal,0.8508120775222778,1.7271746397018433,1,2,14067712,EleutherAI/pythia-14m,step34000,34000
He had a universal appeal.,appeal,appeal, universal,0.19276224076747894,1.7849395275115967,2,2,14067712,EleutherAI/pythia-14m,step34000,34000
He had a universal appeal.,appeal,appeal, universal,0.03648138418793678,1.7567532062530518,3,2,14067712,EleutherAI/pythia-14m,step34000,34000
He had a universal appeal.,appeal,appeal, universal,0.017268314957618713,1.7189815044403076,0,3,14067712,EleutherAI/pythia-14m,step34000,34000
He had a universal appeal.,appeal,appeal, universal,0.2096623182296753,1.7801979780197144,1,3,14067712,EleutherAI/pythia-14m,step34000,34000
He had a universal appeal.,appeal,appeal, universal,3.864280370180495e-05,1.691542625427246,2,3,14067712,EleutherAI/pythia-14m,step34000,34000
He had a universal appeal.,appeal,appeal, universal,1.92074276128551e-06,1.6914093494415283,3,3,14067712,EleutherAI/pythia-14m,step34000,34000
He had a universal appeal.,appeal,appeal, universal,0.11126025766134262,1.7702986001968384,0,4,14067712,EleutherAI/pythia-14m,step34000,34000
He had a universal appeal.,appeal,appeal, universal,0.03122907131910324,1.7380460500717163,1,4,14067712,EleutherAI/pythia-14m,step34000,34000
He had a universal appeal.,appeal,appeal, universal,0.18913260102272034,1.7871006727218628,2,4,14067712,EleutherAI/pythia-14m,step34000,34000
He had a universal appeal.,appeal,appeal, universal,0.36868250370025635,1.7835513353347778,3,4,14067712,EleutherAI/pythia-14m,step34000,34000
He had a universal appeal.,appeal,appeal, universal,0.005405900534242392,1.692877173423767,0,5,14067712,EleutherAI/pythia-14m,step34000,34000
He had a universal appeal.,appeal,appeal, universal,0.06265006214380264,1.7187694311141968,1,5,14067712,EleutherAI/pythia-14m,step34000,34000
He had a universal appeal.,appeal,appeal, universal,0.21677009761333466,1.7851381301879883,2,5,14067712,EleutherAI/pythia-14m,step34000,34000
He had a universal appeal.,appeal,appeal, universal,1.655436608416494e-05,1.6914238929748535,3,5,14067712,EleutherAI/pythia-14m,step34000,34000
He had an undefinable appeal.,appeal,appeal, undefinable,0.009463217109441757,2.0666234493255615,0,0,14067712,EleutherAI/pythia-14m,step34000,34000
He had an undefinable appeal.,appeal,appeal, undefinable,0.04738451540470123,2.070134162902832,1,0,14067712,EleutherAI/pythia-14m,step34000,34000
He had an undefinable appeal.,appeal,appeal, undefinable,0.028789443895220757,2.0576634407043457,2,0,14067712,EleutherAI/pythia-14m,step34000,34000
He had an undefinable appeal.,appeal,appeal, undefinable,0.027818119153380394,2.0596835613250732,3,0,14067712,EleutherAI/pythia-14m,step34000,34000
He had an undefinable appeal.,appeal,appeal, undefinable,0.10844390094280243,2.050291061401367,0,1,14067712,EleutherAI/pythia-14m,step34000,34000
He had an undefinable appeal.,appeal,appeal, undefinable,0.15668325126171112,2.0765318870544434,1,1,14067712,EleutherAI/pythia-14m,step34000,34000
He had an undefinable appeal.,appeal,appeal, undefinable,0.18057644367218018,2.0666751861572266,2,1,14067712,EleutherAI/pythia-14m,step34000,34000
He had an undefinable appeal.,appeal,appeal, undefinable,3.2419015042250976e-05,1.9978541135787964,3,1,14067712,EleutherAI/pythia-14m,step34000,34000
He had an undefinable appeal.,appeal,appeal, undefinable,0.06109641492366791,2.047377109527588,0,2,14067712,EleutherAI/pythia-14m,step34000,34000
He had an undefinable appeal.,appeal,appeal, undefinable,0.3214426040649414,2.024367332458496,1,2,14067712,EleutherAI/pythia-14m,step34000,34000
He had an undefinable appeal.,appeal,appeal, undefinable,0.10030704736709595,2.0737476348876953,2,2,14067712,EleutherAI/pythia-14m,step34000,34000
He had an undefinable appeal.,appeal,appeal, undefinable,0.03291614353656769,2.055887222290039,3,2,14067712,EleutherAI/pythia-14m,step34000,34000
He had an undefinable appeal.,appeal,appeal, undefinable,0.104483962059021,2.059621810913086,0,3,14067712,EleutherAI/pythia-14m,step34000,34000
He had an undefinable appeal.,appeal,appeal, undefinable,0.13143469393253326,2.0672733783721924,1,3,14067712,EleutherAI/pythia-14m,step34000,34000
