sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate act.,act,act, desperate,0.04787272959947586,1.7791308164596558,0,0,14067712,EleutherAI/pythia-14m,step12000,12000
It was a desperate act.,act,act, desperate,0.14067688584327698,1.77778959274292,1,0,14067712,EleutherAI/pythia-14m,step12000,12000
It was a desperate act.,act,act, desperate,0.24198240041732788,1.768836259841919,2,0,14067712,EleutherAI/pythia-14m,step12000,12000
It was a desperate act.,act,act, desperate,0.6624435186386108,1.759676218032837,3,0,14067712,EleutherAI/pythia-14m,step12000,12000
It was a desperate act.,act,act, desperate,0.1799565702676773,1.761672854423523,0,1,14067712,EleutherAI/pythia-14m,step12000,12000
It was a desperate act.,act,act, desperate,0.17747148871421814,1.7875633239746094,1,1,14067712,EleutherAI/pythia-14m,step12000,12000
It was a desperate act.,act,act, desperate,0.11465755850076675,1.7781769037246704,2,1,14067712,EleutherAI/pythia-14m,step12000,12000
It was a desperate act.,act,act, desperate,0.01615811698138714,1.7778949737548828,3,1,14067712,EleutherAI/pythia-14m,step12000,12000
It was a desperate act.,act,act, desperate,0.8913474678993225,1.7185932397842407,0,2,14067712,EleutherAI/pythia-14m,step12000,12000
It was a desperate act.,act,act, desperate,0.9128130674362183,1.7135604619979858,1,2,14067712,EleutherAI/pythia-14m,step12000,12000
It was a desperate act.,act,act, desperate,0.11043898016214371,1.7756198644638062,2,2,14067712,EleutherAI/pythia-14m,step12000,12000
It was a desperate act.,act,act, desperate,0.12367129325866699,1.783398985862732,3,2,14067712,EleutherAI/pythia-14m,step12000,12000
It was a desperate act.,act,act, desperate,0.029303381219506264,1.7777138948440552,0,3,14067712,EleutherAI/pythia-14m,step12000,12000
It was a desperate act.,act,act, desperate,0.20836514234542847,1.7880722284317017,1,3,14067712,EleutherAI/pythia-14m,step12000,12000
It was a desperate act.,act,act, desperate,0.00015564635396003723,1.7661432027816772,2,3,14067712,EleutherAI/pythia-14m,step12000,12000
It was a desperate act.,act,act, desperate,6.4180239860434085e-06,1.7700824737548828,3,3,14067712,EleutherAI/pythia-14m,step12000,12000
It was a desperate act.,act,act, desperate,0.014415152370929718,1.7676364183425903,0,4,14067712,EleutherAI/pythia-14m,step12000,12000
It was a desperate act.,act,act, desperate,0.024802595376968384,1.7738404273986816,1,4,14067712,EleutherAI/pythia-14m,step12000,12000
It was a desperate act.,act,act, desperate,0.5989687442779541,1.7677481174468994,2,4,14067712,EleutherAI/pythia-14m,step12000,12000
It was a desperate act.,act,act, desperate,0.2542528212070465,1.7886203527450562,3,4,14067712,EleutherAI/pythia-14m,step12000,12000
It was a desperate act.,act,act, desperate,0.008233590051531792,1.7694841623306274,0,5,14067712,EleutherAI/pythia-14m,step12000,12000
It was a desperate act.,act,act, desperate,0.0368974432349205,1.7808490991592407,1,5,14067712,EleutherAI/pythia-14m,step12000,12000
It was a desperate act.,act,act, desperate,0.5051013827323914,1.7761821746826172,2,5,14067712,EleutherAI/pythia-14m,step12000,12000
It was a desperate act.,act,act, desperate,0.3495105504989624,1.7845382690429688,3,5,14067712,EleutherAI/pythia-14m,step12000,12000
It was a humane act.,act,act, humane,0.020119301974773407,1.9329509735107422,0,0,14067712,EleutherAI/pythia-14m,step12000,12000
It was a humane act.,act,act, humane,0.03350778669118881,1.9288928508758545,1,0,14067712,EleutherAI/pythia-14m,step12000,12000
It was a humane act.,act,act, humane,0.04234045743942261,1.912153720855713,2,0,14067712,EleutherAI/pythia-14m,step12000,12000
It was a humane act.,act,act, humane,0.042483650147914886,1.9363248348236084,3,0,14067712,EleutherAI/pythia-14m,step12000,12000
It was a humane act.,act,act, humane,0.0867602527141571,1.9040772914886475,0,1,14067712,EleutherAI/pythia-14m,step12000,12000
It was a humane act.,act,act, humane,0.13264787197113037,1.943678617477417,1,1,14067712,EleutherAI/pythia-14m,step12000,12000
It was a humane act.,act,act, humane,0.07204347848892212,1.9345455169677734,2,1,14067712,EleutherAI/pythia-14m,step12000,12000
It was a humane act.,act,act, humane,0.0036775674670934677,1.9295263290405273,3,1,14067712,EleutherAI/pythia-14m,step12000,12000
It was a humane act.,act,act, humane,0.17221450805664062,1.9400818347930908,0,2,14067712,EleutherAI/pythia-14m,step12000,12000
It was a humane act.,act,act, humane,0.47812899947166443,1.8768181800842285,1,2,14067712,EleutherAI/pythia-14m,step12000,12000
It was a humane act.,act,act, humane,0.06103728339076042,1.9264785051345825,2,2,14067712,EleutherAI/pythia-14m,step12000,12000
It was a humane act.,act,act, humane,0.006597553379833698,1.9324679374694824,3,2,14067712,EleutherAI/pythia-14m,step12000,12000
It was a humane act.,act,act, humane,0.026084288954734802,1.9311621189117432,0,3,14067712,EleutherAI/pythia-14m,step12000,12000
It was a humane act.,act,act, humane,0.0702892392873764,1.941978096961975,1,3,14067712,EleutherAI/pythia-14m,step12000,12000
It was a humane act.,act,act, humane,0.0017088484019041061,1.928053855895996,2,3,14067712,EleutherAI/pythia-14m,step12000,12000
It was a humane act.,act,act, humane,0.002483116229996085,1.9284182786941528,3,3,14067712,EleutherAI/pythia-14m,step12000,12000
It was a humane act.,act,act, humane,0.015916815027594566,1.9235546588897705,0,4,14067712,EleutherAI/pythia-14m,step12000,12000
It was a humane act.,act,act, humane,0.010385551489889622,1.9272339344024658,1,4,14067712,EleutherAI/pythia-14m,step12000,12000
It was a humane act.,act,act, humane,0.14627701044082642,1.9440313577651978,2,4,14067712,EleutherAI/pythia-14m,step12000,12000
It was a humane act.,act,act, humane,0.16536155343055725,1.944137692451477,3,4,14067712,EleutherAI/pythia-14m,step12000,12000
It was a humane act.,act,act, humane,0.014377320185303688,1.9257655143737793,0,5,14067712,EleutherAI/pythia-14m,step12000,12000
It was a humane act.,act,act, humane,0.01976403035223484,1.9355120658874512,1,5,14067712,EleutherAI/pythia-14m,step12000,12000
It was a humane act.,act,act, humane,0.10977280139923096,1.9365854263305664,2,5,14067712,EleutherAI/pythia-14m,step12000,12000
It was a humane act.,act,act, humane,0.20801155269145966,1.9431970119476318,3,5,14067712,EleutherAI/pythia-14m,step12000,12000
It was a magic act.,act,act, magic,0.0810639038681984,1.780660629272461,0,0,14067712,EleutherAI/pythia-14m,step12000,12000
It was a magic act.,act,act, magic,0.10035540908575058,1.7758104801177979,1,0,14067712,EleutherAI/pythia-14m,step12000,12000
It was a magic act.,act,act, magic,0.10949261486530304,1.7581055164337158,2,0,14067712,EleutherAI/pythia-14m,step12000,12000
It was a magic act.,act,act, magic,0.27216678857803345,1.7855803966522217,3,0,14067712,EleutherAI/pythia-14m,step12000,12000
It was a magic act.,act,act, magic,0.30981481075286865,1.7647743225097656,0,1,14067712,EleutherAI/pythia-14m,step12000,12000
It was a magic act.,act,act, magic,0.0863988995552063,1.7864854335784912,1,1,14067712,EleutherAI/pythia-14m,step12000,12000
It was a magic act.,act,act, magic,0.11731788516044617,1.7834420204162598,2,1,14067712,EleutherAI/pythia-14m,step12000,12000
It was a magic act.,act,act, magic,0.0040037911385297775,1.7787212133407593,3,1,14067712,EleutherAI/pythia-14m,step12000,12000
It was a magic act.,act,act, magic,0.792077898979187,1.7390904426574707,0,2,14067712,EleutherAI/pythia-14m,step12000,12000
It was a magic act.,act,act, magic,0.9169856905937195,1.7125741243362427,1,2,14067712,EleutherAI/pythia-14m,step12000,12000
It was a magic act.,act,act, magic,0.11882731318473816,1.776120901107788,2,2,14067712,EleutherAI/pythia-14m,step12000,12000
It was a magic act.,act,act, magic,0.06547142565250397,1.7820978164672852,3,2,14067712,EleutherAI/pythia-14m,step12000,12000
It was a magic act.,act,act, magic,0.02232949621975422,1.7765089273452759,0,3,14067712,EleutherAI/pythia-14m,step12000,12000
It was a magic act.,act,act, magic,0.1635177880525589,1.7888468503952026,1,3,14067712,EleutherAI/pythia-14m,step12000,12000
It was a magic act.,act,act, magic,0.0002063101710518822,1.7757805585861206,2,3,14067712,EleutherAI/pythia-14m,step12000,12000
It was a magic act.,act,act, magic,9.6409830803168e-06,1.7767040729522705,3,3,14067712,EleutherAI/pythia-14m,step12000,12000
It was a magic act.,act,act, magic,0.016686823219060898,1.7708576917648315,0,4,14067712,EleutherAI/pythia-14m,step12000,12000
It was a magic act.,act,act, magic,0.039034921675920486,1.7775020599365234,1,4,14067712,EleutherAI/pythia-14m,step12000,12000
It was a magic act.,act,act, magic,0.45563557744026184,1.7791224718093872,2,4,14067712,EleutherAI/pythia-14m,step12000,12000
It was a magic act.,act,act, magic,0.5588054060935974,1.771758794784546,3,4,14067712,EleutherAI/pythia-14m,step12000,12000
It was a magic act.,act,act, magic,0.08825492858886719,1.7805266380310059,0,5,14067712,EleutherAI/pythia-14m,step12000,12000
It was a magic act.,act,act, magic,0.030706187710165977,1.7813966274261475,1,5,14067712,EleutherAI/pythia-14m,step12000,12000
It was a magic act.,act,act, magic,0.3390061557292938,1.7831957340240479,2,5,14067712,EleutherAI/pythia-14m,step12000,12000
It was a magic act.,act,act, magic,0.41906028985977173,1.782455325126648,3,5,14067712,EleutherAI/pythia-14m,step12000,12000
He had a universal appeal.,appeal,appeal, universal,0.03587297350168228,1.7785588502883911,0,0,14067712,EleutherAI/pythia-14m,step12000,12000
He had a universal appeal.,appeal,appeal, universal,0.028927233070135117,1.7686083316802979,1,0,14067712,EleutherAI/pythia-14m,step12000,12000
He had a universal appeal.,appeal,appeal, universal,0.08628547936677933,1.7775510549545288,2,0,14067712,EleutherAI/pythia-14m,step12000,12000
He had a universal appeal.,appeal,appeal, universal,0.032993994653224945,1.7572437524795532,3,0,14067712,EleutherAI/pythia-14m,step12000,12000
He had a universal appeal.,appeal,appeal, universal,0.24413172900676727,1.7577550411224365,0,1,14067712,EleutherAI/pythia-14m,step12000,12000
He had a universal appeal.,appeal,appeal, universal,0.17020946741104126,1.7875752449035645,1,1,14067712,EleutherAI/pythia-14m,step12000,12000
He had a universal appeal.,appeal,appeal, universal,0.0707181915640831,1.7727937698364258,2,1,14067712,EleutherAI/pythia-14m,step12000,12000
He had a universal appeal.,appeal,appeal, universal,0.0013731211656704545,1.7451093196868896,3,1,14067712,EleutherAI/pythia-14m,step12000,12000
He had a universal appeal.,appeal,appeal, universal,0.2579278349876404,1.7635071277618408,0,2,14067712,EleutherAI/pythia-14m,step12000,12000
He had a universal appeal.,appeal,appeal, universal,0.8704569935798645,1.7230846881866455,1,2,14067712,EleutherAI/pythia-14m,step12000,12000
He had a universal appeal.,appeal,appeal, universal,0.141805037856102,1.7734967470169067,2,2,14067712,EleutherAI/pythia-14m,step12000,12000
He had a universal appeal.,appeal,appeal, universal,0.05546601116657257,1.7700108289718628,3,2,14067712,EleutherAI/pythia-14m,step12000,12000
He had a universal appeal.,appeal,appeal, universal,0.010591601952910423,1.7337472438812256,0,3,14067712,EleutherAI/pythia-14m,step12000,12000
He had a universal appeal.,appeal,appeal, universal,0.15839964151382446,1.7699750661849976,1,3,14067712,EleutherAI/pythia-14m,step12000,12000
He had a universal appeal.,appeal,appeal, universal,0.0002590832591522485,1.7105364799499512,2,3,14067712,EleutherAI/pythia-14m,step12000,12000
He had a universal appeal.,appeal,appeal, universal,8.022238944249693e-06,1.7012372016906738,3,3,14067712,EleutherAI/pythia-14m,step12000,12000
He had a universal appeal.,appeal,appeal, universal,0.018360618501901627,1.727232813835144,0,4,14067712,EleutherAI/pythia-14m,step12000,12000
He had a universal appeal.,appeal,appeal, universal,0.030628742650151253,1.7668206691741943,1,4,14067712,EleutherAI/pythia-14m,step12000,12000
He had a universal appeal.,appeal,appeal, universal,0.13487635552883148,1.7778328657150269,2,4,14067712,EleutherAI/pythia-14m,step12000,12000
He had a universal appeal.,appeal,appeal, universal,0.1668354570865631,1.7777150869369507,3,4,14067712,EleutherAI/pythia-14m,step12000,12000
He had a universal appeal.,appeal,appeal, universal,0.01505410484969616,1.7135963439941406,0,5,14067712,EleutherAI/pythia-14m,step12000,12000
He had a universal appeal.,appeal,appeal, universal,0.04773390293121338,1.7372019290924072,1,5,14067712,EleutherAI/pythia-14m,step12000,12000
He had a universal appeal.,appeal,appeal, universal,0.3149731755256653,1.7820582389831543,2,5,14067712,EleutherAI/pythia-14m,step12000,12000
He had a universal appeal.,appeal,appeal, universal,0.2719734311103821,1.7802648544311523,3,5,14067712,EleutherAI/pythia-14m,step12000,12000
He had an undefinable appeal.,appeal,appeal, undefinable,0.0158168226480484,2.066044330596924,0,0,14067712,EleutherAI/pythia-14m,step12000,12000
He had an undefinable appeal.,appeal,appeal, undefinable,0.022049475461244583,2.0620484352111816,1,0,14067712,EleutherAI/pythia-14m,step12000,12000
He had an undefinable appeal.,appeal,appeal, undefinable,0.029298458248376846,2.066974401473999,2,0,14067712,EleutherAI/pythia-14m,step12000,12000
He had an undefinable appeal.,appeal,appeal, undefinable,0.012723596766591072,2.0485353469848633,3,0,14067712,EleutherAI/pythia-14m,step12000,12000
He had an undefinable appeal.,appeal,appeal, undefinable,0.0787636861205101,2.0467450618743896,0,1,14067712,EleutherAI/pythia-14m,step12000,12000
He had an undefinable appeal.,appeal,appeal, undefinable,0.14160004258155823,2.077296257019043,1,1,14067712,EleutherAI/pythia-14m,step12000,12000
He had an undefinable appeal.,appeal,appeal, undefinable,0.02728913351893425,2.062666654586792,2,1,14067712,EleutherAI/pythia-14m,step12000,12000
He had an undefinable appeal.,appeal,appeal, undefinable,0.0007286884356290102,2.0412356853485107,3,1,14067712,EleutherAI/pythia-14m,step12000,12000
He had an undefinable appeal.,appeal,appeal, undefinable,0.035481300204992294,2.0303125381469727,0,2,14067712,EleutherAI/pythia-14m,step12000,12000
He had an undefinable appeal.,appeal,appeal, undefinable,0.31428369879722595,2.0289387702941895,1,2,14067712,EleutherAI/pythia-14m,step12000,12000
He had an undefinable appeal.,appeal,appeal, undefinable,0.07904695719480515,2.0628821849823,2,2,14067712,EleutherAI/pythia-14m,step12000,12000
He had an undefinable appeal.,appeal,appeal, undefinable,0.048839591443538666,2.0710830688476562,3,2,14067712,EleutherAI/pythia-14m,step12000,12000
He had an undefinable appeal.,appeal,appeal, undefinable,0.0348174124956131,2.0707125663757324,0,3,14067712,EleutherAI/pythia-14m,step12000,12000
He had an undefinable appeal.,appeal,appeal, undefinable,0.07260008901357651,2.046797275543213,1,3,14067712,EleutherAI/pythia-14m,step12000,12000
He had an undefinable appeal.,appeal,appeal, undefinable,0.06533347070217133,2.0699126720428467,2,3,14067712,EleutherAI/pythia-14m,step12000,12000
He had an undefinable appeal.,appeal,appeal, undefinable,0.13780477643013,2.0672311782836914,3,3,14067712,EleutherAI/pythia-14m,step12000,12000
He had an undefinable appeal.,appeal,appeal, undefinable,0.12448972463607788,2.0752487182617188,0,4,14067712,EleutherAI/pythia-14m,step12000,12000
He had an undefinable appeal.,appeal,appeal, undefinable,0.05305544659495354,2.07266902923584,1,4,14067712,EleutherAI/pythia-14m,step12000,12000
He had an undefinable appeal.,appeal,appeal, undefinable,0.0652252659201622,2.0718164443969727,2,4,14067712,EleutherAI/pythia-14m,step12000,12000
He had an undefinable appeal.,appeal,appeal, undefinable,0.15227274596691132,2.0777041912078857,3,4,14067712,EleutherAI/pythia-14m,step12000,12000
He had an undefinable appeal.,appeal,appeal, undefinable,0.18445229530334473,2.0739474296569824,0,5,14067712,EleutherAI/pythia-14m,step12000,12000
He had an undefinable appeal.,appeal,appeal, undefinable,0.1015675887465477,2.0739591121673584,1,5,14067712,EleutherAI/pythia-14m,step12000,12000
He had an undefinable appeal.,appeal,appeal, undefinable,0.13547669351100922,2.075887441635132,2,5,14067712,EleutherAI/pythia-14m,step12000,12000
He had an undefinable appeal.,appeal,appeal, undefinable,0.11937406659126282,2.0692334175109863,3,5,14067712,EleutherAI/pythia-14m,step12000,12000
He had a legal appeal.,appeal,appeal, legal,0.07461094111204147,1.7804028987884521,0,0,14067712,EleutherAI/pythia-14m,step12000,12000
He had a legal appeal.,appeal,appeal, legal,0.16438627243041992,1.7768561840057373,1,0,14067712,EleutherAI/pythia-14m,step12000,12000
He had a legal appeal.,appeal,appeal, legal,0.17917974293231964,1.7811654806137085,2,0,14067712,EleutherAI/pythia-14m,step12000,12000
He had a legal appeal.,appeal,appeal, legal,0.11752375215291977,1.7653162479400635,3,0,14067712,EleutherAI/pythia-14m,step12000,12000
He had a legal appeal.,appeal,appeal, legal,0.11618559062480927,1.7420475482940674,0,1,14067712,EleutherAI/pythia-14m,step12000,12000
He had a legal appeal.,appeal,appeal, legal,0.1098453477025032,1.7863163948059082,1,1,14067712,EleutherAI/pythia-14m,step12000,12000
He had a legal appeal.,appeal,appeal, legal,0.08333306014537811,1.7739980220794678,2,1,14067712,EleutherAI/pythia-14m,step12000,12000
He had a legal appeal.,appeal,appeal, legal,0.011999518610537052,1.7423276901245117,3,1,14067712,EleutherAI/pythia-14m,step12000,12000
He had a legal appeal.,appeal,appeal, legal,0.28686001896858215,1.7686209678649902,0,2,14067712,EleutherAI/pythia-14m,step12000,12000
He had a legal appeal.,appeal,appeal, legal,0.8687913417816162,1.7234437465667725,1,2,14067712,EleutherAI/pythia-14m,step12000,12000
He had a legal appeal.,appeal,appeal, legal,0.07805502414703369,1.7708808183670044,2,2,14067712,EleutherAI/pythia-14m,step12000,12000
He had a legal appeal.,appeal,appeal, legal,0.04435768350958824,1.7693147659301758,3,2,14067712,EleutherAI/pythia-14m,step12000,12000
He had a legal appeal.,appeal,appeal, legal,0.011026941239833832,1.7376528978347778,0,3,14067712,EleutherAI/pythia-14m,step12000,12000
He had a legal appeal.,appeal,appeal, legal,0.2251415252685547,1.7802331447601318,1,3,14067712,EleutherAI/pythia-14m,step12000,12000
He had a legal appeal.,appeal,appeal, legal,0.0002483166754245758,1.714594841003418,2,3,14067712,EleutherAI/pythia-14m,step12000,12000
He had a legal appeal.,appeal,appeal, legal,4.8890660764300264e-06,1.704070806503296,3,3,14067712,EleutherAI/pythia-14m,step12000,12000
He had a legal appeal.,appeal,appeal, legal,0.008908853866159916,1.7249233722686768,0,4,14067712,EleutherAI/pythia-14m,step12000,12000
He had a legal appeal.,appeal,appeal, legal,0.015356985852122307,1.7630518674850464,1,4,14067712,EleutherAI/pythia-14m,step12000,12000
