sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate act.,act,act, desperate,0.2982714772224426,1.7841662168502808,0,0,70426624,EleutherAI/pythia-70m,step64,64
It was a desperate act.,act,act, desperate,0.1199571043252945,1.7850077152252197,1,0,70426624,EleutherAI/pythia-70m,step64,64
It was a desperate act.,act,act, desperate,0.14802461862564087,1.7885898351669312,2,0,70426624,EleutherAI/pythia-70m,step64,64
It was a desperate act.,act,act, desperate,0.18263348937034607,1.788386344909668,3,0,70426624,EleutherAI/pythia-70m,step64,64
It was a desperate act.,act,act, desperate,0.1934380829334259,1.7889323234558105,4,0,70426624,EleutherAI/pythia-70m,step64,64
It was a desperate act.,act,act, desperate,0.2412223070859909,1.7888967990875244,5,0,70426624,EleutherAI/pythia-70m,step64,64
It was a desperate act.,act,act, desperate,0.2781950831413269,1.7877888679504395,6,0,70426624,EleutherAI/pythia-70m,step64,64
It was a desperate act.,act,act, desperate,0.1420907974243164,1.7835675477981567,7,0,70426624,EleutherAI/pythia-70m,step64,64
It was a desperate act.,act,act, desperate,0.19127987325191498,1.7891372442245483,0,1,70426624,EleutherAI/pythia-70m,step64,64
It was a desperate act.,act,act, desperate,0.13764534890651703,1.7882479429244995,1,1,70426624,EleutherAI/pythia-70m,step64,64
It was a desperate act.,act,act, desperate,0.3265090584754944,1.7866171598434448,2,1,70426624,EleutherAI/pythia-70m,step64,64
It was a desperate act.,act,act, desperate,0.15281343460083008,1.787118673324585,3,1,70426624,EleutherAI/pythia-70m,step64,64
It was a desperate act.,act,act, desperate,0.16146604716777802,1.788489818572998,4,1,70426624,EleutherAI/pythia-70m,step64,64
It was a desperate act.,act,act, desperate,0.18093082308769226,1.7881693840026855,5,1,70426624,EleutherAI/pythia-70m,step64,64
It was a desperate act.,act,act, desperate,0.26767149567604065,1.7865161895751953,6,1,70426624,EleutherAI/pythia-70m,step64,64
