sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate act.,act,act, desperate,0.01869749091565609,1.7681443691253662,0,0,14067712,EleutherAI/pythia-14m,step61000,61000
It was a desperate act.,act,act, desperate,0.040588729083538055,1.767916202545166,1,0,14067712,EleutherAI/pythia-14m,step61000,61000
It was a desperate act.,act,act, desperate,0.1058921292424202,1.7432154417037964,2,0,14067712,EleutherAI/pythia-14m,step61000,61000
It was a desperate act.,act,act, desperate,0.5096656680107117,1.7747738361358643,3,0,14067712,EleutherAI/pythia-14m,step61000,61000
It was a desperate act.,act,act, desperate,0.05230800434947014,1.7076443433761597,0,1,14067712,EleutherAI/pythia-14m,step61000,61000
It was a desperate act.,act,act, desperate,0.3703575134277344,1.7846585512161255,1,1,14067712,EleutherAI/pythia-14m,step61000,61000
It was a desperate act.,act,act, desperate,0.05684160068631172,1.7727535963058472,2,1,14067712,EleutherAI/pythia-14m,step61000,61000
It was a desperate act.,act,act, desperate,9.730354213388637e-05,1.7564988136291504,3,1,14067712,EleutherAI/pythia-14m,step61000,61000
It was a desperate act.,act,act, desperate,0.6001313328742981,1.7658050060272217,0,2,14067712,EleutherAI/pythia-14m,step61000,61000
It was a desperate act.,act,act, desperate,0.8010490536689758,1.7369534969329834,1,2,14067712,EleutherAI/pythia-14m,step61000,61000
It was a desperate act.,act,act, desperate,0.19578853249549866,1.785424828529358,2,2,14067712,EleutherAI/pythia-14m,step61000,61000
It was a desperate act.,act,act, desperate,0.06706556677818298,1.754530668258667,3,2,14067712,EleutherAI/pythia-14m,step61000,61000
It was a desperate act.,act,act, desperate,0.004648249596357346,1.734303593635559,0,3,14067712,EleutherAI/pythia-14m,step61000,61000
It was a desperate act.,act,act, desperate,0.19882148504257202,1.7874054908752441,1,3,14067712,EleutherAI/pythia-14m,step61000,61000
It was a desperate act.,act,act, desperate,2.980961033571816e-10,1.6914076805114746,2,3,14067712,EleutherAI/pythia-14m,step61000,61000
It was a desperate act.,act,act, desperate,4.53781979103951e-07,1.691587209701538,3,3,14067712,EleutherAI/pythia-14m,step61000,61000
It was a desperate act.,act,act, desperate,0.12266384065151215,1.7852914333343506,0,4,14067712,EleutherAI/pythia-14m,step61000,61000
It was a desperate act.,act,act, desperate,0.030689585953950882,1.737910270690918,1,4,14067712,EleutherAI/pythia-14m,step61000,61000
It was a desperate act.,act,act, desperate,0.32994601130485535,1.7846453189849854,2,4,14067712,EleutherAI/pythia-14m,step61000,61000
It was a desperate act.,act,act, desperate,0.3809378743171692,1.7806556224822998,3,4,14067712,EleutherAI/pythia-14m,step61000,61000
It was a desperate act.,act,act, desperate,3.553599344391084e-17,1.691673755645752,0,5,14067712,EleutherAI/pythia-14m,step61000,61000
It was a desperate act.,act,act, desperate,4.601857520731439e-19,1.6914043426513672,1,5,14067712,EleutherAI/pythia-14m,step61000,61000
It was a desperate act.,act,act, desperate,0.09948169440031052,1.7649128437042236,2,5,14067712,EleutherAI/pythia-14m,step61000,61000
It was a desperate act.,act,act, desperate,8.623224530268647e-12,1.6914043426513672,3,5,14067712,EleutherAI/pythia-14m,step61000,61000
It was a humane act.,act,act, humane,0.006902290042489767,1.9224610328674316,0,0,14067712,EleutherAI/pythia-14m,step61000,61000
It was a humane act.,act,act, humane,0.012485509738326073,1.921642780303955,1,0,14067712,EleutherAI/pythia-14m,step61000,61000
It was a humane act.,act,act, humane,0.03416028618812561,1.8957985639572144,2,0,14067712,EleutherAI/pythia-14m,step61000,61000
It was a humane act.,act,act, humane,0.08728545159101486,1.9381132125854492,3,0,14067712,EleutherAI/pythia-14m,step61000,61000
It was a humane act.,act,act, humane,0.025079745799303055,1.865930438041687,0,1,14067712,EleutherAI/pythia-14m,step61000,61000
It was a humane act.,act,act, humane,0.19985318183898926,1.942328929901123,1,1,14067712,EleutherAI/pythia-14m,step61000,61000
It was a humane act.,act,act, humane,0.021914061158895493,1.9183083772659302,2,1,14067712,EleutherAI/pythia-14m,step61000,61000
It was a humane act.,act,act, humane,0.000570923846680671,1.908657431602478,3,1,14067712,EleutherAI/pythia-14m,step61000,61000
It was a humane act.,act,act, humane,0.10436448454856873,1.9261088371276855,0,2,14067712,EleutherAI/pythia-14m,step61000,61000
It was a humane act.,act,act, humane,0.4752872586250305,1.8954057693481445,1,2,14067712,EleutherAI/pythia-14m,step61000,61000
It was a humane act.,act,act, humane,0.08878957480192184,1.9359380006790161,2,2,14067712,EleutherAI/pythia-14m,step61000,61000
It was a humane act.,act,act, humane,0.006593890953809023,1.9192821979522705,3,2,14067712,EleutherAI/pythia-14m,step61000,61000
It was a humane act.,act,act, humane,0.06244223192334175,1.9096660614013672,0,3,14067712,EleutherAI/pythia-14m,step61000,61000
It was a humane act.,act,act, humane,0.07892075181007385,1.9381258487701416,1,3,14067712,EleutherAI/pythia-14m,step61000,61000
It was a humane act.,act,act, humane,0.09618166089057922,1.8930842876434326,2,3,14067712,EleutherAI/pythia-14m,step61000,61000
It was a humane act.,act,act, humane,0.1543545126914978,1.9081401824951172,3,3,14067712,EleutherAI/pythia-14m,step61000,61000
