sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate act.,act,act, desperate,0.01161740068346262,1.7722928524017334,0,0,14067712,EleutherAI/pythia-14m,step75000,75000
It was a desperate act.,act,act, desperate,0.023616040125489235,1.7510064840316772,1,0,14067712,EleutherAI/pythia-14m,step75000,75000
It was a desperate act.,act,act, desperate,0.2919115424156189,1.7703378200531006,2,0,14067712,EleutherAI/pythia-14m,step75000,75000
It was a desperate act.,act,act, desperate,0.2640230357646942,1.7837169170379639,3,0,14067712,EleutherAI/pythia-14m,step75000,75000
It was a desperate act.,act,act, desperate,0.14172998070716858,1.726301908493042,0,1,14067712,EleutherAI/pythia-14m,step75000,75000
It was a desperate act.,act,act, desperate,0.4260430932044983,1.7815008163452148,1,1,14067712,EleutherAI/pythia-14m,step75000,75000
It was a desperate act.,act,act, desperate,0.0774899274110794,1.7739537954330444,2,1,14067712,EleutherAI/pythia-14m,step75000,75000
It was a desperate act.,act,act, desperate,1.7661444644545554e-06,1.745319128036499,3,1,14067712,EleutherAI/pythia-14m,step75000,75000
It was a desperate act.,act,act, desperate,0.4810561537742615,1.7763646841049194,0,2,14067712,EleutherAI/pythia-14m,step75000,75000
It was a desperate act.,act,act, desperate,0.794991672039032,1.738072395324707,1,2,14067712,EleutherAI/pythia-14m,step75000,75000
It was a desperate act.,act,act, desperate,0.21940964460372925,1.7840826511383057,2,2,14067712,EleutherAI/pythia-14m,step75000,75000
It was a desperate act.,act,act, desperate,0.12140622735023499,1.7584384679794312,3,2,14067712,EleutherAI/pythia-14m,step75000,75000
It was a desperate act.,act,act, desperate,0.010601033456623554,1.729507327079773,0,3,14067712,EleutherAI/pythia-14m,step75000,75000
It was a desperate act.,act,act, desperate,0.0031348601914942265,1.7024173736572266,1,3,14067712,EleutherAI/pythia-14m,step75000,75000
It was a desperate act.,act,act, desperate,3.1804063382878667e-07,1.691445231437683,2,3,14067712,EleutherAI/pythia-14m,step75000,75000
It was a desperate act.,act,act, desperate,6.267085609579226e-06,1.691864013671875,3,3,14067712,EleutherAI/pythia-14m,step75000,75000
It was a desperate act.,act,act, desperate,0.024449853226542473,1.7351921796798706,0,4,14067712,EleutherAI/pythia-14m,step75000,75000
It was a desperate act.,act,act, desperate,1.2098645356672932e-06,1.6914050579071045,1,4,14067712,EleutherAI/pythia-14m,step75000,75000
It was a desperate act.,act,act, desperate,0.36948615312576294,1.7847342491149902,2,4,14067712,EleutherAI/pythia-14m,step75000,75000
