sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate act.,act,act, desperate,0.06739509105682373,1.7860853672027588,0,0,14067712,EleutherAI/pythia-14m,step6000,6000
It was a desperate act.,act,act, desperate,0.1177450641989708,1.786820888519287,1,0,14067712,EleutherAI/pythia-14m,step6000,6000
It was a desperate act.,act,act, desperate,0.17943941056728363,1.7861833572387695,2,0,14067712,EleutherAI/pythia-14m,step6000,6000
It was a desperate act.,act,act, desperate,0.36026352643966675,1.7857688665390015,3,0,14067712,EleutherAI/pythia-14m,step6000,6000
It was a desperate act.,act,act, desperate,0.19560356438159943,1.77578604221344,0,1,14067712,EleutherAI/pythia-14m,step6000,6000
It was a desperate act.,act,act, desperate,0.2155333012342453,1.7887463569641113,1,1,14067712,EleutherAI/pythia-14m,step6000,6000
It was a desperate act.,act,act, desperate,0.1612270474433899,1.7874308824539185,2,1,14067712,EleutherAI/pythia-14m,step6000,6000
It was a desperate act.,act,act, desperate,0.21967674791812897,1.7882497310638428,3,1,14067712,EleutherAI/pythia-14m,step6000,6000
It was a desperate act.,act,act, desperate,0.7887067794799805,1.7393016815185547,0,2,14067712,EleutherAI/pythia-14m,step6000,6000
It was a desperate act.,act,act, desperate,0.9049864411354065,1.71535062789917,1,2,14067712,EleutherAI/pythia-14m,step6000,6000
It was a desperate act.,act,act, desperate,0.15593133866786957,1.7799904346466064,2,2,14067712,EleutherAI/pythia-14m,step6000,6000
It was a desperate act.,act,act, desperate,0.10516723245382309,1.7832434177398682,3,2,14067712,EleutherAI/pythia-14m,step6000,6000
It was a desperate act.,act,act, desperate,0.024125004187226295,1.7700462341308594,0,3,14067712,EleutherAI/pythia-14m,step6000,6000
It was a desperate act.,act,act, desperate,0.2273746281862259,1.7877233028411865,1,3,14067712,EleutherAI/pythia-14m,step6000,6000
It was a desperate act.,act,act, desperate,0.0017129599582403898,1.7585937976837158,2,3,14067712,EleutherAI/pythia-14m,step6000,6000
It was a desperate act.,act,act, desperate,1.7284457499044947e-05,1.750816822052002,3,3,14067712,EleutherAI/pythia-14m,step6000,6000
It was a desperate act.,act,act, desperate,0.0366973876953125,1.781883955001831,0,4,14067712,EleutherAI/pythia-14m,step6000,6000
It was a desperate act.,act,act, desperate,0.05824529752135277,1.7805739641189575,1,4,14067712,EleutherAI/pythia-14m,step6000,6000
It was a desperate act.,act,act, desperate,0.33565714955329895,1.7833367586135864,2,4,14067712,EleutherAI/pythia-14m,step6000,6000
It was a desperate act.,act,act, desperate,0.2733410894870758,1.7747079133987427,3,4,14067712,EleutherAI/pythia-14m,step6000,6000
It was a desperate act.,act,act, desperate,0.005737684201449156,1.7212066650390625,0,5,14067712,EleutherAI/pythia-14m,step6000,6000
