sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate act.,act,act, desperate,0.047918420284986496,1.7606135606765747,0,0,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,act,act, desperate,0.12773869931697845,1.7802327871322632,1,0,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,act,act, desperate,0.1221357211470604,1.7381037473678589,2,0,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,act,act, desperate,0.4437344968318939,1.7775352001190186,3,0,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,act,act, desperate,0.18064157664775848,1.7526538372039795,0,1,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,act,act, desperate,0.3821873962879181,1.7835962772369385,1,1,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,act,act, desperate,0.03379618003964424,1.779221773147583,2,1,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,act,act, desperate,0.0009029757929965854,1.7605000734329224,3,1,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,act,act, desperate,0.7107990384101868,1.7516980171203613,0,2,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,act,act, desperate,0.8541132211685181,1.7264807224273682,1,2,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,act,act, desperate,0.1144758090376854,1.7804782390594482,2,2,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,act,act, desperate,0.15161164104938507,1.7826950550079346,3,2,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,act,act, desperate,0.05617542937397957,1.772813081741333,0,3,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,act,act, desperate,0.20582029223442078,1.785983681678772,1,3,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,act,act, desperate,1.9635783246485516e-05,1.7566676139831543,2,3,14067712,EleutherAI/pythia-14m,step25000,25000
