sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate act.,act,act, desperate,0.01891021989285946,1.7665759325027466,0,0,14067712,EleutherAI/pythia-14m,step50000,50000
It was a desperate act.,act,act, desperate,0.015350024215877056,1.769679307937622,1,0,14067712,EleutherAI/pythia-14m,step50000,50000
It was a desperate act.,act,act, desperate,0.03853387013077736,1.730320930480957,2,0,14067712,EleutherAI/pythia-14m,step50000,50000
It was a desperate act.,act,act, desperate,0.4498884677886963,1.779820442199707,3,0,14067712,EleutherAI/pythia-14m,step50000,50000
It was a desperate act.,act,act, desperate,0.10680302232503891,1.7229959964752197,0,1,14067712,EleutherAI/pythia-14m,step50000,50000
It was a desperate act.,act,act, desperate,0.4794463813304901,1.7790015935897827,1,1,14067712,EleutherAI/pythia-14m,step50000,50000
It was a desperate act.,act,act, desperate,0.04256235435605049,1.7691869735717773,2,1,14067712,EleutherAI/pythia-14m,step50000,50000
It was a desperate act.,act,act, desperate,0.0001678887929301709,1.759553074836731,3,1,14067712,EleutherAI/pythia-14m,step50000,50000
It was a desperate act.,act,act, desperate,0.5100603103637695,1.774695873260498,0,2,14067712,EleutherAI/pythia-14m,step50000,50000
It was a desperate act.,act,act, desperate,0.7684137225151062,1.7426321506500244,1,2,14067712,EleutherAI/pythia-14m,step50000,50000
It was a desperate act.,act,act, desperate,0.13387079536914825,1.7789340019226074,2,2,14067712,EleutherAI/pythia-14m,step50000,50000
It was a desperate act.,act,act, desperate,0.09988152235746384,1.7588577270507812,3,2,14067712,EleutherAI/pythia-14m,step50000,50000
It was a desperate act.,act,act, desperate,0.029754431918263435,1.751807451248169,0,3,14067712,EleutherAI/pythia-14m,step50000,50000
It was a desperate act.,act,act, desperate,0.2790950834751129,1.7871911525726318,1,3,14067712,EleutherAI/pythia-14m,step50000,50000
It was a desperate act.,act,act, desperate,8.333392543136142e-06,1.6916513442993164,2,3,14067712,EleutherAI/pythia-14m,step50000,50000
It was a desperate act.,act,act, desperate,2.3073191641742596e-06,1.6916861534118652,3,3,14067712,EleutherAI/pythia-14m,step50000,50000
It was a desperate act.,act,act, desperate,0.14013519883155823,1.7839152812957764,0,4,14067712,EleutherAI/pythia-14m,step50000,50000
It was a desperate act.,act,act, desperate,0.055757179856300354,1.7283915281295776,1,4,14067712,EleutherAI/pythia-14m,step50000,50000
It was a desperate act.,act,act, desperate,0.2585182785987854,1.7839003801345825,2,4,14067712,EleutherAI/pythia-14m,step50000,50000
