sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step,model_modification,layers_modified,heads_modified
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step120000,120000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.020713471756365398,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step120000,120000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03661400923394187,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step120000,120000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.27328104000567544,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step120000,120000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05825130764213149,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step120000,120000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03803712308350027,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step120000,120000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0009607939634443952,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step120000,120000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step120000,120000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.03683779769518325,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step120000,120000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.07581744456448869,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step120000,120000,ablate_zero,"[2, 2]","[3, 2]"
