sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step,model_modification,layers_modified,heads_modified
It was a desperate act.,It was a magic act.,act,act,Different Sense,7.0647476757557115e-09,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.020540926873508947,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.038730317023156324,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.30014881653585523,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.11707716447019889,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09261373893905234,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08490729485582194,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,7.0647476757557115e-09,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.022999334040411656,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.044544847558923406,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.3476695708011033,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.09387601884401153,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0852008580919753,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.08995072080986932,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a humane act.,It was a magic act.,act,act,Different Sense,7.0647476757557115e-09,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0032356641759895277,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.027646021699842982,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.2550456162947835,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.04995313402250989,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.041461178702038914,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.052944787724856224,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,7.0647476757557115e-09,0,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0052143627002375625,1,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.02096418496737018,2,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.22037596345160881,3,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.045335270531924876,4,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.03463609828369585,5,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.05941220798240843,6,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,7.0647476757557115e-09,0,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.02298801495811653,1,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.045939926273627196,2,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.2112521912971863,3,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.11648417028111313,4,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.07110978925808853,5,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.060854935821167855,6,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,7.0647476757557115e-09,0,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.004770629867859588,1,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.018485055037624654,2,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step25000,25000,ablate_zero,"[2, 2]","[3, 2]"
