sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step,model_modification,layers_modified,heads_modified
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.016566287253750533,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.032708087011425024,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.28631562148279555,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.104228647173646,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08073457859294253,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04752068640309948,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.020771498686470324,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0400465717191274,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.3657094277132066,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.09361882285545431,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0722089067360786,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04419551770061059,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.00465740392293601,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.034529358243208796,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.2744126970725802,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.06097522077506756,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05494088180130996,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03833521936192019,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.005850692034000793,1,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.02278578968471967,2,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.22633576786633625,3,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0803065354593816,4,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.053075869161792966,5,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.03786360416673895,6,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0,0,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.017823649049609647,1,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.040336288856407276,2,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.18157517126232658,3,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.13305587875748925,4,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.07589868646080944,5,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.03312023477313719,6,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.0,0,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.004307265529558846,1,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.019584295384489137,2,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.19993648675139153,3,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step36000,36000,ablate_copy_step1,"[2, 2]","[3, 2]"
