sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step,model_modification,layers_modified,heads_modified
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step55000,55000,ablate_copy_step1,"[2, 2]","[2, 3]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.01726655461843485,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step55000,55000,ablate_copy_step1,"[2, 2]","[2, 3]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.040000408147191635,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step55000,55000,ablate_copy_step1,"[2, 2]","[2, 3]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.31848307440388,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step55000,55000,ablate_copy_step1,"[2, 2]","[2, 3]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09245432427186895,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step55000,55000,ablate_copy_step1,"[2, 2]","[2, 3]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.06659837084710196,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step55000,55000,ablate_copy_step1,"[2, 2]","[2, 3]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.024160365785654503,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step55000,55000,ablate_copy_step1,"[2, 2]","[2, 3]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step55000,55000,ablate_copy_step1,"[2, 2]","[2, 3]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.020118428090646456,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step55000,55000,ablate_copy_step1,"[2, 2]","[2, 3]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05339900992965618,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step55000,55000,ablate_copy_step1,"[2, 2]","[2, 3]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.33449734922659324,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step55000,55000,ablate_copy_step1,"[2, 2]","[2, 3]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.07294369796640465,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step55000,55000,ablate_copy_step1,"[2, 2]","[2, 3]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06476043797090503,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step55000,55000,ablate_copy_step1,"[2, 2]","[2, 3]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.029703815279383705,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step55000,55000,ablate_copy_step1,"[2, 2]","[2, 3]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step55000,55000,ablate_copy_step1,"[2, 2]","[2, 3]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.014290910892148623,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step55000,55000,ablate_copy_step1,"[2, 2]","[2, 3]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03639996849563043,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step55000,55000,ablate_copy_step1,"[2, 2]","[2, 3]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.2631672379516702,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step55000,55000,ablate_copy_step1,"[2, 2]","[2, 3]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.045202215688969316,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step55000,55000,ablate_copy_step1,"[2, 2]","[2, 3]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03180495163760588,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step55000,55000,ablate_copy_step1,"[2, 2]","[2, 3]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.012936315044521307,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step55000,55000,ablate_copy_step1,"[2, 2]","[2, 3]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step55000,55000,ablate_copy_step1,"[2, 2]","[2, 3]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0073911978718465,1,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step55000,55000,ablate_copy_step1,"[2, 2]","[2, 3]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.019072280844711686,2,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step55000,55000,ablate_copy_step1,"[2, 2]","[2, 3]"
