sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step,model_modification,layers_modified,heads_modified
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03460818529129028,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05148071050643921,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.2387053370475769,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.040515244007110596,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03982424736022949,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0007287263870239258,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05136483907699585,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0907544493675232,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.2645735740661621,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.047685325145721436,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04895806312561035,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0011523962020874023,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.011654317378997803,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.036073923110961914,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.19762557744979858,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.025849878787994385,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.01550358533859253,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0003091096878051758,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.018903017044067383,1,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.04387843608856201,2,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.21748656034469604,3,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.02237117290496826,4,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.01775062084197998,5,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0005847811698913574,6,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0,0,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.022900044918060303,1,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.054722726345062256,2,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.20128333568572998,3,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.03083634376525879,4,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.027364015579223633,5,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.00040984153747558594,6,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.0,0,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.011265039443969727,1,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.024950265884399414,2,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.1802760362625122,3,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.02780461311340332,4,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.01792389154434204,5,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.0006263256072998047,6,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[0]
