sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step,model_modification,layers_modified,heads_modified
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05518782138824463,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05870223045349121,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.2772078514099121,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09999513626098633,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0680227279663086,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.07917189598083496,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.042644202709198,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05165731906890869,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.2971500754356384,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.08820098638534546,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0700330138206482,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0826917290687561,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.006720423698425293,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.025369882583618164,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.2460349202156067,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0458642840385437,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03473007678985596,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.049781203269958496,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.023238778114318848,1,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.02883678674697876,2,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.23650866746902466,3,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.05816495418548584,4,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.03736966848373413,5,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.06000018119812012,6,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0,0,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.04491603374481201,1,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.05392158031463623,2,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.20058751106262207,3,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.10432666540145874,4,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.055198729038238525,5,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.04664582014083862,6,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.0,0,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.020224690437316895,1,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.03811001777648926,2,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.251960813999176,3,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.05225551128387451,4,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.02906578779220581,5,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.06490087509155273,6,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0,0,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.002199530601501465,1,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.007539033889770508,2,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0836784839630127,3,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.024986207485198975,4,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.015863895416259766,5,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.028229713439941406,6,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.0,0,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.0010554790496826172,1,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.015244603157043457,2,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.19761478900909424,3,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.04107016324996948,4,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.031292498111724854,5,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.053067803382873535,6,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0,0,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0027083158493041992,1,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.025856733322143555,2,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.196435809135437,3,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.12713849544525146,4,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.09325885772705078,5,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.13365739583969116,6,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.0,0,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.000899195671081543,1,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.0281943678855896,2,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.2222774624824524,3,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.13647007942199707,4,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.10421586036682129,5,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.14221662282943726,6,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.0,0,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.0007415413856506348,1,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.02638953924179077,2,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.12935155630111694,3,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.11932116746902466,4,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.09757822751998901,5,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.13221067190170288,6,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step15000,15000,ablate_zero,[2],[0]
