sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act, desperate,0.15314881503582,1.7831246852874756,0,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a desperate act.,act,act, desperate,0.0014956960221752524,1.768572211265564,1,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a desperate act.,act,act, desperate,0.12232882529497147,1.779917597770691,2,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a desperate act.,act,act, desperate,0.22245046496391296,1.7878131866455078,3,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a desperate act.,act,act, desperate,0.016997024416923523,1.6973810195922852,0,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a desperate act.,act,act, desperate,0.35357466340065,1.7695131301879883,1,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a desperate act.,act,act, desperate,0.4028945565223694,1.7750017642974854,2,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a desperate act.,act,act, desperate,0.17876754701137543,1.786333680152893,3,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a desperate act.,act,act, desperate,0.23911283910274506,1.7875665426254272,0,2,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a desperate act.,act,act, desperate,0.20536331832408905,1.7862796783447266,1,2,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a desperate act.,act,act, desperate,1.530596621668323e-10,1.7533588409423828,2,2,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a desperate act.,act,act, desperate,0.13479912281036377,1.7545565366744995,3,2,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a desperate act.,act,act, desperate,0.16024653613567352,1.7656950950622559,0,3,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a desperate act.,act,act, desperate,0.12314846366643906,1.787575602531433,1,3,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a desperate act.,act,act, desperate,0.1539427936077118,1.7873437404632568,2,3,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a desperate act.,act,act, desperate,0.8356389403343201,1.730297327041626,3,3,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a desperate act.,act,act, desperate,0.004141991958022118,1.775991439819336,0,4,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a desperate act.,act,act, desperate,0.3154870271682739,1.7863998413085938,1,4,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a desperate act.,act,act, desperate,0.00011713507410604507,1.7646067142486572,2,4,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a desperate act.,act,act, desperate,1.6264125690668152e-07,1.7463825941085815,3,4,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a desperate act.,act,act, desperate,0.4512503147125244,1.7803080081939697,0,5,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a desperate act.,act,act, desperate,0.00025608469150029123,1.6915333271026611,1,5,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a desperate act.,act,act, desperate,1.302426976455774e-15,1.7091220617294312,2,5,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a desperate act.,act,act, desperate,4.398927514408178e-21,1.6940104961395264,3,5,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a humane act.,act,act, humane,0.11915315687656403,1.9401028156280518,0,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a humane act.,act,act, humane,0.005452968180179596,1.923292875289917,1,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a humane act.,act,act, humane,0.08791443705558777,1.9353277683258057,2,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a humane act.,act,act, humane,0.14199882745742798,1.9423964023590088,3,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a humane act.,act,act, humane,0.004969630856066942,1.8569741249084473,0,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
