sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act, desperate,0.001858962350524962,1.7622475624084473,0,0,14067712,EleutherAI/pythia-14m,step139000,seed9,9,139000
It was a desperate act.,act,act, desperate,0.20380574464797974,1.7575428485870361,1,0,14067712,EleutherAI/pythia-14m,step139000,seed9,9,139000
It was a desperate act.,act,act, desperate,0.2420276403427124,1.7813739776611328,2,0,14067712,EleutherAI/pythia-14m,step139000,seed9,9,139000
It was a desperate act.,act,act, desperate,0.5317608714103699,1.7742419242858887,3,0,14067712,EleutherAI/pythia-14m,step139000,seed9,9,139000
It was a desperate act.,act,act, desperate,0.0022405434865504503,1.7506204843521118,0,1,14067712,EleutherAI/pythia-14m,step139000,seed9,9,139000
It was a desperate act.,act,act, desperate,0.09631935507059097,1.7709064483642578,1,1,14067712,EleutherAI/pythia-14m,step139000,seed9,9,139000
It was a desperate act.,act,act, desperate,0.34345677495002747,1.7783889770507812,2,1,14067712,EleutherAI/pythia-14m,step139000,seed9,9,139000
It was a desperate act.,act,act, desperate,4.002326386398636e-05,1.7613612413406372,3,1,14067712,EleutherAI/pythia-14m,step139000,seed9,9,139000
It was a desperate act.,act,act, desperate,0.8332562446594238,1.7307865619659424,0,2,14067712,EleutherAI/pythia-14m,step139000,seed9,9,139000
It was a desperate act.,act,act, desperate,0.08225779980421066,1.7761852741241455,1,2,14067712,EleutherAI/pythia-14m,step139000,seed9,9,139000
It was a desperate act.,act,act, desperate,0.4261685907840729,1.7810945510864258,2,2,14067712,EleutherAI/pythia-14m,step139000,seed9,9,139000
It was a desperate act.,act,act, desperate,0.2397700995206833,1.788857340812683,3,2,14067712,EleutherAI/pythia-14m,step139000,seed9,9,139000
It was a desperate act.,act,act, desperate,1.7867790580439191e-09,1.691479206085205,0,3,14067712,EleutherAI/pythia-14m,step139000,seed9,9,139000
It was a desperate act.,act,act, desperate,0.03304962068796158,1.7770326137542725,1,3,14067712,EleutherAI/pythia-14m,step139000,seed9,9,139000
