sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act, desperate,0.15486520528793335,1.7861186265945435,0,0,14067712,EleutherAI/pythia-14m,step4,seed2,2,4
It was a desperate act.,act,act, desperate,0.16895262897014618,1.780734658241272,1,0,14067712,EleutherAI/pythia-14m,step4,seed2,2,4
It was a desperate act.,act,act, desperate,0.3780103027820587,1.7853327989578247,2,0,14067712,EleutherAI/pythia-14m,step4,seed2,2,4
It was a desperate act.,act,act, desperate,0.24528975784778595,1.7859359979629517,3,0,14067712,EleutherAI/pythia-14m,step4,seed2,2,4
It was a desperate act.,act,act, desperate,0.1712092012166977,1.787698745727539,0,1,14067712,EleutherAI/pythia-14m,step4,seed2,2,4
It was a desperate act.,act,act, desperate,0.323863685131073,1.7871155738830566,1,1,14067712,EleutherAI/pythia-14m,step4,seed2,2,4
It was a desperate act.,act,act, desperate,0.1256611943244934,1.7854282855987549,2,1,14067712,EleutherAI/pythia-14m,step4,seed2,2,4
It was a desperate act.,act,act, desperate,0.1793610006570816,1.7887617349624634,3,1,14067712,EleutherAI/pythia-14m,step4,seed2,2,4
It was a desperate act.,act,act, desperate,0.2444569617509842,1.7863813638687134,0,2,14067712,EleutherAI/pythia-14m,step4,seed2,2,4
It was a desperate act.,act,act, desperate,0.13246729969978333,1.7866414785385132,1,2,14067712,EleutherAI/pythia-14m,step4,seed2,2,4
It was a desperate act.,act,act, desperate,0.3559143543243408,1.7846291065216064,2,2,14067712,EleutherAI/pythia-14m,step4,seed2,2,4
It was a desperate act.,act,act, desperate,0.11277325451374054,1.7850940227508545,3,2,14067712,EleutherAI/pythia-14m,step4,seed2,2,4
It was a desperate act.,act,act, desperate,0.26026129722595215,1.7887389659881592,0,3,14067712,EleutherAI/pythia-14m,step4,seed2,2,4
It was a desperate act.,act,act, desperate,0.1861940324306488,1.7885668277740479,1,3,14067712,EleutherAI/pythia-14m,step4,seed2,2,4
It was a desperate act.,act,act, desperate,0.2940046191215515,1.7879431247711182,2,3,14067712,EleutherAI/pythia-14m,step4,seed2,2,4
It was a desperate act.,act,act, desperate,0.21797791123390198,1.786385178565979,3,3,14067712,EleutherAI/pythia-14m,step4,seed2,2,4
It was a desperate act.,act,act, desperate,0.1893671751022339,1.7889506816864014,0,4,14067712,EleutherAI/pythia-14m,step4,seed2,2,4
It was a desperate act.,act,act, desperate,0.29883402585983276,1.7867536544799805,1,4,14067712,EleutherAI/pythia-14m,step4,seed2,2,4
It was a desperate act.,act,act, desperate,0.25279688835144043,1.7876585721969604,2,4,14067712,EleutherAI/pythia-14m,step4,seed2,2,4
It was a desperate act.,act,act, desperate,0.2073449045419693,1.7862273454666138,3,4,14067712,EleutherAI/pythia-14m,step4,seed2,2,4
It was a desperate act.,act,act, desperate,0.1261790245771408,1.7884418964385986,0,5,14067712,EleutherAI/pythia-14m,step4,seed2,2,4
It was a desperate act.,act,act, desperate,0.18595851957798004,1.7884095907211304,1,5,14067712,EleutherAI/pythia-14m,step4,seed2,2,4
