sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act, desperate,0.21752482652664185,1.7874619960784912,0,0,14067712,EleutherAI/pythia-14m,step64000,seed3,3,64000
It was a desperate act.,act,act, desperate,0.10702242702245712,1.7403233051300049,1,0,14067712,EleutherAI/pythia-14m,step64000,seed3,3,64000
It was a desperate act.,act,act, desperate,0.029533958062529564,1.7778981924057007,2,0,14067712,EleutherAI/pythia-14m,step64000,seed3,3,64000
It was a desperate act.,act,act, desperate,0.3612537384033203,1.7831822633743286,3,0,14067712,EleutherAI/pythia-14m,step64000,seed3,3,64000
It was a desperate act.,act,act, desperate,0.09514210373163223,1.7184820175170898,0,1,14067712,EleutherAI/pythia-14m,step64000,seed3,3,64000
It was a desperate act.,act,act, desperate,0.6018394827842712,1.7666808366775513,1,1,14067712,EleutherAI/pythia-14m,step64000,seed3,3,64000
It was a desperate act.,act,act, desperate,0.021062739193439484,1.7800499200820923,2,1,14067712,EleutherAI/pythia-14m,step64000,seed3,3,64000
It was a desperate act.,act,act, desperate,0.34093108773231506,1.7779481410980225,3,1,14067712,EleutherAI/pythia-14m,step64000,seed3,3,64000
It was a desperate act.,act,act, desperate,0.13580749928951263,1.7843847274780273,0,2,14067712,EleutherAI/pythia-14m,step64000,seed3,3,64000
It was a desperate act.,act,act, desperate,0.0005012438632547855,1.7723932266235352,1,2,14067712,EleutherAI/pythia-14m,step64000,seed3,3,64000
It was a desperate act.,act,act, desperate,2.3776001611963693e-08,1.7634377479553223,2,2,14067712,EleutherAI/pythia-14m,step64000,seed3,3,64000
It was a desperate act.,act,act, desperate,0.40255358815193176,1.7776514291763306,3,2,14067712,EleutherAI/pythia-14m,step64000,seed3,3,64000
It was a desperate act.,act,act, desperate,0.049473054707050323,1.7703438997268677,0,3,14067712,EleutherAI/pythia-14m,step64000,seed3,3,64000
It was a desperate act.,act,act, desperate,0.6107070446014404,1.7649681568145752,1,3,14067712,EleutherAI/pythia-14m,step64000,seed3,3,64000
It was a desperate act.,act,act, desperate,0.22999952733516693,1.788774013519287,2,3,14067712,EleutherAI/pythia-14m,step64000,seed3,3,64000
It was a desperate act.,act,act, desperate,0.5544013381004333,1.7681777477264404,3,3,14067712,EleutherAI/pythia-14m,step64000,seed3,3,64000
It was a desperate act.,act,act, desperate,2.9876659368710534e-08,1.7358546257019043,0,4,14067712,EleutherAI/pythia-14m,step64000,seed3,3,64000
It was a desperate act.,act,act, desperate,0.005144977476447821,1.7590938806533813,1,4,14067712,EleutherAI/pythia-14m,step64000,seed3,3,64000
It was a desperate act.,act,act, desperate,0.22274982929229736,1.783825159072876,2,4,14067712,EleutherAI/pythia-14m,step64000,seed3,3,64000
It was a desperate act.,act,act, desperate,1.1565923159650993e-05,1.7408721446990967,3,4,14067712,EleutherAI/pythia-14m,step64000,seed3,3,64000
It was a desperate act.,act,act, desperate,0.273361474275589,1.7843118906021118,0,5,14067712,EleutherAI/pythia-14m,step64000,seed3,3,64000
It was a desperate act.,act,act, desperate,7.037119986685544e-26,1.6914043426513672,1,5,14067712,EleutherAI/pythia-14m,step64000,seed3,3,64000
It was a desperate act.,act,act, desperate,0.09344451129436493,1.7697241306304932,2,5,14067712,EleutherAI/pythia-14m,step64000,seed3,3,64000
It was a desperate act.,act,act, desperate,0.007193899713456631,1.7286109924316406,3,5,14067712,EleutherAI/pythia-14m,step64000,seed3,3,64000
It was a humane act.,act,act, humane,0.08009269833564758,1.9412531852722168,0,0,14067712,EleutherAI/pythia-14m,step64000,seed3,3,64000
