sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act, desperate,0.052446041256189346,1.7430669069290161,0,0,14067712,EleutherAI/pythia-14m,step90000,seed8,8,90000
It was a desperate act.,act,act, desperate,0.20316892862319946,1.7886255979537964,1,0,14067712,EleutherAI/pythia-14m,step90000,seed8,8,90000
It was a desperate act.,act,act, desperate,0.04458322748541832,1.782016396522522,2,0,14067712,EleutherAI/pythia-14m,step90000,seed8,8,90000
It was a desperate act.,act,act, desperate,0.24171537160873413,1.7702884674072266,3,0,14067712,EleutherAI/pythia-14m,step90000,seed8,8,90000
It was a desperate act.,act,act, desperate,0.038401342928409576,1.7856950759887695,0,1,14067712,EleutherAI/pythia-14m,step90000,seed8,8,90000
It was a desperate act.,act,act, desperate,1.1590714166231919e-08,1.7576886415481567,1,1,14067712,EleutherAI/pythia-14m,step90000,seed8,8,90000
It was a desperate act.,act,act, desperate,0.002270198892802,1.6944518089294434,2,1,14067712,EleutherAI/pythia-14m,step90000,seed8,8,90000
It was a desperate act.,act,act, desperate,0.45460575819015503,1.7735249996185303,3,1,14067712,EleutherAI/pythia-14m,step90000,seed8,8,90000
It was a desperate act.,act,act, desperate,0.68489670753479,1.753854513168335,0,2,14067712,EleutherAI/pythia-14m,step90000,seed8,8,90000
It was a desperate act.,act,act, desperate,0.04990373179316521,1.7273368835449219,1,2,14067712,EleutherAI/pythia-14m,step90000,seed8,8,90000
It was a desperate act.,act,act, desperate,0.32118740677833557,1.7840948104858398,2,2,14067712,EleutherAI/pythia-14m,step90000,seed8,8,90000
It was a desperate act.,act,act, desperate,0.2200169414281845,1.7831547260284424,3,2,14067712,EleutherAI/pythia-14m,step90000,seed8,8,90000
It was a desperate act.,act,act, desperate,0.796770453453064,1.7376307249069214,0,3,14067712,EleutherAI/pythia-14m,step90000,seed8,8,90000
It was a desperate act.,act,act, desperate,0.07228168100118637,1.7727922201156616,1,3,14067712,EleutherAI/pythia-14m,step90000,seed8,8,90000
It was a desperate act.,act,act, desperate,0.26898273825645447,1.7882156372070312,2,3,14067712,EleutherAI/pythia-14m,step90000,seed8,8,90000
It was a desperate act.,act,act, desperate,0.22725500166416168,1.78261399269104,3,3,14067712,EleutherAI/pythia-14m,step90000,seed8,8,90000
