sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act, desperate,0.3767786920070648,1.7832708358764648,0,0,14067712,EleutherAI/pythia-14m,step43000,seed4,4,43000
It was a desperate act.,act,act, desperate,0.01568119041621685,1.7778329849243164,1,0,14067712,EleutherAI/pythia-14m,step43000,seed4,4,43000
It was a desperate act.,act,act, desperate,0.19074414670467377,1.7834703922271729,2,0,14067712,EleutherAI/pythia-14m,step43000,seed4,4,43000
It was a desperate act.,act,act, desperate,0.08686716109514236,1.7837343215942383,3,0,14067712,EleutherAI/pythia-14m,step43000,seed4,4,43000
It was a desperate act.,act,act, desperate,0.005485668312758207,1.6955831050872803,0,1,14067712,EleutherAI/pythia-14m,step43000,seed4,4,43000
It was a desperate act.,act,act, desperate,0.31791937351226807,1.7758536338806152,1,1,14067712,EleutherAI/pythia-14m,step43000,seed4,4,43000
It was a desperate act.,act,act, desperate,0.5133523344993591,1.7723695039749146,2,1,14067712,EleutherAI/pythia-14m,step43000,seed4,4,43000
It was a desperate act.,act,act, desperate,0.2404785305261612,1.7828068733215332,3,1,14067712,EleutherAI/pythia-14m,step43000,seed4,4,43000
It was a desperate act.,act,act, desperate,0.43537604808807373,1.781524419784546,0,2,14067712,EleutherAI/pythia-14m,step43000,seed4,4,43000
It was a desperate act.,act,act, desperate,0.16329513490200043,1.7841869592666626,1,2,14067712,EleutherAI/pythia-14m,step43000,seed4,4,43000
It was a desperate act.,act,act, desperate,2.7520632883692997e-08,1.7659859657287598,2,2,14067712,EleutherAI/pythia-14m,step43000,seed4,4,43000
It was a desperate act.,act,act, desperate,0.09862194210290909,1.761044979095459,3,2,14067712,EleutherAI/pythia-14m,step43000,seed4,4,43000
It was a desperate act.,act,act, desperate,0.13766589760780334,1.7743617296218872,0,3,14067712,EleutherAI/pythia-14m,step43000,seed4,4,43000
It was a desperate act.,act,act, desperate,0.1314673125743866,1.7883994579315186,1,3,14067712,EleutherAI/pythia-14m,step43000,seed4,4,43000
It was a desperate act.,act,act, desperate,0.08553087711334229,1.7843949794769287,2,3,14067712,EleutherAI/pythia-14m,step43000,seed4,4,43000
It was a desperate act.,act,act, desperate,0.7580106258392334,1.744496464729309,3,3,14067712,EleutherAI/pythia-14m,step43000,seed4,4,43000
It was a desperate act.,act,act, desperate,0.0078734140843153,1.7778115272521973,0,4,14067712,EleutherAI/pythia-14m,step43000,seed4,4,43000
It was a desperate act.,act,act, desperate,0.38225996494293213,1.7789514064788818,1,4,14067712,EleutherAI/pythia-14m,step43000,seed4,4,43000
