sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act, desperate,0.05417337268590927,1.7667460441589355,0,0,14067712,EleutherAI/pythia-14m,step127000,seed1,1,127000
It was a desperate act.,act,act, desperate,0.5114141702651978,1.7754533290863037,1,0,14067712,EleutherAI/pythia-14m,step127000,seed1,1,127000
It was a desperate act.,act,act, desperate,0.0007386012584902346,1.7568018436431885,2,0,14067712,EleutherAI/pythia-14m,step127000,seed1,1,127000
It was a desperate act.,act,act, desperate,0.19967344403266907,1.782576560974121,3,0,14067712,EleutherAI/pythia-14m,step127000,seed1,1,127000
It was a desperate act.,act,act, desperate,0.10807178914546967,1.756767988204956,0,1,14067712,EleutherAI/pythia-14m,step127000,seed1,1,127000
It was a desperate act.,act,act, desperate,0.0788298174738884,1.776674509048462,1,1,14067712,EleutherAI/pythia-14m,step127000,seed1,1,127000
It was a desperate act.,act,act, desperate,2.8548551199492067e-05,1.774711012840271,2,1,14067712,EleutherAI/pythia-14m,step127000,seed1,1,127000
It was a desperate act.,act,act, desperate,0.05754762142896652,1.7207540273666382,3,1,14067712,EleutherAI/pythia-14m,step127000,seed1,1,127000
It was a desperate act.,act,act, desperate,0.8859882950782776,1.7196574211120605,0,2,14067712,EleutherAI/pythia-14m,step127000,seed1,1,127000
It was a desperate act.,act,act, desperate,0.5238349437713623,1.7732301950454712,1,2,14067712,EleutherAI/pythia-14m,step127000,seed1,1,127000
It was a desperate act.,act,act, desperate,0.18783195316791534,1.7884639501571655,2,2,14067712,EleutherAI/pythia-14m,step127000,seed1,1,127000
It was a desperate act.,act,act, desperate,0.07803764939308167,1.7785992622375488,3,2,14067712,EleutherAI/pythia-14m,step127000,seed1,1,127000
It was a desperate act.,act,act, desperate,5.709073320758762e-07,1.6914045810699463,0,3,14067712,EleutherAI/pythia-14m,step127000,seed1,1,127000
It was a desperate act.,act,act, desperate,0.12951017916202545,1.7774479389190674,1,3,14067712,EleutherAI/pythia-14m,step127000,seed1,1,127000
It was a desperate act.,act,act, desperate,0.00019713152141775936,1.6941518783569336,2,3,14067712,EleutherAI/pythia-14m,step127000,seed1,1,127000
It was a desperate act.,act,act, desperate,0.2925299406051636,1.7831230163574219,3,3,14067712,EleutherAI/pythia-14m,step127000,seed1,1,127000
It was a desperate act.,act,act, desperate,0.0014613550156354904,1.6958656311035156,0,4,14067712,EleutherAI/pythia-14m,step127000,seed1,1,127000
It was a desperate act.,act,act, desperate,6.907538590894546e-06,1.69142746925354,1,4,14067712,EleutherAI/pythia-14m,step127000,seed1,1,127000
It was a desperate act.,act,act, desperate,1.8959381122840568e-06,1.691408395767212,2,4,14067712,EleutherAI/pythia-14m,step127000,seed1,1,127000
It was a desperate act.,act,act, desperate,2.20795823224762e-06,1.6914056539535522,3,4,14067712,EleutherAI/pythia-14m,step127000,seed1,1,127000
It was a desperate act.,act,act, desperate,3.0890329071553424e-05,1.7584460973739624,0,5,14067712,EleutherAI/pythia-14m,step127000,seed1,1,127000
It was a desperate act.,act,act, desperate,0.00860925205051899,1.7204010486602783,1,5,14067712,EleutherAI/pythia-14m,step127000,seed1,1,127000
It was a desperate act.,act,act, desperate,0.00014054564235266298,1.6942646503448486,2,5,14067712,EleutherAI/pythia-14m,step127000,seed1,1,127000
It was a desperate act.,act,act, desperate,1.0699791249700819e-21,1.696993112564087,3,5,14067712,EleutherAI/pythia-14m,step127000,seed1,1,127000
It was a humane act.,act,act, humane,0.008860080502927303,1.9194324016571045,0,0,14067712,EleutherAI/pythia-14m,step127000,seed1,1,127000
It was a humane act.,act,act, humane,0.12846173346042633,1.940490484237671,1,0,14067712,EleutherAI/pythia-14m,step127000,seed1,1,127000
It was a humane act.,act,act, humane,0.0002761665091384202,1.9125384092330933,2,0,14067712,EleutherAI/pythia-14m,step127000,seed1,1,127000
