sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act, desperate,0.33727043867111206,1.7795922756195068,0,0,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a desperate act.,act,act, desperate,0.7168287634849548,1.7503385543823242,1,0,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a desperate act.,act,act, desperate,0.012612584978342056,1.7498142719268799,2,0,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a desperate act.,act,act, desperate,0.06516207009553909,1.7824815511703491,3,0,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a desperate act.,act,act, desperate,0.09073758125305176,1.751729965209961,0,1,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a desperate act.,act,act, desperate,0.36632484197616577,1.776774525642395,1,1,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a desperate act.,act,act, desperate,0.34696903824806213,1.7853490114212036,2,1,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a desperate act.,act,act, desperate,0.0578339546918869,1.7825418710708618,3,1,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a desperate act.,act,act, desperate,0.21607626974582672,1.7810407876968384,0,2,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a desperate act.,act,act, desperate,0.8790635466575623,1.721039056777954,1,2,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a desperate act.,act,act, desperate,0.12308146059513092,1.782735824584961,2,2,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a desperate act.,act,act, desperate,0.6585683822631836,1.7603516578674316,3,2,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a desperate act.,act,act, desperate,0.1758580356836319,1.7860445976257324,0,3,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a desperate act.,act,act, desperate,1.924320486068609e-06,1.767885684967041,1,3,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a desperate act.,act,act, desperate,0.03390565142035484,1.781705617904663,2,3,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a desperate act.,act,act, desperate,0.07751688361167908,1.7751789093017578,3,3,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a desperate act.,act,act, desperate,0.00013820553431287408,1.7681756019592285,0,4,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a desperate act.,act,act, desperate,0.02597922645509243,1.782489538192749,1,4,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a desperate act.,act,act, desperate,0.25719282031059265,1.788416862487793,2,4,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a desperate act.,act,act, desperate,0.001469281269237399,1.768867015838623,3,4,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a desperate act.,act,act, desperate,0.13821309804916382,1.7843444347381592,0,5,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a desperate act.,act,act, desperate,0.09429056197404861,1.7793762683868408,1,5,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a desperate act.,act,act, desperate,0.3552010655403137,1.7853162288665771,2,5,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a desperate act.,act,act, desperate,0.05040205270051956,1.781813144683838,3,5,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a humane act.,act,act, humane,0.0466073639690876,1.9256538152694702,0,0,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a humane act.,act,act, humane,0.13110560178756714,1.9260063171386719,1,0,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a humane act.,act,act, humane,0.03894365578889847,1.9158432483673096,2,0,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a humane act.,act,act, humane,0.05562593415379524,1.93760085105896,3,0,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a humane act.,act,act, humane,0.02686554193496704,1.877226710319519,0,1,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a humane act.,act,act, humane,0.05190056562423706,1.9311670064926147,1,1,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a humane act.,act,act, humane,0.13882887363433838,1.9428727626800537,2,1,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a humane act.,act,act, humane,0.014636010862886906,1.9332085847854614,3,1,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a humane act.,act,act, humane,0.26257994771003723,1.939971923828125,0,2,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a humane act.,act,act, humane,0.4570329189300537,1.88143789768219,1,2,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
It was a humane act.,act,act, humane,0.06622160971164703,1.9384722709655762,2,2,14067712,EleutherAI/pythia-14m,step15000,seed7,7,15000
