sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act, desperate,0.07767634838819504,1.7850803136825562,0,0,14067712,EleutherAI/pythia-14m,step23000,seed3,3,23000
It was a desperate act.,act,act, desperate,0.022815261036157608,1.7191964387893677,1,0,14067712,EleutherAI/pythia-14m,step23000,seed3,3,23000
It was a desperate act.,act,act, desperate,0.06997906416654587,1.7811088562011719,2,0,14067712,EleutherAI/pythia-14m,step23000,seed3,3,23000
It was a desperate act.,act,act, desperate,0.3310622274875641,1.7857029438018799,3,0,14067712,EleutherAI/pythia-14m,step23000,seed3,3,23000
It was a desperate act.,act,act, desperate,0.15422973036766052,1.76606023311615,0,1,14067712,EleutherAI/pythia-14m,step23000,seed3,3,23000
It was a desperate act.,act,act, desperate,0.5500502586364746,1.7719755172729492,1,1,14067712,EleutherAI/pythia-14m,step23000,seed3,3,23000
It was a desperate act.,act,act, desperate,0.0567367821931839,1.7823657989501953,2,1,14067712,EleutherAI/pythia-14m,step23000,seed3,3,23000
It was a desperate act.,act,act, desperate,0.3035289943218231,1.775067925453186,3,1,14067712,EleutherAI/pythia-14m,step23000,seed3,3,23000
It was a desperate act.,act,act, desperate,0.18589352071285248,1.7850313186645508,0,2,14067712,EleutherAI/pythia-14m,step23000,seed3,3,23000
It was a desperate act.,act,act, desperate,0.01595172844827175,1.7643320560455322,1,2,14067712,EleutherAI/pythia-14m,step23000,seed3,3,23000
It was a desperate act.,act,act, desperate,4.3233663404862455e-07,1.7336585521697998,2,2,14067712,EleutherAI/pythia-14m,step23000,seed3,3,23000
It was a desperate act.,act,act, desperate,0.2972341775894165,1.774792194366455,3,2,14067712,EleutherAI/pythia-14m,step23000,seed3,3,23000
It was a desperate act.,act,act, desperate,0.014230376109480858,1.7621467113494873,0,3,14067712,EleutherAI/pythia-14m,step23000,seed3,3,23000
It was a desperate act.,act,act, desperate,0.6359037160873413,1.7616877555847168,1,3,14067712,EleutherAI/pythia-14m,step23000,seed3,3,23000
It was a desperate act.,act,act, desperate,0.35079628229141235,1.7863357067108154,2,3,14067712,EleutherAI/pythia-14m,step23000,seed3,3,23000
It was a desperate act.,act,act, desperate,0.7517943382263184,1.7455265522003174,3,3,14067712,EleutherAI/pythia-14m,step23000,seed3,3,23000
