sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act, desperate,0.005409898702055216,1.7523257732391357,0,0,14067712,EleutherAI/pythia-14m,step49000,seed2,2,49000
It was a desperate act.,act,act, desperate,7.724243914708495e-05,1.7723541259765625,1,0,14067712,EleutherAI/pythia-14m,step49000,seed2,2,49000
It was a desperate act.,act,act, desperate,0.4469861090183258,1.777480125427246,2,0,14067712,EleutherAI/pythia-14m,step49000,seed2,2,49000
It was a desperate act.,act,act, desperate,0.11269043385982513,1.751349687576294,3,0,14067712,EleutherAI/pythia-14m,step49000,seed2,2,49000
It was a desperate act.,act,act, desperate,0.22744609415531158,1.7875323295593262,0,1,14067712,EleutherAI/pythia-14m,step49000,seed2,2,49000
It was a desperate act.,act,act, desperate,3.0779001463088207e-06,1.769822359085083,1,1,14067712,EleutherAI/pythia-14m,step49000,seed2,2,49000
It was a desperate act.,act,act, desperate,0.031551044434309006,1.7013719081878662,2,1,14067712,EleutherAI/pythia-14m,step49000,seed2,2,49000
It was a desperate act.,act,act, desperate,0.08098892122507095,1.7804721593856812,3,1,14067712,EleutherAI/pythia-14m,step49000,seed2,2,49000
It was a desperate act.,act,act, desperate,0.8497025966644287,1.7273443937301636,0,2,14067712,EleutherAI/pythia-14m,step49000,seed2,2,49000
It was a desperate act.,act,act, desperate,0.4345647692680359,1.7785340547561646,1,2,14067712,EleutherAI/pythia-14m,step49000,seed2,2,49000
It was a desperate act.,act,act, desperate,0.17031104862689972,1.7813189029693604,2,2,14067712,EleutherAI/pythia-14m,step49000,seed2,2,49000
It was a desperate act.,act,act, desperate,0.12396322935819626,1.7765352725982666,3,2,14067712,EleutherAI/pythia-14m,step49000,seed2,2,49000
It was a desperate act.,act,act, desperate,0.07991212606430054,1.7698698043823242,0,3,14067712,EleutherAI/pythia-14m,step49000,seed2,2,49000
It was a desperate act.,act,act, desperate,0.09511632472276688,1.7532429695129395,1,3,14067712,EleutherAI/pythia-14m,step49000,seed2,2,49000
It was a desperate act.,act,act, desperate,0.005681376904249191,1.7016122341156006,2,3,14067712,EleutherAI/pythia-14m,step49000,seed2,2,49000
It was a desperate act.,act,act, desperate,0.28460773825645447,1.7876031398773193,3,3,14067712,EleutherAI/pythia-14m,step49000,seed2,2,49000
It was a desperate act.,act,act, desperate,0.06684832274913788,1.7679071426391602,0,4,14067712,EleutherAI/pythia-14m,step49000,seed2,2,49000
It was a desperate act.,act,act, desperate,1.1796960279752966e-06,1.6914838552474976,1,4,14067712,EleutherAI/pythia-14m,step49000,seed2,2,49000
It was a desperate act.,act,act, desperate,0.07403092831373215,1.7297033071517944,2,4,14067712,EleutherAI/pythia-14m,step49000,seed2,2,49000
It was a desperate act.,act,act, desperate,2.8877432214358123e-06,1.6915380954742432,3,4,14067712,EleutherAI/pythia-14m,step49000,seed2,2,49000
It was a desperate act.,act,act, desperate,1.6363986554690513e-11,1.6914043426513672,0,5,14067712,EleutherAI/pythia-14m,step49000,seed2,2,49000
It was a desperate act.,act,act, desperate,0.25817015767097473,1.7873711585998535,1,5,14067712,EleutherAI/pythia-14m,step49000,seed2,2,49000
It was a desperate act.,act,act, desperate,0.006443633232265711,1.7214926481246948,2,5,14067712,EleutherAI/pythia-14m,step49000,seed2,2,49000
It was a desperate act.,act,act, desperate,0.11470742523670197,1.78244948387146,3,5,14067712,EleutherAI/pythia-14m,step49000,seed2,2,49000
It was a humane act.,act,act, humane,0.007768736220896244,1.9096888303756714,0,0,14067712,EleutherAI/pythia-14m,step49000,seed2,2,49000
It was a humane act.,act,act, humane,0.00031516453600488603,1.9245878458023071,1,0,14067712,EleutherAI/pythia-14m,step49000,seed2,2,49000
It was a humane act.,act,act, humane,0.12189791351556778,1.9340310096740723,2,0,14067712,EleutherAI/pythia-14m,step49000,seed2,2,49000
It was a humane act.,act,act, humane,0.09510453790426254,1.9192979335784912,3,0,14067712,EleutherAI/pythia-14m,step49000,seed2,2,49000
