sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act, desperate,0.16419172286987305,1.7791109085083008,0,0,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a desperate act.,act,act, desperate,0.08288595825433731,1.7293976545333862,1,0,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a desperate act.,act,act, desperate,0.09716469794511795,1.7800631523132324,2,0,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a desperate act.,act,act, desperate,0.49593502283096313,1.7777714729309082,3,0,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a desperate act.,act,act, desperate,0.12609758973121643,1.744228482246399,0,1,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a desperate act.,act,act, desperate,0.22168409824371338,1.7834644317626953,1,1,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a desperate act.,act,act, desperate,0.03382714092731476,1.7775468826293945,2,1,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a desperate act.,act,act, desperate,0.2600393295288086,1.7770202159881592,3,1,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a desperate act.,act,act, desperate,0.14080993831157684,1.785651445388794,0,2,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a desperate act.,act,act, desperate,0.004812835715711117,1.778622031211853,1,2,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a desperate act.,act,act, desperate,2.523467514947697e-07,1.757297158241272,2,2,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a desperate act.,act,act, desperate,0.43313756585121155,1.7745842933654785,3,2,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a desperate act.,act,act, desperate,0.06776103377342224,1.7783814668655396,0,3,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a desperate act.,act,act, desperate,0.5933113098144531,1.766628623008728,1,3,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a desperate act.,act,act, desperate,0.2835070490837097,1.787754774093628,2,3,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a desperate act.,act,act, desperate,0.6890835762023926,1.7546534538269043,3,3,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a desperate act.,act,act, desperate,6.481510354205966e-05,1.7015490531921387,0,4,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a desperate act.,act,act, desperate,0.021967366337776184,1.7415205240249634,1,4,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a desperate act.,act,act, desperate,0.26566004753112793,1.784794569015503,2,4,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a desperate act.,act,act, desperate,6.409060006262735e-05,1.694780707359314,3,4,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a desperate act.,act,act, desperate,0.3282582759857178,1.7715400457382202,0,5,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a desperate act.,act,act, desperate,0.037563905119895935,1.757234811782837,1,5,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a desperate act.,act,act, desperate,0.23896510899066925,1.781874656677246,2,5,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a desperate act.,act,act, desperate,0.03084714524447918,1.7557904720306396,3,5,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a humane act.,act,act, humane,0.07173983752727509,1.9349279403686523,0,0,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a humane act.,act,act, humane,0.005703232251107693,1.8748325109481812,1,0,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a humane act.,act,act, humane,0.0161752849817276,1.9305338859558105,2,0,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a humane act.,act,act, humane,0.12194948643445969,1.942417860031128,3,0,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a humane act.,act,act, humane,0.027438197284936905,1.8846179246902466,0,1,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a humane act.,act,act, humane,0.07316524535417557,1.935058832168579,1,1,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a humane act.,act,act, humane,0.009486919268965721,1.9313374757766724,2,1,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a humane act.,act,act, humane,0.23210451006889343,1.9305425882339478,3,1,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a humane act.,act,act, humane,0.04872388392686844,1.937862753868103,0,2,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a humane act.,act,act, humane,0.004172862507402897,1.9357191324234009,1,2,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a humane act.,act,act, humane,2.7031679564970545e-05,1.8901448249816895,2,2,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a humane act.,act,act, humane,0.1772564947605133,1.9302343130111694,3,2,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a humane act.,act,act, humane,0.03213999420404434,1.9266990423202515,0,3,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a humane act.,act,act, humane,0.39260923862457275,1.913696527481079,1,3,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a humane act.,act,act, humane,0.10419528931379318,1.9416568279266357,2,3,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a humane act.,act,act, humane,0.46299809217453003,1.884047508239746,3,3,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a humane act.,act,act, humane,0.0013690871419385076,1.8638737201690674,0,4,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a humane act.,act,act, humane,0.014836606569588184,1.8962879180908203,1,4,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a humane act.,act,act, humane,0.07734256982803345,1.9334226846694946,2,4,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a humane act.,act,act, humane,0.001300712232477963,1.8574998378753662,3,4,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a humane act.,act,act, humane,0.1417575478553772,1.9352238178253174,0,5,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a humane act.,act,act, humane,0.055602043867111206,1.9195491075515747,1,5,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a humane act.,act,act, humane,0.037539042532444,1.9246597290039062,2,5,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a humane act.,act,act, humane,0.02785712108016014,1.915425419807434,3,5,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a magic act.,act,act, magic,0.04863329976797104,1.7731590270996094,0,0,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a magic act.,act,act, magic,0.0034119063057005405,1.71334707736969,1,0,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a magic act.,act,act, magic,0.07497653365135193,1.7790721654891968,2,0,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a magic act.,act,act, magic,0.2724967300891876,1.7877767086029053,3,0,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a magic act.,act,act, magic,0.02814648114144802,1.7323980331420898,0,1,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a magic act.,act,act, magic,0.6475108861923218,1.7611579895019531,1,1,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a magic act.,act,act, magic,0.007194088771939278,1.7769935131072998,2,1,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a magic act.,act,act, magic,0.42403560876846313,1.7762194871902466,3,1,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a magic act.,act,act, magic,0.08539016544818878,1.784471035003662,0,2,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a magic act.,act,act, magic,0.009880157187581062,1.7826597690582275,1,2,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a magic act.,act,act, magic,2.1998723241267726e-05,1.7378106117248535,2,2,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a magic act.,act,act, magic,0.3129286766052246,1.7717870473861694,3,2,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a magic act.,act,act, magic,0.06533478200435638,1.7805014848709106,0,3,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a magic act.,act,act, magic,0.6284311413764954,1.7628905773162842,1,3,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a magic act.,act,act, magic,0.24748985469341278,1.788351058959961,2,3,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a magic act.,act,act, magic,0.8555965423583984,1.7262029647827148,3,3,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a magic act.,act,act, magic,0.00014229340013116598,1.7001198530197144,0,4,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a magic act.,act,act, magic,0.009583867155015469,1.7344872951507568,1,4,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a magic act.,act,act, magic,0.10038841515779495,1.7774384021759033,2,4,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a magic act.,act,act, magic,0.00012743240222334862,1.696026086807251,3,4,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a magic act.,act,act, magic,0.47616130113601685,1.7737370729446411,0,5,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a magic act.,act,act, magic,0.09477454423904419,1.762946605682373,1,5,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a magic act.,act,act, magic,0.17191441357135773,1.7765933275222778,2,5,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a magic act.,act,act, magic,0.023116065189242363,1.7541459798812866,3,5,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a universal appeal.,appeal,appeal, universal,0.02168695069849491,1.7746546268463135,0,0,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a universal appeal.,appeal,appeal, universal,0.07429011166095734,1.7660038471221924,1,0,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a universal appeal.,appeal,appeal, universal,0.007391775026917458,1.7467344999313354,2,0,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a universal appeal.,appeal,appeal, universal,0.1475040167570114,1.7558770179748535,3,0,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a universal appeal.,appeal,appeal, universal,0.047247376292943954,1.7059125900268555,0,1,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a universal appeal.,appeal,appeal, universal,0.05896349623799324,1.7378934621810913,1,1,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a universal appeal.,appeal,appeal, universal,0.00981034804135561,1.7403569221496582,2,1,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a universal appeal.,appeal,appeal, universal,0.336169958114624,1.781150221824646,3,1,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a universal appeal.,appeal,appeal, universal,0.10519497841596603,1.7815496921539307,0,2,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a universal appeal.,appeal,appeal, universal,0.020548399537801743,1.780894160270691,1,2,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a universal appeal.,appeal,appeal, universal,2.5751218345249072e-05,1.7556205987930298,2,2,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a universal appeal.,appeal,appeal, universal,0.24516421556472778,1.7749375104904175,3,2,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a universal appeal.,appeal,appeal, universal,0.0640188679099083,1.7604756355285645,0,3,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a universal appeal.,appeal,appeal, universal,0.6818323731422424,1.7559466361999512,1,3,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a universal appeal.,appeal,appeal, universal,0.1614973247051239,1.7856426239013672,2,3,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a universal appeal.,appeal,appeal, universal,0.7164135575294495,1.7508456707000732,3,3,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a universal appeal.,appeal,appeal, universal,5.118304216011893e-07,1.6937605142593384,0,4,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a universal appeal.,appeal,appeal, universal,0.003196698846295476,1.7151226997375488,1,4,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a universal appeal.,appeal,appeal, universal,0.017959171906113625,1.7739441394805908,2,4,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a universal appeal.,appeal,appeal, universal,4.7351090870506596e-07,1.6926941871643066,3,4,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a universal appeal.,appeal,appeal, universal,0.0673893466591835,1.7208787202835083,0,5,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a universal appeal.,appeal,appeal, universal,0.024838555604219437,1.7510335445404053,1,5,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a universal appeal.,appeal,appeal, universal,0.07964236289262772,1.7659237384796143,2,5,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a universal appeal.,appeal,appeal, universal,0.1142948716878891,1.7654086351394653,3,5,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had an undefinable appeal.,appeal,appeal, undefinable,0.03201119601726532,2.062910795211792,0,0,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had an undefinable appeal.,appeal,appeal, undefinable,0.08594529330730438,2.073535442352295,1,0,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had an undefinable appeal.,appeal,appeal, undefinable,0.04510781168937683,2.0487446784973145,2,0,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had an undefinable appeal.,appeal,appeal, undefinable,0.07187436521053314,2.054258108139038,3,0,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had an undefinable appeal.,appeal,appeal, undefinable,0.0035726907663047314,1.998451590538025,0,1,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had an undefinable appeal.,appeal,appeal, undefinable,0.010870198719203472,2.026798725128174,1,1,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had an undefinable appeal.,appeal,appeal, undefinable,0.05999910086393356,2.0492031574249268,2,1,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had an undefinable appeal.,appeal,appeal, undefinable,0.13542568683624268,2.0694446563720703,3,1,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had an undefinable appeal.,appeal,appeal, undefinable,0.07258965075016022,2.0730843544006348,0,2,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had an undefinable appeal.,appeal,appeal, undefinable,0.030064139515161514,2.07135009765625,1,2,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had an undefinable appeal.,appeal,appeal, undefinable,0.00012485639308579266,2.03999924659729,2,2,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had an undefinable appeal.,appeal,appeal, undefinable,0.15894833207130432,2.071892738342285,3,2,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had an undefinable appeal.,appeal,appeal, undefinable,0.03593473508954048,2.057433605194092,0,3,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had an undefinable appeal.,appeal,appeal, undefinable,0.259634792804718,2.05720591545105,1,3,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had an undefinable appeal.,appeal,appeal, undefinable,0.05912822112441063,2.071686267852783,2,3,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had an undefinable appeal.,appeal,appeal, undefinable,0.2961007356643677,2.036372184753418,3,3,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had an undefinable appeal.,appeal,appeal, undefinable,0.000580501975491643,1.99808669090271,0,4,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had an undefinable appeal.,appeal,appeal, undefinable,0.0050756921991705894,2.023038864135742,1,4,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had an undefinable appeal.,appeal,appeal, undefinable,0.022904958575963974,2.0614404678344727,2,4,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had an undefinable appeal.,appeal,appeal, undefinable,0.0004946438129991293,1.996573805809021,3,4,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had an undefinable appeal.,appeal,appeal, undefinable,0.03074188157916069,2.0231618881225586,0,5,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had an undefinable appeal.,appeal,appeal, undefinable,0.006360793486237526,2.038841724395752,1,5,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had an undefinable appeal.,appeal,appeal, undefinable,0.024760892614722252,2.06229829788208,2,5,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had an undefinable appeal.,appeal,appeal, undefinable,0.04206328094005585,2.0580034255981445,3,5,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a legal appeal.,appeal,appeal, legal,0.15204013884067535,1.7809723615646362,0,0,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a legal appeal.,appeal,appeal, legal,0.053971659392118454,1.764256238937378,1,0,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a legal appeal.,appeal,appeal, legal,0.08573364466428757,1.7562956809997559,2,0,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a legal appeal.,appeal,appeal, legal,0.6482830047607422,1.7584092617034912,3,0,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a legal appeal.,appeal,appeal, legal,0.06615285575389862,1.7121284008026123,0,1,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a legal appeal.,appeal,appeal, legal,0.16347567737102509,1.7678104639053345,1,1,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a legal appeal.,appeal,appeal, legal,0.006249374710023403,1.7498823404312134,2,1,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a legal appeal.,appeal,appeal, legal,0.24635355174541473,1.7816860675811768,3,1,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a legal appeal.,appeal,appeal, legal,0.039395350962877274,1.7765955924987793,0,2,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a legal appeal.,appeal,appeal, legal,0.008162849582731724,1.7806562185287476,1,2,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a legal appeal.,appeal,appeal, legal,5.113931365485769e-06,1.751481533050537,2,2,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a legal appeal.,appeal,appeal, legal,0.23575323820114136,1.77475106716156,3,2,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a legal appeal.,appeal,appeal, legal,0.01969369500875473,1.7427763938903809,0,3,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a legal appeal.,appeal,appeal, legal,0.6600068807601929,1.7589051723480225,1,3,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a legal appeal.,appeal,appeal, legal,0.15908625721931458,1.7872676849365234,2,3,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a legal appeal.,appeal,appeal, legal,0.6954599022865295,1.7537353038787842,3,3,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a legal appeal.,appeal,appeal, legal,2.0205238797643688e-06,1.6945692300796509,0,4,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a legal appeal.,appeal,appeal, legal,0.0026800576597452164,1.7222024202346802,1,4,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a legal appeal.,appeal,appeal, legal,0.049575552344322205,1.778875470161438,2,4,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a legal appeal.,appeal,appeal, legal,2.431911752864835e-06,1.69289231300354,3,4,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a legal appeal.,appeal,appeal, legal,0.10040727257728577,1.7306522130966187,0,5,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a legal appeal.,appeal,appeal, legal,0.00877609197050333,1.7551064491271973,1,5,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a legal appeal.,appeal,appeal, legal,0.0222170390188694,1.7604751586914062,2,5,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
He had a legal appeal.,appeal,appeal, legal,0.0401812307536602,1.7595876455307007,3,5,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a tense atmosphere.,atmosphere,atmosphere, tense,0.1240203008055687,1.7709825038909912,0,0,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a tense atmosphere.,atmosphere,atmosphere, tense,0.020593993365764618,1.7588417530059814,1,0,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a tense atmosphere.,atmosphere,atmosphere, tense,0.016119562089443207,1.7745943069458008,2,0,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a tense atmosphere.,atmosphere,atmosphere, tense,0.03083006665110588,1.7845267057418823,3,0,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a tense atmosphere.,atmosphere,atmosphere, tense,0.086648128926754,1.7270328998565674,0,1,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a tense atmosphere.,atmosphere,atmosphere, tense,0.12884046137332916,1.7394425868988037,1,1,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a tense atmosphere.,atmosphere,atmosphere, tense,0.012730159796774387,1.7820814847946167,2,1,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a tense atmosphere.,atmosphere,atmosphere, tense,0.40412575006484985,1.7789835929870605,3,1,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a tense atmosphere.,atmosphere,atmosphere, tense,0.08927026391029358,1.786782145500183,0,2,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a tense atmosphere.,atmosphere,atmosphere, tense,0.026894133538007736,1.7811312675476074,1,2,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a tense atmosphere.,atmosphere,atmosphere, tense,0.00023428899294231087,1.7399609088897705,2,2,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a tense atmosphere.,atmosphere,atmosphere, tense,0.3352248966693878,1.7794442176818848,3,2,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a tense atmosphere.,atmosphere,atmosphere, tense,0.01152459904551506,1.7687268257141113,0,3,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a tense atmosphere.,atmosphere,atmosphere, tense,0.7448780536651611,1.746671438217163,1,3,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a tense atmosphere.,atmosphere,atmosphere, tense,0.18145745992660522,1.788557767868042,2,3,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a tense atmosphere.,atmosphere,atmosphere, tense,0.6643604040145874,1.7580976486206055,3,3,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a tense atmosphere.,atmosphere,atmosphere, tense,3.041021955141332e-05,1.7042856216430664,0,4,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
It was a tense atmosphere.,atmosphere,atmosphere, tense,0.01879556104540825,1.7567962408065796,1,4,14067712,EleutherAI/pythia-14m,step38000,seed3,3,38000
