sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act, desperate,0.028048738837242126,1.757913589477539,0,0,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a desperate act.,act,act, desperate,0.44919851422309875,1.7790532112121582,1,0,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a desperate act.,act,act, desperate,0.00010625735740177333,1.7382181882858276,2,0,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a desperate act.,act,act, desperate,0.24686889350414276,1.778676152229309,3,0,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a desperate act.,act,act, desperate,0.07735473662614822,1.7506144046783447,0,1,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a desperate act.,act,act, desperate,0.03677941486239433,1.7692666053771973,1,1,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a desperate act.,act,act, desperate,5.702546695829369e-05,1.767289638519287,2,1,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a desperate act.,act,act, desperate,0.016469944268465042,1.6997941732406616,3,1,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a desperate act.,act,act, desperate,0.867011547088623,1.7237391471862793,0,2,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a desperate act.,act,act, desperate,0.5620852708816528,1.765700101852417,1,2,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a desperate act.,act,act, desperate,0.17922183871269226,1.787665605545044,2,2,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a desperate act.,act,act, desperate,0.059447724372148514,1.7625656127929688,3,2,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a desperate act.,act,act, desperate,2.7674031954916245e-08,1.6914043426513672,0,3,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a desperate act.,act,act, desperate,0.152653306722641,1.7796472311019897,1,3,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a desperate act.,act,act, desperate,0.016409261152148247,1.7097617387771606,2,3,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a desperate act.,act,act, desperate,0.23481151461601257,1.7856420278549194,3,3,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a desperate act.,act,act, desperate,0.29284992814064026,1.7773668766021729,0,4,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a desperate act.,act,act, desperate,2.1904554614593508e-07,1.6914048194885254,1,4,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a desperate act.,act,act, desperate,3.1689075967733515e-06,1.6914081573486328,2,4,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a desperate act.,act,act, desperate,0.009207609109580517,1.7057445049285889,3,4,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a desperate act.,act,act, desperate,0.004097405821084976,1.6959364414215088,0,5,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a desperate act.,act,act, desperate,0.00612453231588006,1.7007873058319092,1,5,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a desperate act.,act,act, desperate,0.00021485923207364976,1.6914632320404053,2,5,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a desperate act.,act,act, desperate,2.1160815316323346e-16,1.6914043426513672,3,5,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a humane act.,act,act, humane,0.004953961353749037,1.9132086038589478,0,0,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a humane act.,act,act, humane,0.08774858713150024,1.937728762626648,1,0,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a humane act.,act,act, humane,4.903481021756306e-05,1.896061897277832,2,0,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a humane act.,act,act, humane,0.05451683700084686,1.9254920482635498,3,0,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a humane act.,act,act, humane,0.13998417556285858,1.9330289363861084,0,1,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a humane act.,act,act, humane,0.0233585387468338,1.9244530200958252,1,1,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a humane act.,act,act, humane,0.002236195607110858,1.899126410484314,2,1,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a humane act.,act,act, humane,0.01148202084004879,1.8620853424072266,3,1,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a humane act.,act,act, humane,0.4875718951225281,1.9019840955734253,0,2,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a humane act.,act,act, humane,0.052667975425720215,1.9046342372894287,1,2,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a humane act.,act,act, humane,0.12509821355342865,1.9432696104049683,2,2,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a humane act.,act,act, humane,0.03153403103351593,1.9225902557373047,3,2,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a humane act.,act,act, humane,3.4303778306821187e-07,1.8536314964294434,0,3,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a humane act.,act,act, humane,0.034847043454647064,1.9283987283706665,1,3,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a humane act.,act,act, humane,0.005668824538588524,1.8678823709487915,2,3,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a humane act.,act,act, humane,0.08149569481611252,1.9365155696868896,3,3,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a humane act.,act,act, humane,0.10246077924966812,1.9320217370986938,0,4,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a humane act.,act,act, humane,1.2359092579572462e-05,1.853708028793335,1,4,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a humane act.,act,act, humane,0.00011019329394912347,1.8538784980773926,2,4,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a humane act.,act,act, humane,0.005768886301666498,1.8663816452026367,3,4,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a humane act.,act,act, humane,9.18970144425657e-08,1.8764766454696655,0,5,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a humane act.,act,act, humane,0.19750656187534332,1.9163492918014526,1,5,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a humane act.,act,act, humane,1.4926644098522956e-07,1.8548393249511719,2,5,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a humane act.,act,act, humane,9.384913290944041e-09,1.8536312580108643,3,5,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a magic act.,act,act, magic,0.005135831888765097,1.7554632425308228,0,0,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a magic act.,act,act, magic,0.3104549050331116,1.783549427986145,1,0,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a magic act.,act,act, magic,4.0539165638620034e-05,1.7382079362869263,2,0,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a magic act.,act,act, magic,0.20975928008556366,1.7776222229003906,3,0,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a magic act.,act,act, magic,0.08014150708913803,1.7522934675216675,0,1,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a magic act.,act,act, magic,0.04830797016620636,1.7655295133590698,1,1,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a magic act.,act,act, magic,1.2118259292037692e-05,1.734623670578003,2,1,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a magic act.,act,act, magic,0.036414772272109985,1.705854058265686,3,1,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
It was a magic act.,act,act, magic,0.8964138031005859,1.7172629833221436,0,2,14067712,EleutherAI/pythia-14m,step87000,seed1,1,87000
