sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act, desperate,0.18077920377254486,1.7844792604446411,0,0,14067712,EleutherAI/pythia-14m,step106000,seed7,7,106000
It was a desperate act.,act,act, desperate,0.3291815519332886,1.7773247957229614,1,0,14067712,EleutherAI/pythia-14m,step106000,seed7,7,106000
It was a desperate act.,act,act, desperate,4.9090747779700905e-05,1.761695146560669,2,0,14067712,EleutherAI/pythia-14m,step106000,seed7,7,106000
It was a desperate act.,act,act, desperate,0.1521414965391159,1.7882550954818726,3,0,14067712,EleutherAI/pythia-14m,step106000,seed7,7,106000
It was a desperate act.,act,act, desperate,0.01945122331380844,1.6969349384307861,0,1,14067712,EleutherAI/pythia-14m,step106000,seed7,7,106000
It was a desperate act.,act,act, desperate,0.10438317060470581,1.7697529792785645,1,1,14067712,EleutherAI/pythia-14m,step106000,seed7,7,106000
It was a desperate act.,act,act, desperate,0.14154452085494995,1.774644136428833,2,1,14067712,EleutherAI/pythia-14m,step106000,seed7,7,106000
It was a desperate act.,act,act, desperate,9.489916010352317e-06,1.7597920894622803,3,1,14067712,EleutherAI/pythia-14m,step106000,seed7,7,106000
It was a desperate act.,act,act, desperate,0.3033493161201477,1.7853561639785767,0,2,14067712,EleutherAI/pythia-14m,step106000,seed7,7,106000
It was a desperate act.,act,act, desperate,0.8485928177833557,1.7275416851043701,1,2,14067712,EleutherAI/pythia-14m,step106000,seed7,7,106000
It was a desperate act.,act,act, desperate,0.1091897115111351,1.7797009944915771,2,2,14067712,EleutherAI/pythia-14m,step106000,seed7,7,106000
It was a desperate act.,act,act, desperate,0.5597081780433655,1.7688608169555664,3,2,14067712,EleutherAI/pythia-14m,step106000,seed7,7,106000
It was a desperate act.,act,act, desperate,0.3741525709629059,1.7839760780334473,0,3,14067712,EleutherAI/pythia-14m,step106000,seed7,7,106000
It was a desperate act.,act,act, desperate,2.534281451360698e-09,1.6915102005004883,1,3,14067712,EleutherAI/pythia-14m,step106000,seed7,7,106000
It was a desperate act.,act,act, desperate,0.013556531630456448,1.719373106956482,2,3,14067712,EleutherAI/pythia-14m,step106000,seed7,7,106000
It was a desperate act.,act,act, desperate,0.051975563168525696,1.7639368772506714,3,3,14067712,EleutherAI/pythia-14m,step106000,seed7,7,106000
It was a desperate act.,act,act, desperate,3.607689166395915e-14,1.6914043426513672,0,4,14067712,EleutherAI/pythia-14m,step106000,seed7,7,106000
It was a desperate act.,act,act, desperate,0.00046014587860554457,1.693619966506958,1,4,14067712,EleutherAI/pythia-14m,step106000,seed7,7,106000
It was a desperate act.,act,act, desperate,0.8987663984298706,1.7165426015853882,2,4,14067712,EleutherAI/pythia-14m,step106000,seed7,7,106000
It was a desperate act.,act,act, desperate,6.041738967845281e-14,1.6914043426513672,3,4,14067712,EleutherAI/pythia-14m,step106000,seed7,7,106000
It was a desperate act.,act,act, desperate,1.5963294097028871e-15,1.6916117668151855,0,5,14067712,EleutherAI/pythia-14m,step106000,seed7,7,106000
It was a desperate act.,act,act, desperate,4.594258729431797e-17,1.6914043426513672,1,5,14067712,EleutherAI/pythia-14m,step106000,seed7,7,106000
It was a desperate act.,act,act, desperate,0.42324918508529663,1.7802748680114746,2,5,14067712,EleutherAI/pythia-14m,step106000,seed7,7,106000
It was a desperate act.,act,act, desperate,0.07957704365253448,1.7418283224105835,3,5,14067712,EleutherAI/pythia-14m,step106000,seed7,7,106000
It was a humane act.,act,act, humane,0.057752881199121475,1.9342947006225586,0,0,14067712,EleutherAI/pythia-14m,step106000,seed7,7,106000
It was a humane act.,act,act, humane,0.05631870776414871,1.9230914115905762,1,0,14067712,EleutherAI/pythia-14m,step106000,seed7,7,106000
It was a humane act.,act,act, humane,0.016723012551665306,1.9196335077285767,2,0,14067712,EleutherAI/pythia-14m,step106000,seed7,7,106000
