sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act, desperate,0.05268421396613121,1.7673847675323486,0,0,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a desperate act.,act,act, desperate,0.5003699660301208,1.7765580415725708,1,0,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a desperate act.,act,act, desperate,0.0007388233789242804,1.7565391063690186,2,0,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a desperate act.,act,act, desperate,0.20577816665172577,1.7820281982421875,3,0,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a desperate act.,act,act, desperate,0.11099009960889816,1.7539582252502441,0,1,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a desperate act.,act,act, desperate,0.0735979974269867,1.778050422668457,1,1,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a desperate act.,act,act, desperate,8.4462903032545e-05,1.7753584384918213,2,1,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a desperate act.,act,act, desperate,0.07334694266319275,1.72896409034729,3,1,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a desperate act.,act,act, desperate,0.8921746611595154,1.718275785446167,0,2,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a desperate act.,act,act, desperate,0.5532798171043396,1.7700012922286987,1,2,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a desperate act.,act,act, desperate,0.1832772046327591,1.788586139678955,2,2,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a desperate act.,act,act, desperate,0.09061558544635773,1.7796056270599365,3,2,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a desperate act.,act,act, desperate,3.097158014497836e-07,1.6914043426513672,0,3,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a desperate act.,act,act, desperate,0.12555821239948273,1.7788028717041016,1,3,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a desperate act.,act,act, desperate,0.0001832061680033803,1.6940467357635498,2,3,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a desperate act.,act,act, desperate,0.265720397233963,1.784330129623413,3,3,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a desperate act.,act,act, desperate,0.0038636906538158655,1.6939078569412231,0,4,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a desperate act.,act,act, desperate,3.2946920214271813e-07,1.6914048194885254,1,4,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a desperate act.,act,act, desperate,1.0741073310782667e-05,1.6914122104644775,2,4,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a desperate act.,act,act, desperate,6.475779059655906e-07,1.6914114952087402,3,4,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a desperate act.,act,act, desperate,3.3252442221964884e-07,1.7030960321426392,0,5,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a desperate act.,act,act, desperate,0.13562415540218353,1.7250843048095703,1,5,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a desperate act.,act,act, desperate,7.1381509592072234e-09,1.6914043426513672,2,5,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a desperate act.,act,act, desperate,1.225726016080656e-22,1.691462516784668,3,5,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a humane act.,act,act, humane,0.009598422795534134,1.9204308986663818,0,0,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a humane act.,act,act, humane,0.11512429267168045,1.940683364868164,1,0,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a humane act.,act,act, humane,0.0003720358363352716,1.912514567375183,2,0,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a humane act.,act,act, humane,0.061065029352903366,1.9316035509109497,3,0,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a humane act.,act,act, humane,0.16185718774795532,1.9354031085968018,0,1,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a humane act.,act,act, humane,0.021661773324012756,1.926428198814392,1,1,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a humane act.,act,act, humane,0.002615756820887327,1.92706298828125,2,1,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a humane act.,act,act, humane,0.030224204063415527,1.8771799802780151,3,1,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a humane act.,act,act, humane,0.48159921169281006,1.8924548625946045,0,2,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a humane act.,act,act, humane,0.1775769144296646,1.9316697120666504,1,2,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a humane act.,act,act, humane,0.1360357403755188,1.943859338760376,2,2,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a humane act.,act,act, humane,0.03999254107475281,1.9341894388198853,3,2,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a humane act.,act,act, humane,2.86943475202861e-07,1.8536313772201538,0,3,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a humane act.,act,act, humane,0.04819498211145401,1.9338247776031494,1,3,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a humane act.,act,act, humane,0.004948473069816828,1.8649768829345703,2,3,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a humane act.,act,act, humane,0.12240718305110931,1.9393452405929565,3,3,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a humane act.,act,act, humane,0.00023162216530181468,1.8543734550476074,0,4,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a humane act.,act,act, humane,1.328974548187034e-07,1.8536328077316284,1,4,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a humane act.,act,act, humane,3.102648236108507e-07,1.8536334037780762,2,4,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a humane act.,act,act, humane,2.908565875259228e-06,1.853635311126709,3,4,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a humane act.,act,act, humane,4.95742336070748e-10,1.913679838180542,0,5,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a humane act.,act,act, humane,0.4994151294231415,1.8539236783981323,1,5,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a humane act.,act,act, humane,5.175821570446715e-06,1.8560054302215576,2,5,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a humane act.,act,act, humane,4.351563900883981e-11,1.8538039922714233,3,5,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a magic act.,act,act, magic,0.01969495229423046,1.7646629810333252,0,0,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a magic act.,act,act, magic,0.2693009674549103,1.785675287246704,1,0,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a magic act.,act,act, magic,0.0002833846665453166,1.756490707397461,2,0,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a magic act.,act,act, magic,0.13605338335037231,1.779968500137329,3,0,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a magic act.,act,act, magic,0.12373832613229752,1.7618156671524048,0,1,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a magic act.,act,act, magic,0.05088005214929581,1.7723504304885864,1,1,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a magic act.,act,act, magic,8.627318493381608e-06,1.772247076034546,2,1,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a magic act.,act,act, magic,0.06679706275463104,1.723199486732483,3,1,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a magic act.,act,act, magic,0.8788909316062927,1.721235990524292,0,2,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a magic act.,act,act, magic,0.3884989321231842,1.7736895084381104,1,2,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a magic act.,act,act, magic,0.22003582119941711,1.788783311843872,2,2,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a magic act.,act,act, magic,0.03711077198386192,1.7791398763656616,3,2,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a magic act.,act,act, magic,3.749457164303749e-06,1.6914052963256836,0,3,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a magic act.,act,act, magic,0.0931442528963089,1.778496503829956,1,3,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a magic act.,act,act, magic,0.002156678820028901,1.7577663660049438,2,3,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a magic act.,act,act, magic,0.16393114626407623,1.7835185527801514,3,3,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a magic act.,act,act, magic,0.0029802473727613688,1.6964409351348877,0,4,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a magic act.,act,act, magic,4.308754171233886e-07,1.6927917003631592,1,4,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a magic act.,act,act, magic,1.001829446067859e-06,1.6927878856658936,2,4,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a magic act.,act,act, magic,2.5942954380298033e-06,1.6963255405426025,3,4,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a magic act.,act,act, magic,5.347862042981433e-06,1.6919760704040527,0,5,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a magic act.,act,act, magic,0.02314661629498005,1.7013297080993652,1,5,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a magic act.,act,act, magic,0.1302388608455658,1.7228505611419678,2,5,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
It was a magic act.,act,act, magic,2.1673205764793924e-12,1.6919668912887573,3,5,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had a universal appeal.,appeal,appeal, universal,0.08631210774183273,1.7594419717788696,0,0,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had a universal appeal.,appeal,appeal, universal,0.12094096094369888,1.7755964994430542,1,0,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had a universal appeal.,appeal,appeal, universal,0.011933899484574795,1.7272669076919556,2,0,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had a universal appeal.,appeal,appeal, universal,0.08407975733280182,1.7413198947906494,3,0,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had a universal appeal.,appeal,appeal, universal,0.20784495770931244,1.7849326133728027,0,1,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had a universal appeal.,appeal,appeal, universal,0.06544801592826843,1.7807278633117676,1,1,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had a universal appeal.,appeal,appeal, universal,4.722502126242034e-05,1.7658090591430664,2,1,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had a universal appeal.,appeal,appeal, universal,0.05908225476741791,1.7087149620056152,3,1,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had a universal appeal.,appeal,appeal, universal,0.8937544822692871,1.717894196510315,0,2,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had a universal appeal.,appeal,appeal, universal,0.19834208488464355,1.7736999988555908,1,2,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had a universal appeal.,appeal,appeal, universal,0.24362066388130188,1.7889459133148193,2,2,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had a universal appeal.,appeal,appeal, universal,0.05294518545269966,1.7605229616165161,3,2,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had a universal appeal.,appeal,appeal, universal,1.6666805095155723e-05,1.6914087533950806,0,3,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had a universal appeal.,appeal,appeal, universal,0.04716039076447487,1.7802577018737793,1,3,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had a universal appeal.,appeal,appeal, universal,2.769730144791538e-06,1.6916732788085938,2,3,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had a universal appeal.,appeal,appeal, universal,0.17606636881828308,1.7856475114822388,3,3,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had a universal appeal.,appeal,appeal, universal,0.0026002470403909683,1.6973680257797241,0,4,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had a universal appeal.,appeal,appeal, universal,3.8646610217574207e-11,1.6914044618606567,1,4,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had a universal appeal.,appeal,appeal, universal,7.964547771299735e-11,1.6914089918136597,2,4,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had a universal appeal.,appeal,appeal, universal,2.8070530788681936e-07,1.6914106607437134,3,4,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had a universal appeal.,appeal,appeal, universal,8.999859746339212e-10,1.691545844078064,0,5,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had a universal appeal.,appeal,appeal, universal,0.2357802540063858,1.7416611909866333,1,5,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had a universal appeal.,appeal,appeal, universal,6.345006442996792e-13,1.6914043426513672,2,5,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had a universal appeal.,appeal,appeal, universal,9.785824659047648e-06,1.7383856773376465,3,5,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had an undefinable appeal.,appeal,appeal, undefinable,0.06381454318761826,2.048207998275757,0,0,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had an undefinable appeal.,appeal,appeal, undefinable,0.059128694236278534,2.0633907318115234,1,0,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had an undefinable appeal.,appeal,appeal, undefinable,0.02252214029431343,2.047628402709961,2,0,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had an undefinable appeal.,appeal,appeal, undefinable,0.015636194497346878,2.030524730682373,3,0,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had an undefinable appeal.,appeal,appeal, undefinable,0.12453298270702362,2.0733695030212402,0,1,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had an undefinable appeal.,appeal,appeal, undefinable,0.05047469958662987,2.0728776454925537,1,1,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had an undefinable appeal.,appeal,appeal, undefinable,0.0003653161402326077,2.037693977355957,2,1,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had an undefinable appeal.,appeal,appeal, undefinable,0.010924111120402813,2.0019373893737793,3,1,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had an undefinable appeal.,appeal,appeal, undefinable,0.3258909583091736,2.0360536575317383,0,2,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had an undefinable appeal.,appeal,appeal, undefinable,0.05581036955118179,2.065062999725342,1,2,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had an undefinable appeal.,appeal,appeal, undefinable,0.16408298909664154,2.0778772830963135,2,2,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had an undefinable appeal.,appeal,appeal, undefinable,0.04117618501186371,2.0570411682128906,3,2,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had an undefinable appeal.,appeal,appeal, undefinable,8.399681519222213e-07,1.9943013191223145,0,3,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had an undefinable appeal.,appeal,appeal, undefinable,0.04175872355699539,2.069082498550415,1,3,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had an undefinable appeal.,appeal,appeal, undefinable,0.00010558207577560097,1.996140956878662,2,3,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had an undefinable appeal.,appeal,appeal, undefinable,0.061202745884656906,2.071359872817993,3,3,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had an undefinable appeal.,appeal,appeal, undefinable,2.140515971404966e-05,2.0190649032592773,0,4,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had an undefinable appeal.,appeal,appeal, undefinable,1.0173766717969102e-08,1.9943046569824219,1,4,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had an undefinable appeal.,appeal,appeal, undefinable,2.2635902041656664e-09,1.9943181276321411,2,4,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had an undefinable appeal.,appeal,appeal, undefinable,3.865878625219921e-06,1.99837327003479,3,4,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had an undefinable appeal.,appeal,appeal, undefinable,5.637216471399142e-09,1.9945766925811768,0,5,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had an undefinable appeal.,appeal,appeal, undefinable,0.29399943351745605,2.0242562294006348,1,5,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
He had an undefinable appeal.,appeal,appeal, undefinable,2.5983744933455455e-08,1.9943009614944458,2,5,14067712,EleutherAI/pythia-14m,step130000,seed1,1,130000
