sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act, desperate,0.43237635493278503,1.781274437904358,0,0,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a desperate act.,act,act, desperate,0.1673191636800766,1.783235788345337,1,0,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a desperate act.,act,act, desperate,0.1405007690191269,1.7882239818572998,2,0,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a desperate act.,act,act, desperate,0.11959870904684067,1.7848830223083496,3,0,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a desperate act.,act,act, desperate,0.004629797302186489,1.7023210525512695,0,1,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a desperate act.,act,act, desperate,0.789533793926239,1.739166021347046,1,1,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a desperate act.,act,act, desperate,0.4155322015285492,1.7751699686050415,2,1,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a desperate act.,act,act, desperate,0.24363195896148682,1.782883644104004,3,1,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a desperate act.,act,act, desperate,0.37703603506088257,1.7814579010009766,0,2,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a desperate act.,act,act, desperate,0.1325182467699051,1.7803298234939575,1,2,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a desperate act.,act,act, desperate,1.1415575499995612e-05,1.736297369003296,2,2,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a desperate act.,act,act, desperate,0.11940154433250427,1.7418581247329712,3,2,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a desperate act.,act,act, desperate,0.17106617987155914,1.773261547088623,0,3,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a desperate act.,act,act, desperate,0.21883003413677216,1.7887415885925293,1,3,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a desperate act.,act,act, desperate,0.06494049727916718,1.7834491729736328,2,3,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a desperate act.,act,act, desperate,0.7644636631011963,1.743451714515686,3,3,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a desperate act.,act,act, desperate,0.004702447447925806,1.761725902557373,0,4,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a desperate act.,act,act, desperate,0.4426190257072449,1.7746243476867676,1,4,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a desperate act.,act,act, desperate,0.006548949051648378,1.7546019554138184,2,4,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a desperate act.,act,act, desperate,8.73663739184849e-05,1.726342797279358,3,4,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a desperate act.,act,act, desperate,0.45766666531562805,1.7791163921356201,0,5,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a desperate act.,act,act, desperate,0.15236763656139374,1.780884027481079,1,5,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a desperate act.,act,act, desperate,4.165507561992854e-05,1.7274742126464844,2,5,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a desperate act.,act,act, desperate,3.885983824147843e-05,1.719555139541626,3,5,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a humane act.,act,act, humane,0.13089555501937866,1.9415478706359863,0,0,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a humane act.,act,act, humane,0.02113249897956848,1.9320605993270874,1,0,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a humane act.,act,act, humane,0.15393969416618347,1.9435092210769653,2,0,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a humane act.,act,act, humane,0.031201135367155075,1.9369986057281494,3,0,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a humane act.,act,act, humane,0.0013039931654930115,1.859964370727539,0,1,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a humane act.,act,act, humane,0.10697431862354279,1.9352762699127197,1,1,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a humane act.,act,act, humane,0.14046813547611237,1.9172362089157104,2,1,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a humane act.,act,act, humane,0.06124965101480484,1.9374583959579468,3,1,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a humane act.,act,act, humane,0.06405851989984512,1.934602975845337,0,2,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a humane act.,act,act, humane,0.06297297775745392,1.9353092908859253,1,2,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a humane act.,act,act, humane,0.0005771234864369035,1.9023685455322266,2,2,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a humane act.,act,act, humane,0.022643353790044785,1.9005610942840576,3,2,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a humane act.,act,act, humane,0.12483528256416321,1.9388930797576904,0,3,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a humane act.,act,act, humane,0.09568210691213608,1.9425230026245117,1,3,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a humane act.,act,act, humane,0.056401923298835754,1.937868356704712,2,3,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a humane act.,act,act, humane,0.4516303539276123,1.896697759628296,3,3,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a humane act.,act,act, humane,0.008450048975646496,1.9232174158096313,0,4,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
It was a humane act.,act,act, humane,0.1845395267009735,1.9383641481399536,1,4,14067712,EleutherAI/pythia-14m,step22000,seed4,4,22000
