sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step,model_modification,layers_modified,heads_modified
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step74000,74000,ablate_copy_step1,[2],[1]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.013500392436981201,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step74000,74000,ablate_copy_step1,[2],[1]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03165292739868164,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step74000,74000,ablate_copy_step1,[2],[1]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09056490659713745,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step74000,74000,ablate_copy_step1,[2],[1]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0758698582649231,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step74000,74000,ablate_copy_step1,[2],[1]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0578610897064209,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step74000,74000,ablate_copy_step1,[2],[1]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.002146005630493164,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step74000,74000,ablate_copy_step1,[2],[1]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step74000,74000,ablate_copy_step1,[2],[1]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.023675501346588135,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step74000,74000,ablate_copy_step1,[2],[1]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05966693162918091,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step74000,74000,ablate_copy_step1,[2],[1]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.11701363325119019,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step74000,74000,ablate_copy_step1,[2],[1]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.059214651584625244,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step74000,74000,ablate_copy_step1,[2],[1]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04926115274429321,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step74000,74000,ablate_copy_step1,[2],[1]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0018482804298400879,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step74000,74000,ablate_copy_step1,[2],[1]
