sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step,model_modification,layers_modified,heads_modified
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.024263501167297363,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03290402889251709,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.06719052791595459,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.06860285997390747,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05550038814544678,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0011036396026611328,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.036873817443847656,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05722212791442871,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.20823568105697632,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.045060575008392334,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05462229251861572,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0012548565864562988,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.011167526245117188,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03053414821624756,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.2187492847442627,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.07226699590682983,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05683392286300659,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0010005831718444824,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.017593979835510254,1,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0345340371131897,2,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.16824495792388916,3,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.020875394344329834,4,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.018071353435516357,5,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0006032586097717285,6,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0,0,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.01705259084701538,1,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.04299992322921753,2,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.24792110919952393,3,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.03888964653015137,4,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.03997302055358887,5,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0006334781646728516,6,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.0,0,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.01166832447052002,1,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step114000,114000,ablate_copy_step1,[2],[1]
