sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,7.863782736095004e-09,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step96000,seed2,2,96000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.025054647836557864,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step96000,seed2,2,96000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.032820350980912294,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step96000,seed2,2,96000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.2823430625582869,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step96000,seed2,2,96000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.14045032729199058,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step96000,seed2,2,96000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03450281850620007,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step96000,seed2,2,96000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0005073671632700449,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step96000,seed2,2,96000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,7.863782736095004e-09,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step96000,seed2,2,96000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.024131269592388427,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step96000,seed2,2,96000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05345398838382964,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step96000,seed2,2,96000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.29294703070463357,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step96000,seed2,2,96000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1334914042356231,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step96000,seed2,2,96000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.03053777597087426,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step96000,seed2,2,96000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0005350171110357627,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step96000,seed2,2,96000
It was a humane act.,It was a magic act.,act,act,Different Sense,7.863782736095004e-09,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step96000,seed2,2,96000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0029831663490754723,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step96000,seed2,2,96000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.008978562683105151,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step96000,seed2,2,96000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.09857384991853813,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step96000,seed2,2,96000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05173118768255125,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step96000,seed2,2,96000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.019048599427779478,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step96000,seed2,2,96000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.000292833485403432,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step96000,seed2,2,96000
It was a humane act.,It was a comedic act.,act,act,Different Sense,7.863782736095004e-09,0,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step96000,seed2,2,96000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.02693016120700764,1,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step96000,seed2,2,96000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.02988929385079031,2,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step96000,seed2,2,96000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.23003923188275155,3,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step96000,seed2,2,96000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.10705752246263156,4,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step96000,seed2,2,96000
