sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.010782434314216882,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.020860226139081006,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.23835658581718755,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.11677049363600656,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.049242778602275994,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0005128016945268321,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.01504879272707671,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.03629607894660425,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.2595997662234667,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.11160387756041457,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0390797567833272,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0004235355986710321,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.004916952796342855,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.007831490688774978,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.08918259688042518,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.04169387284345494,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.02493761470046263,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0002572672958985889,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.02464118220206546,1,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.025211134751863318,2,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.211726435372251,3,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.08435551211199843,4,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.029062872207470947,5,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0004255361127477597,6,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0,0,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.016172579279137955,1,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.02353873009150853,2,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.17051581446035902,3,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0990423774189978,4,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.03189764511539006,5,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0005156382761916101,6,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.0,0,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.012661143018672383,1,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.019223479507680108,2,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.22812186501585974,3,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.08425247063587227,4,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.015154163863040027,5,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.0002854613569233111,6,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,2.564697842988295e-08,0,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.01537311699344035,1,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.021965263675880475,2,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.08958178287834839,3,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.03579870960730869,4,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.030620797699288826,5,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0004725635519332583,6,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,2.564697842988295e-08,0,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step131000,seed2,2,131000
