sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.028540950558188505,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.048281666207365626,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.172069128994784,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.06405422365492264,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.06825078292282849,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.004898037910815556,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.02972896160498739,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.054173277016217214,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.18588477139412873,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.08550275704262522,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04125800318718009,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0027492587624267095,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.02140381392066304,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.020716515416749015,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.09252557528980543,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0789580511451976,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.037046997406675164,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.002261042769031718,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.024866503609120016,1,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.02860175934260134,2,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.1447732342768323,3,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.07866686039080106,4,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.028813244176283392,5,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0031453713383838844,6,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0,0,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.015134922191857636,1,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.02885325909428238,2,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.16697845905308561,3,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.08932017393138825,4,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.04421275701313421,5,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0028764596988684055,6,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.0,0,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.02110224578814035,1,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.03390304811201572,2,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.1820739032683637,3,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step58000,seed2,2,58000
