sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step84000,seed7,7,84000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.033773724545697825,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step84000,seed7,7,84000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.038225331117775485,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step84000,seed7,7,84000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.22802349161347335,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step84000,seed7,7,84000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.07304832897012381,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step84000,seed7,7,84000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.10570447004480532,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step84000,seed7,7,84000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.018411100216893295,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step84000,seed7,7,84000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step84000,seed7,7,84000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04488376585284204,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step84000,seed7,7,84000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04652824352426754,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step84000,seed7,7,84000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.30882818152993363,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step84000,seed7,7,84000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05287102761460749,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step84000,seed7,7,84000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.10499918749115256,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step84000,seed7,7,84000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.017499262971460205,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step84000,seed7,7,84000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step84000,seed7,7,84000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.010175428008153964,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step84000,seed7,7,84000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.009607311207520008,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step84000,seed7,7,84000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.21148630148284353,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step84000,seed7,7,84000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.031648963232327354,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step84000,seed7,7,84000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0159046679639262,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step84000,seed7,7,84000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0025548702931130762,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step84000,seed7,7,84000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step84000,seed7,7,84000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.06545206033094231,1,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step84000,seed7,7,84000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0287092155184403,2,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step84000,seed7,7,84000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.25732581542686706,3,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step84000,seed7,7,84000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.04304561081294922,4,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step84000,seed7,7,84000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.036322905506420256,5,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step84000,seed7,7,84000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.006269705476286691,6,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step84000,seed7,7,84000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0,0,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step84000,seed7,7,84000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.04919263366225379,1,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step84000,seed7,7,84000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.04162450120661387,2,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step84000,seed7,7,84000
