sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,5.8642656286522765e-09,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step24000,seed3,3,24000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0065747403466358545,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step24000,seed3,3,24000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04332933590102794,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step24000,seed3,3,24000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04801542959180072,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step24000,seed3,3,24000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.19958026515207272,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step24000,seed3,3,24000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0559244858234188,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step24000,seed3,3,24000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08453394028021965,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step24000,seed3,3,24000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,5.8642656286522765e-09,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step24000,seed3,3,24000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.01664676726076697,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step24000,seed3,3,24000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0511804767454781,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step24000,seed3,3,24000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05954772746871828,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step24000,seed3,3,24000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.2953882681599308,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step24000,seed3,3,24000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05859519894615861,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step24000,seed3,3,24000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.09633585714916026,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step24000,seed3,3,24000
It was a humane act.,It was a magic act.,act,act,Different Sense,5.8642656286522765e-09,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step24000,seed3,3,24000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.004296225621309269,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step24000,seed3,3,24000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03951599425532859,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step24000,seed3,3,24000
